t,coarse_assemble,helmholtz_assemble,coarse_solve,helmholtz_solve,ind_calc,ind_assemble,ind_solve 
0.022,0.371668100357,0.291455984116,3.34636306763,3.30739617348,1.71011209488,0.460047960281,3.73439884186
0.023,0.371668100357,0.291455984116,3.36770987511,3.28186106682,1.72092199326,0.467981815338,3.77162718773
0.024,0.371668100357,0.291455984116,3.51557779312,3.29314208031,1.71623396873,0.462794065475,3.74265599251
0.025,0.371668100357,0.291455984116,3.40586709976,3.33314490318,1.70367789268,0.457637786865,3.78070497513
0.026,0.371668100357,0.291455984116,3.36696195602,3.32446908951,1.68337512016,0.459104061127,3.77900385857
0.027,0.371668100357,0.291455984116,3.34930610657,3.2893550396,1.71713900566,0.466999053955,3.74655103683
0.028,0.371668100357,0.291455984116,3.42060899734,3.30699491501,1.706127882,0.461317062378,3.7516450882
0.029,0.371668100357,0.291455984116,3.38406896591,3.30260801315,1.71624898911,0.463461875916,3.73558998108
0.03,0.371668100357,0.291455984116,3.36485385895,3.33654999733,1.71770501137,0.462295055389,3.75354504585
0.031,0.371668100357,0.291455984116,3.36904501915,3.28561401367,1.71783900261,0.463350057602,3.7377679348
0.032,0.371668100357,0.291455984116,3.3530960083,3.30699801445,1.72363495827,0.463984966278,3.76622509956
0.033,0.371668100357,0.291455984116,3.3808760643,3.38934087753,1.72749996185,0.465806007385,3.75669908524
0.034,0.371668100357,0.291455984116,3.36506509781,3.30095696449,1.71936702728,0.462572097778,3.74701094627
0.035,0.371668100357,0.291455984116,3.41474986076,3.30921506882,1.71824407578,0.470843791962,3.76486778259
0.036,0.371668100357,0.291455984116,3.38061404228,3.30928897858,1.6909930706,0.470595121384,3.76492381096
0.037,0.371668100357,0.291455984116,3.33920097351,3.31631493568,1.73356699944,0.470040082932,3.74439287186
0.038,0.371668100357,0.291455984116,3.3786380291,3.32867980003,1.72226285934,0.465359926224,3.78280305862
0.039,0.371668100357,0.291455984116,3.36810302734,3.30377793312,1.70731091499,0.462105035782,3.76531600952
0.04,0.371668100357,0.291455984116,3.38008308411,3.2956340313,1.70700597763,0.470632076263,3.76114296913
0.041,0.371668100357,0.291455984116,3.36583900452,3.30263113976,1.72289299965,0.466883182526,3.76075696945
0.042,0.371668100357,0.291455984116,3.38175392151,3.31437897682,1.73656606674,0.468607902527,3.76623797417
0.043,0.371668100357,0.291455984116,3.37023901939,3.29661607742,1.71226191521,0.457004070282,3.76911401749
0.044,0.371668100357,0.291455984116,3.37212610245,3.32655119896,1.70468091965,0.466150045395,3.77319502831
0.045,0.371668100357,0.291455984116,3.3670759201,3.30071210861,1.70053982735,0.458321809769,3.78497600555
0.046,0.371668100357,0.291455984116,3.46073913574,3.28149700165,1.7118639946,0.473177194595,3.76254296303
0.047,0.371668100357,0.291455984116,3.3584010601,3.298568964,1.72557497025,0.466763973236,3.78024315834
0.048,0.371668100357,0.291455984116,3.37427997589,3.29685401917,1.72333407402,0.473299026489,3.78058004379
0.049,0.371668100357,0.291455984116,3.36904191971,3.30605101585,1.70113587379,0.457821130753,3.79277610779
0.05,0.371668100357,0.291455984116,3.38466000557,3.30464100838,1.70796895027,0.459573984146,3.81122207642
0.051,0.371668100357,0.291455984116,3.36413311958,3.33914494514,1.71541118622,0.459787130356,3.92107701302
0.052,0.371668100357,0.291455984116,3.35830998421,3.29228496552,1.71670794487,0.46498799324,3.77566695213
0.053,0.371668100357,0.291455984116,3.38609218597,3.31293392181,1.72635602951,0.468064069748,3.76119494438
0.054,0.371668100357,0.291455984116,3.39557790756,3.28505992889,1.74050688744,0.474400997162,4.04864287376
0.055,0.371668100357,0.291455984116,3.35931587219,3.30784916878,1.7397339344,0.469473838806,3.78606319427
0.056,0.371668100357,0.291455984116,3.39023709297,3.29962491989,1.71588897705,0.47451710701,3.77233910561
0.057,0.371668100357,0.291455984116,3.37510991096,3.29383897781,1.73740005493,0.468410015106,3.77681994438
0.058,0.371668100357,0.291455984116,3.43757200241,3.30345606804,1.73837804794,0.474418878555,3.75942206383
0.059,0.371668100357,0.291455984116,3.37170410156,3.29788088799,1.72998690605,0.468151092529,3.7686650753
0.06,0.371668100357,0.291455984116,3.38673615456,3.30502700806,1.73240208626,0.474125146866,3.79728102684
0.061,0.371668100357,0.291455984116,3.4115049839,3.29894804955,1.74085593224,0.468943119049,3.76955699921
0.062,0.371668100357,0.291455984116,3.35185718536,3.33682394028,1.71287417412,0.470324993134,3.83755302429
0.063,0.371668100357,0.291455984116,3.38477396965,3.33675718307,1.73014211655,0.467352151871,3.78599381447
0.064,0.371668100357,0.291455984116,3.38911795616,3.31607103348,1.73526096344,0.477026939392,3.77820801735
0.065,0.371668100357,0.291455984116,3.42533898354,3.31773114204,1.74447798729,0.469818115234,3.76662111282
0.066,0.371668100357,0.291455984116,3.36982297897,3.30324292183,1.7216770649,0.464735031128,3.78558301926
0.067,0.371668100357,0.291455984116,3.36267995834,3.32116889954,1.70139598846,0.45805811882,3.81999802589
0.068,0.371668100357,0.291455984116,3.38520479202,3.30801105499,1.71349000931,0.468267917633,3.81193590164
0.069,0.371668100357,0.291455984116,3.37646102905,3.30212712288,1.71809005737,0.463171958923,3.82566189766
0.07,0.371668100357,0.291455984116,3.38634300232,3.32777094841,1.73962306976,0.477875947952,3.77984499931
0.071,0.371668100357,0.291455984116,3.36468791962,3.30181598663,1.74872303009,0.471735954285,3.77198982239
0.072,0.371668100357,0.291455984116,3.37400984764,3.315335989,1.75771212578,0.470616102219,3.78722500801
0.073,0.371668100357,0.291455984116,3.37847089767,3.29567480087,1.73037099838,0.471251964569,3.78968906403
0.074,0.371668100357,0.291455984116,3.3996489048,3.34068608284,1.73285007477,0.47162103653,3.77570605278
0.075,0.371668100357,0.291455984116,3.36669397354,3.33023285866,1.74318790436,0.46950006485,3.79804897308
0.076,0.371668100357,0.291455984116,3.39331293106,3.31308507919,1.75246500969,0.470853090286,3.79493808746
0.077,0.371668100357,0.291455984116,3.35164690018,3.29567718506,1.71940112114,0.461214065552,3.81418204308
0.078,0.371668100357,0.291455984116,3.37179493904,3.32338500023,1.70663690567,0.469684839249,3.80049920082
0.079,0.371668100357,0.291455984116,3.38423991203,3.28794813156,1.75826215744,0.474055051804,3.77906608582
0.08,0.371668100357,0.291455984116,3.37699818611,3.30614900589,1.71334886551,0.464497089386,3.82340788841
0.081,0.371668100357,0.291455984116,3.42371201515,3.30726504326,1.71344208717,0.46155500412,3.85815119743
0.082,0.371668100357,0.291455984116,3.35554289818,3.30274796486,1.72143888474,0.465955018997,3.81982588768
0.083,0.371668100357,0.291455984116,3.38865184784,3.29707503319,1.72241592407,0.471091985703,3.81443500519
0.084,0.371668100357,0.291455984116,3.37355494499,3.28947496414,1.75224208832,0.474332094193,3.80365896225
0.085,0.371668100357,0.291455984116,3.4535009861,3.30375599861,1.73752403259,0.474349975586,3.86678886414
0.086,0.371668100357,0.291455984116,3.3968360424,3.30961799622,1.74096393585,0.470106840134,3.81836485863
0.087,0.371668100357,0.291455984116,3.35110807419,3.28771495819,1.73459887505,0.477907896042,3.83595204353
0.088,0.371668100357,0.291455984116,3.38974499702,3.31138586998,1.75530910492,0.471745967865,3.82149100304
0.089,0.371668100357,0.291455984116,3.37856507301,3.29079818726,1.7228770256,0.472167015076,3.81788706779
0.09,0.371668100357,0.291455984116,3.37552285194,3.34528303146,1.72503709793,0.460932016373,3.83993601799
0.091,0.371668100357,0.291455984116,3.39576005936,3.2911028862,1.7313439846,0.471232891083,3.82859897614
0.092,0.371668100357,0.291455984116,3.41870903969,3.29598712921,1.73127102852,0.463956832886,3.85295891762
0.093,0.371668100357,0.291455984116,3.39175319672,3.31222486496,1.71313786507,0.462446928024,3.83646702766
0.094,0.371668100357,0.291455984116,3.35967111588,3.29408502579,1.71442198753,0.461658000946,3.83789110184
0.095,0.371668100357,0.291455984116,3.39826893806,3.30909013748,1.72648501396,0.46507191658,3.82619190216
0.096,0.371668100357,0.291455984116,3.37465691566,3.30538105965,1.71109580994,0.461938858032,3.82900714874
0.097,0.371668100357,0.291455984116,3.34773612022,3.32477998734,1.74585700035,0.471239805222,3.99795794487
0.098,0.371668100357,0.291455984116,3.37018203735,3.31106209755,1.72095894814,0.462661981583,3.83598208427
0.099,0.371668100357,0.291455984116,3.37500286102,3.30881285667,1.72510790825,0.461483001709,3.85699987411
0.1,0.371668100357,0.291455984116,3.40380501747,3.30447793007,1.73377299309,0.46525812149,3.82852101326
0.101,0.371668100357,0.291455984116,3.36315107346,3.30238080025,1.7166249752,0.465891122818,3.8551530838
0.102,0.371668100357,0.291455984116,3.37639212608,3.28749299049,1.7134270668,0.468605041504,3.84538698196
0.103,0.371668100357,0.291455984116,3.37219500542,3.30701613426,1.72941207886,0.465566158295,3.85252809525
0.104,0.371668100357,0.291455984116,3.41232681274,3.30401802063,1.72203302383,0.471841812134,3.85154104233
0.105,0.371668100357,0.291455984116,3.36704301834,3.296033144,1.72453904152,0.466651916504,3.83287191391
0.106,0.371668100357,0.291455984116,3.37955904007,3.28830909729,1.72766280174,0.475407838821,3.85380506516
0.107,0.371668100357,0.291455984116,3.39145684242,3.29336810112,1.71870088577,0.465112924576,3.84777092934
0.108,0.371668100357,0.291455984116,3.38784408569,3.32089304924,1.74569201469,0.473513126373,3.89208507538
0.109,0.371668100357,0.291455984116,3.36870598793,3.3410410881,1.74442315102,0.473876953125,3.81739783287
0.11,0.371668100357,0.291455984116,3.35936307907,3.29475212097,1.73367714882,0.471699953079,3.82105493546
0.111,0.371668100357,0.291455984116,3.40005803108,3.30306887627,1.73831295967,0.48463511467,3.84306287766
0.112,0.371668100357,0.291455984116,3.38205695152,3.33779621124,1.73866701126,0.471470117569,3.80800700188
0.113,0.371668100357,0.291455984116,3.37701296806,3.34567904472,1.75148797035,0.474246025085,3.82397198677
0.114,0.371668100357,0.291455984116,3.38457608223,3.31926298141,1.75123906136,0.473304033279,3.83530402184
0.115,0.371668100357,0.291455984116,3.38366699219,3.30595898628,1.72535586357,0.467473983765,3.85545992851
0.116,0.371668100357,0.291455984116,3.5001449585,3.28696107864,1.72572398186,0.464584112167,3.85025811195
0.117,0.371668100357,0.291455984116,3.36400103569,3.31662297249,1.72979187965,0.468225002289,3.86770796776
0.118,0.371668100357,0.291455984116,3.36567997932,3.28209590912,1.73535013199,0.4657330513,3.83498477936
0.119,0.371668100357,0.291455984116,3.3675339222,3.30412006378,1.71912884712,0.478461027145,3.85356998444
0.12,0.371668100357,0.291455984116,3.35993504524,3.31570386887,1.7382478714,0.460958003998,3.84726190567
0.121,0.371668100357,0.291455984116,3.37131404877,3.32186388969,1.71507501602,0.468331813812,3.86546707153
0.122,0.371668100357,0.291455984116,3.36214399338,3.28829908371,1.72539710999,0.471029043198,3.8713889122
0.123,0.371668100357,0.291455984116,3.37393808365,3.30477714539,1.71348309517,0.462904930115,3.85688185692
0.124,0.371668100357,0.291455984116,3.37850785255,3.30898499489,1.72673392296,0.466456890106,3.88011789322
0.125,0.371668100357,0.291455984116,3.38608598709,3.38151192665,1.72056007385,0.465746879578,3.8640999794
0.126,0.371668100357,0.291455984116,3.36615085602,3.29105114937,1.71512579918,0.469652891159,3.83268117905
0.127,0.371668100357,0.291455984116,3.40417909622,3.31428313255,1.75823497772,0.473271846771,3.83193993568
0.128,0.371668100357,0.291455984116,3.38578391075,3.28700184822,1.75654196739,0.477241039276,3.83673095703
0.129,0.371668100357,0.291455984116,3.37549781799,3.31922388077,1.75012397766,0.474810838699,3.83139109612
0.13,0.371668100357,0.291455984116,3.37357020378,3.30967187881,1.74434900284,0.477995157242,3.84848618507
0.131,0.371668100357,0.291455984116,3.37901210785,3.32024502754,1.75220108032,0.474451065063,3.83865189552
0.132,0.371668100357,0.291455984116,3.35504198074,3.30782604218,1.75138187408,0.478221893311,3.84085607529
0.133,0.371668100357,0.291455984116,3.37527799606,3.28358602524,1.75189900398,0.476385116577,3.84694600105
0.134,0.371668100357,0.291455984116,3.39327502251,3.31010890007,1.7852370739,0.475994110107,3.83287787437
0.135,0.371668100357,0.291455984116,3.38128995895,3.29332590103,1.74794483185,0.476249933243,3.85507488251
0.136,0.371668100357,0.291455984116,3.37296295166,3.31116986275,1.74987387657,0.475026845932,3.8313100338
0.137,0.371668100357,0.291455984116,3.35690593719,3.30102396011,1.74677991867,0.482813119888,3.82673716545
0.138,0.371668100357,0.291455984116,3.44042801857,3.30204200745,1.74534797668,0.471382141113,3.85175681114
0.139,0.371668100357,0.291455984116,3.38321399689,3.29689216614,1.75015306473,0.48106098175,3.82796406746
0.14,0.371668100357,0.291455984116,3.36858820915,3.3133161068,1.7482509613,0.474309921265,3.89141201973
0.141,0.371668100357,0.291455984116,3.38171291351,3.30147194862,1.73704814911,0.48017001152,3.83565092087
0.142,0.371668100357,0.291455984116,3.35513210297,3.28507399559,1.73228192329,0.467106103897,3.83951616287
0.143,0.371668100357,0.291455984116,3.40111398697,3.32939291,1.72240686417,0.467804908752,3.89766812325
0.144,0.371668100357,0.291455984116,3.37111997604,3.29443788528,1.7373290062,0.46959900856,3.86012005806
0.145,0.371668100357,0.291455984116,3.50327301025,3.37945604324,1.72199416161,0.468425035477,3.88270902634
0.146,0.371668100357,0.291455984116,3.37916088104,3.29372406006,1.72535586357,0.464314222336,3.88159513474
0.147,0.371668100357,0.291455984116,3.33006811142,3.2940659523,1.74669098854,0.475584983826,3.896515131
0.148,0.371668100357,0.291455984116,3.3756737709,3.2850022316,1.74622011185,0.479144096375,3.85200786591
0.149,0.371668100357,0.291455984116,3.36945581436,3.30642104149,1.7511138916,0.475934028625,3.85765504837
0.15,0.371668100357,0.291455984116,3.38687705994,3.31562614441,1.74400806427,0.479661941528,3.84942317009
0.151,0.371668100357,0.291455984116,3.38162612915,3.303565979,1.74279999733,0.473869085312,3.86027002335
0.152,0.371668100357,0.291455984116,3.35398697853,3.32907009125,1.74581003189,0.477958917618,4.00953197479
0.153,0.371668100357,0.291455984116,3.37601399422,3.29926609993,1.74014687538,0.476052045822,3.85217618942
0.154,0.371668100357,0.291455984116,3.46081805229,3.30686688423,1.76463699341,0.474773168564,3.88074994087
0.155,0.371668100357,0.291455984116,3.3898999691,3.2926800251,1.75482916832,0.478128910065,3.86941981316
0.156,0.371668100357,0.291455984116,3.36246299744,3.30871891975,1.74955487251,0.472579956055,3.91767501831
0.157,0.371668100357,0.291455984116,3.37256717682,3.31037116051,1.7529001236,0.474496126175,3.86842107773
0.158,0.371668100357,0.291455984116,3.36834287643,3.28875613213,1.73715400696,0.475074052811,3.87838387489
0.159,0.371668100357,0.291455984116,3.43314909935,3.31989789009,1.76519107819,0.475898981094,3.84684300423
0.16,0.371668100357,0.291455984116,3.36865496635,3.29467105865,1.73991012573,0.474060058594,3.87557888031
0.161,0.371668100357,0.291455984116,3.36630582809,3.3189868927,1.74473786354,0.474140882492,3.87227797508
0.162,0.371668100357,0.291455984116,3.39336299896,3.29939079285,1.74054598808,0.480544090271,3.85844302177
0.163,0.371668100357,0.291455984116,3.37334918976,3.29445505142,1.73732304573,0.471628189087,3.87031698227
0.164,0.371668100357,0.291455984116,3.40048909187,3.29625201225,1.74138903618,0.479874849319,3.86385893822
0.165,0.371668100357,0.291455984116,3.37027287483,3.3139629364,1.74998092651,0.471534013748,3.87309503555
0.166,0.371668100357,0.291455984116,3.40595197678,3.31016588211,1.73113894463,0.479429006577,3.8893289566
0.167,0.371668100357,0.291455984116,3.36176800728,3.28952884674,1.74196004868,0.474170207977,3.8782980442
0.168,0.371668100357,0.291455984116,3.39431715012,3.330960989,1.74076008797,0.474812030792,3.87365984917
0.169,0.371668100357,0.291455984116,3.38156700134,3.30194091797,1.74519896507,0.474858999252,3.85327887535
0.17,0.371668100357,0.291455984116,3.37835502625,3.3095908165,1.74281787872,0.480894088745,3.8875207901
0.171,0.371668100357,0.291455984116,3.53574895859,3.30180597305,1.73013114929,0.474972009659,3.86080098152
0.172,0.371668100357,0.291455984116,3.33684492111,3.30454087257,1.73135209084,0.468112945557,3.90874195099
0.173,0.371668100357,0.291455984116,3.3823530674,3.29416513443,1.72262501717,0.471416950226,3.88638710976
0.174,0.371668100357,0.291455984116,3.36464285851,3.27693200111,1.73677682877,0.469794034958,3.86259412766
0.175,0.371668100357,0.291455984116,3.39486408234,3.32906985283,1.73011803627,0.467806100845,3.85349011421
0.176,0.371668100357,0.291455984116,3.35015106201,3.29396796227,1.72676301003,0.467019081116,3.87322211266
0.177,0.371668100357,0.291455984116,3.35910701752,3.34413504601,1.72858095169,0.46941113472,3.8837428093
0.178,0.371668100357,0.291455984116,3.36546802521,3.28392910957,1.73434114456,0.469334125519,3.87545895576
0.179,0.371668100357,0.291455984116,3.35899496078,3.29259705544,1.73167490959,0.472181081772,3.88090109825
0.18,0.371668100357,0.291455984116,3.38346219063,3.39789199829,1.75781297684,0.482115983963,3.85857915878
0.181,0.371668100357,0.291455984116,3.36800503731,3.30058598518,1.74615097046,0.472595930099,3.86713504791
0.182,0.371668100357,0.291455984116,3.37119603157,3.31707906723,1.74585413933,0.480869054794,3.87959814072
0.183,0.371668100357,0.291455984116,3.36926698685,3.30354905128,1.7564060688,0.474838018417,3.96285176277
0.184,0.371668100357,0.291455984116,3.37127518654,3.35389208794,1.75896811485,0.475651025772,3.87042999268
0.185,0.371668100357,0.291455984116,3.40630197525,3.30626010895,1.74769711494,0.476099014282,3.86567306519
0.186,0.371668100357,0.291455984116,3.37928390503,3.56729197502,1.75792503357,0.477784156799,3.87403202057
0.187,0.371668100357,0.291455984116,3.41431498528,3.31407904625,1.75136804581,0.474636793137,3.86381387711
0.188,0.371668100357,0.291455984116,3.35619711876,3.2966811657,1.75712013245,0.474259138107,3.98886919022
0.189,0.371668100357,0.291455984116,3.39272212982,3.44563508034,1.74836492538,0.479992866516,3.85868096352
0.19,0.371668100357,0.291455984116,3.37935805321,3.2956969738,1.75473594666,0.483855009079,3.85996484756
0.191,0.371668100357,0.291455984116,3.49556398392,3.31533193588,1.7517991066,0.472897052765,3.87123894691
0.192,0.371668100357,0.291455984116,3.3583419323,3.31126403809,1.73459196091,0.480475902557,3.89189910889
0.193,0.371668100357,0.291455984116,3.3914949894,3.3206820488,1.73780798912,0.471241950989,3.88639616966
0.194,0.371668100357,0.291455984116,3.37157201767,3.31124901772,1.75003290176,0.475579023361,3.87123012543
0.195,0.371668100357,0.291455984116,3.45357203484,3.31303405762,1.75655007362,0.477600812912,3.8812289238
0.196,0.371668100357,0.291455984116,3.37885308266,3.30635380745,1.75031900406,0.47637796402,3.87454295158
0.197,0.371668100357,0.291455984116,3.35506701469,3.30322694778,1.74926877022,0.479892969131,3.87642717361
0.198,0.371668100357,0.291455984116,3.40160489082,3.40113091469,1.74630594254,0.477131128311,3.94655108452
0.199,0.371668100357,0.291455984116,3.37609887123,3.30502510071,1.74711298943,0.475680112839,3.91141295433
0.2,0.371668100357,0.291455984116,3.42966103554,3.29240489006,1.74331402779,0.474338054657,3.87547588348
0.201,0.371668100357,0.291455984116,3.36852407455,3.29975390434,1.76949596405,0.475474119186,3.87239694595
0.202,0.371668100357,0.291455984116,3.44804906845,3.29290294647,1.74836802483,0.483397960663,3.90414810181
0.203,0.371668100357,0.291455984116,3.35636997223,3.29505515099,1.74508404732,0.472306013107,3.88380813599
0.204,0.371668100357,0.291455984116,3.36726808548,3.30541300774,1.74731898308,0.480646133423,3.93061995506
0.205,0.371668100357,0.291455984116,3.3772790432,3.29531598091,1.75152397156,0.474354982376,3.88371610641
0.206,0.371668100357,0.291455984116,3.40000104904,3.30561113358,1.73890709877,0.474349975586,3.89295816422
0.207,0.371668100357,0.291455984116,3.39355587959,3.30665111542,1.78706097603,0.474547863007,3.9806368351
0.208,0.371668100357,0.291455984116,3.3614821434,3.29827809334,1.75305986404,0.47589802742,3.86579680443
0.209,0.371668100357,0.291455984116,3.66095685959,3.48579597473,1.80583286285,0.476059913635,4.10823297501
0.21,0.371668100357,0.291455984116,3.55088615417,3.47636890411,1.79241585732,0.485318899155,4.11149907112
0.211,0.371668100357,0.291455984116,3.58259296417,3.47898697853,1.78008198738,0.505527019501,4.1022028923
0.212,0.371668100357,0.291455984116,3.56419301033,3.43312597275,1.78062391281,0.487768888474,4.06157422066
0.213,0.371668100357,0.291455984116,3.51337790489,9554.482656,1.69138813019,0.459663152695,4.27307581902
0.214,0.371668100357,0.291455984116,3.8253428936,3.69381284714,1.76570391655,0.445145130157,4.72359800339
0.215,0.371668100357,0.291455984116,4.90689301491,3.58896303177,1.72333502769,0.478017091751,3.89197587967
0.216,0.371668100357,0.291455984116,3.44357299805,3.28242778778,1.66530203819,0.440501213074,3.85349202156
0.217,0.371668100357,0.291455984116,3.31415295601,3.21691894531,1.6705789566,0.445397138596,3.86221504211
0.218,0.371668100357,0.291455984116,3.28917002678,3.2305958271,1.6675760746,0.440372943878,3.85820508003
0.219,0.371668100357,0.291455984116,3.29802513123,3.39510917664,1.67252612114,0.448641061783,3.96883392334
0.22,0.371668100357,0.291455984116,3.29085588455,3.7537381649,1.72653317451,0.464838981628,4.36789298058
0.221,0.371668100357,0.291455984116,3.88918209076,3.36050200462,1.68192887306,0.444459915161,3.90171313286
0.222,0.371668100357,0.291455984116,3.43878006935,3.25189590454,1.71218395233,0.444871902466,3.9366838932
0.223,0.371668100357,0.291455984116,3.37082314491,3.26285815239,1.68166804314,0.447930812836,3.92381906509
0.224,0.371668100357,0.291455984116,3.62280488014,3.9599339962,1.80563688278,0.477515935898,4.08916401863
0.225,0.371668100357,0.291455984116,3.32417297363,3.48837900162,1.80121707916,0.48652100563,4.80251216888
0.226,0.371668100357,0.291455984116,3.33343100548,3.56415987015,1.66375303268,0.442335128784,3.92716002464
0.227,0.371668100357,0.291455984116,3.32826113701,3.27341890335,1.67861890793,0.441073894501,3.95939397812
0.228,0.371668100357,0.291455984116,3.33448791504,3.33938312531,1.68334317207,0.448804140091,4.00541496277
0.229,0.371668100357,0.291455984116,3.32948994637,3.26833200455,1.68414282799,0.442514896393,3.99966883659
0.23,0.371668100357,0.291455984116,3.33162903786,3.35183501244,1.67438101768,0.460247993469,3.95604705811
0.231,0.371668100357,0.291455984116,3.33785104752,3.25606989861,1.6790471077,0.440505027771,3.94258308411
0.232,0.371668100357,0.291455984116,3.36320590973,3.25949716568,1.68604302406,0.447594881058,3.9423019886
0.233,0.371668100357,0.291455984116,3.33828616142,3.33438611031,1.68558216095,0.440448045731,3.93131113052
0.234,0.371668100357,0.291455984116,3.33975100517,3.27784109116,1.66659116745,0.447365045547,3.95292711258
0.235,0.371668100357,0.291455984116,3.32247591019,3.25667500496,1.67530798912,0.441118955612,3.94206809998
0.236,0.371668100357,0.291455984116,3.3430621624,3.25313591957,1.67668485641,0.44969701767,3.98706412315
0.237,0.371668100357,0.291455984116,3.31333494186,3.26047492027,1.67462396622,0.442147016525,4.01197600365
0.238,0.371668100357,0.291455984116,3.34318995476,3.44734406471,1.67155599594,0.442795991898,3.95973992348
0.239,0.371668100357,0.291455984116,3.34639596939,3.25630092621,1.66898703575,0.447402954102,3.94898486137
0.24,0.371668100357,0.291455984116,3.32605814934,3.27969312668,1.6672000885,0.444612979889,3.94518017769
0.241,0.371668100357,0.291455984116,3.33558797836,3.30542302132,1.66906094551,0.442198991776,3.94850611687
0.242,0.371668100357,0.291455984116,3.33445215225,3.26799201965,1.6741540432,0.448369979858,3.93904995918
0.243,0.371668100357,0.291455984116,3.3511300087,3.26258707047,1.66784095764,0.442054033279,3.95248007774
0.244,0.371668100357,0.291455984116,3.34372591972,3.26786589622,1.67318892479,0.442263841629,3.95744085312
0.245,0.371668100357,0.291455984116,3.33961796761,3.26066207886,1.68381381035,0.44223690033,4.07568502426
0.246,0.371668100357,0.291455984116,3.33664608002,3.26299786568,1.67697691917,0.442140102386,3.97507500648
0.247,0.371668100357,0.291455984116,3.31558513641,3.43760299683,1.69269490242,0.46488404274,3.96898508072
0.248,0.371668100357,0.291455984116,3.35381889343,3.26956582069,1.67912316322,0.446193218231,3.94868803024
0.249,0.371668100357,0.291455984116,3.33750486374,3.2592318058,1.69190692902,0.4556620121,3.94027614594
0.25,0.371668100357,0.291455984116,3.3211209774,3.28357601166,1.70038294792,0.447654008865,3.95593500137
0.251,0.371668100357,0.291455984116,3.34476900101,3.29594802856,1.6835808754,0.454339981079,3.95201992989
0.252,0.371668100357,0.291455984116,3.32835698128,3.27197504044,1.68277001381,0.447308063507,3.9400370121
0.253,0.371668100357,0.291455984116,3.35592389107,3.27473688126,1.67501497269,0.454560995102,3.94708991051
0.254,0.371668100357,0.291455984116,3.33561396599,3.26564383507,1.69162487984,0.44682598114,3.94092512131
0.255,0.371668100357,0.291455984116,3.37992501259,3.29375004768,1.67519378662,0.454670906067,3.94408106804
0.256,0.371668100357,0.291455984116,3.34508800507,3.28610301018,1.72073698044,0.449277162552,4.04878616333
0.257,0.371668100357,0.291455984116,3.33737587929,3.26419901848,1.69806814194,0.450528144836,3.94278693199
0.258,0.371668100357,0.291455984116,3.35657501221,3.26991295815,1.70270395279,0.450950145721,4.85426902771
0.259,0.371668100357,0.291455984116,3.46949601173,3.27421593666,1.69061493874,0.462956190109,3.96137404442
0.26,0.371668100357,0.291455984116,3.3388030529,3.29826903343,1.68728399277,0.448493003845,3.9675450325
0.261,0.371668100357,0.291455984116,3.35618686676,3.27725100517,1.68398189545,0.448824882507,3.9456410408
0.262,0.371668100357,0.291455984116,3.33212900162,3.27297997475,1.68189907074,0.449849843979,3.96534204483
