t,coarse_assemble,helmholtz_assemble,coarse_solve,helmholtz_solve,ind_calc,ind_assemble,ind_solve ,Helmholtz w/CG,,
0.648,0.347166061401,0.27934885025,0.841426134109,0.306516885757,1.7674639225,0.450167894363,3.9933719635,,,
0.649,0.347166061401,0.27934885025,0.839854001999,0.310914993286,1.75681900978,0.449495077133,3.97474908829,,,
0.65,0.347166061401,0.27934885025,0.8280210495,0.319980144501,1.75308299065,0.456598043442,3.97207713127,,,
0.651,0.347166061401,0.27934885025,0.833420991898,0.306107997894,1.76322197914,0.448251962662,3.96936392784,,,
0.652,0.347166061401,0.27934885025,0.822671890259,0.30611205101,1.75884509087,0.446854114532,3.94842004776,,,
0.653,0.347166061401,0.27934885025,0.8438539505,0.306285142899,1.75350213051,0.457914113998,3.96586990356,,,
0.654,0.347166061401,0.27934885025,0.845870018005,0.308367967606,1.74696612358,0.450114011765,3.95793795586,,,
0.655,0.347166061401,0.27934885025,0.844138145447,0.310823202133,1.74916791916,0.45813703537,3.95312690735,,,
0.656,0.347166061401,0.27934885025,0.824100971222,0.346571922302,1.75319695473,0.451319932938,4.06565880775,,,
0.657,0.347166061401,0.27934885025,0.825850963593,0.315349817276,1.74099588394,0.451833963394,3.95747900009,,,
0.658,0.347166061401,0.27934885025,0.834388971329,0.30389213562,1.75657296181,0.456640958786,4.01659393311,,,
0.659,0.347166061401,0.27934885025,0.833266019821,0.309147834778,1.75656104088,0.447340965271,3.94851207733,,,
0.66,0.347166061401,0.27934885025,0.83961892128,0.311985015869,1.76212882996,0.44894194603,3.93920087814,,,
0.661,0.347166061401,0.27934885025,0.846816062927,0.307804107666,1.75848913193,0.448431015015,3.97337198257,,,
0.662,0.347166061401,0.27934885025,0.832813024521,0.310523986816,1.75866317749,0.448068141937,3.95858216286,,,
0.663,0.347166061401,0.27934885025,0.833988189697,0.305465936661,1.75509309769,0.448419094086,3.9790699482,,,
0.664,0.347166061401,0.27934885025,0.842410087585,0.335883140564,1.75271701813,0.456343173981,3.95639204979,,,
0.665,0.347166061401,0.27934885025,0.841633081436,0.308333873749,1.75423288345,0.446290969849,3.97901082039,,,
0.666,0.347166061401,0.27934885025,0.843480825424,0.304399967194,1.75337290764,0.447471857071,3.97114396095,,,
0.667,0.347166061401,0.27934885025,0.83616900444,0.307593107224,1.75291609764,0.446531057358,3.97835803032,,,
0.668,0.347166061401,0.27934885025,0.852689027786,0.306339025497,1.75507998466,0.45108294487,3.96294903755,,,
0.669,0.347166061401,0.27934885025,0.850392818451,0.309720993042,1.7537381649,0.448839902878,3.95392394066,,,
0.67,0.347166061401,0.27934885025,0.83963394165,0.320847988129,1.75645303726,0.44793009758,3.95417118073,,,
0.671,0.347166061401,0.27934885025,0.840550899506,0.305986881256,1.75629591942,0.455617904663,4.00201487541,,,
0.672,0.347166061401,0.27934885025,0.836908102036,0.307501077652,1.80258202553,0.455168008804,3.96125888824,,,
0.673,0.347166061401,0.27934885025,0.843389034271,0.307058095932,1.76246213913,0.463538169861,3.96671295166,,,
0.674,0.347166061401,0.27934885025,0.854533910751,0.313435077667,1.76089215279,0.453741073608,3.97642087936,,,
0.675,0.347166061401,0.27934885025,0.857060909271,0.306571006775,1.7604470253,0.461410999298,3.984593153,,,
0.676,0.347166061401,0.27934885025,0.855866909027,0.309921979904,1.75619578362,0.450884103775,3.96513414383,,,
0.677,0.347166061401,0.27934885025,0.85456609726,0.304770946503,1.75111484528,0.442220926285,3.98036599159,,,
0.678,0.347166061401,0.27934885025,0.840753078461,0.323524951935,1.73178577423,0.451870918274,3.98679113388,,,
0.679,0.347166061401,0.27934885025,0.837869167328,0.308647155762,1.73237705231,0.452697992325,3.98104190826,,,
0.68,0.347166061401,0.27934885025,0.838732004166,0.303985834122,1.73586392403,0.44322180748,3.99181389809,,,
0.681,0.347166061401,0.27934885025,0.855143070221,0.313227176666,1.76177191734,0.450403928757,3.95892190933,,,
0.682,0.347166061401,0.27934885025,0.847127914429,0.308305978775,1.75777482986,0.450660943985,3.9863910675,,,
0.683,0.347166061401,0.27934885025,0.853384971619,0.309931993484,1.7570309639,0.448909044266,3.96730017662,,,
0.684,0.347166061401,0.27934885025,0.845983028412,0.31015086174,1.76074695587,0.450277090073,3.96582388878,,,
0.685,0.347166061401,0.27934885025,0.840379953384,0.313369989395,1.75187587738,0.454712867737,3.96995711327,,,
0.686,0.347166061401,0.27934885025,0.840550899506,0.310409069061,1.76290893555,0.448179006577,4.0474050045,,,
0.687,0.347166061401,0.27934885025,0.836363077164,0.3082280159,1.76508998871,0.450372934341,4.10347914696,,,
0.688,0.347166061401,0.27934885025,0.838007926941,0.304785013199,1.7661011219,0.450045108795,3.97023916245,,,
0.689,0.347166061401,0.27934885025,0.854763031006,0.307080984116,1.75846409798,0.448698997498,3.97286486626,,,
0.69,0.347166061401,0.27934885025,0.851263046265,0.311023950577,1.76191306114,0.452446222305,3.97949886322,,,
0.691,0.347166061401,0.27934885025,0.84879899025,0.306406974792,1.77948403358,0.463733911514,3.95466399193,,,
0.692,0.347166061401,0.27934885025,0.8458070755,0.308053970337,1.75726985931,0.448881864548,3.96663379669,,,
0.693,0.347166061401,0.27934885025,0.850713968277,0.320925951004,1.74172687531,0.461735963821,3.99446892738,,,
0.694,0.347166061401,0.27934885025,0.843617916107,0.310935974121,1.74790692329,0.460242986679,3.98577904701,,,
0.695,0.347166061401,0.27934885025,0.837144851685,0.309110879898,1.73858785629,0.452685832977,3.96290802956,,,
0.696,0.347166061401,0.27934885025,0.854856014252,0.306278944016,1.73720002174,0.455846071243,3.99182701111,,,
0.697,0.347166061401,0.27934885025,0.840851068497,0.311390161514,1.73726606369,0.440696954727,3.99507379532,,,
0.698,0.347166061401,0.27934885025,0.859200000763,0.306302070618,1.73484611511,0.452229976654,4.00146698952,,,
0.699,0.347166061401,0.27934885025,0.847823143005,0.310772895813,1.73805093765,0.461725950241,3.97112298012,,,
0.7,0.347166061401,0.27934885025,0.842989206314,0.319572210312,1.76068305969,0.472371101379,3.94183778763,,,
0.701,0.347166061401,0.27934885025,0.842804193497,0.305608987808,1.76342010498,0.459834098816,3.94507002831,,,
0.702,0.347166061401,0.27934885025,0.83855009079,0.304186820984,1.76542711258,0.463725090027,3.97812700272,,,
0.703,0.347166061401,0.27934885025,0.852714061737,0.313410997391,1.79647612572,0.450829982758,3.98329496384,,,
0.704,0.347166061401,0.27934885025,0.860255002975,0.305667877197,1.75487184525,0.450131893158,3.97161793709,,,
0.705,0.347166061401,0.27934885025,0.856971025467,0.306797981262,1.73579382896,0.445499181747,4.002617836,,,
0.706,0.347166061401,0.27934885025,0.856480121613,0.313248872757,1.73073506355,0.441838979721,4.01688098907,,,
0.707,0.347166061401,0.27934885025,0.83318400383,0.310258865356,1.73592400551,0.44207406044,4.00032520294,,,
0.708,0.347166061401,0.27934885025,0.842521905899,0.317478179932,1.73807311058,0.451157093048,4.00840902328,,,
0.709,0.347166061401,0.27934885025,0.838551998138,0.306658983231,1.74844503403,0.443365097046,3.97633600235,,,
0.71,0.347166061401,0.27934885025,0.844345092773,0.308794021606,1.73856496811,0.441814899445,3.99524903297,,,
0.711,0.347166061401,0.27934885025,0.851436138153,0.313218832016,1.73257899284,0.443943977356,3.98150110245,,,
0.712,0.347166061401,0.27934885025,0.845428943634,0.309546947479,1.74214601517,0.445415019989,3.9846599102,,,
0.713,0.347166061401,0.27934885025,0.854055166245,0.31320810318,1.73664402962,0.444626092911,3.98300290108,,,
0.714,0.347166061401,0.27934885025,0.84619307518,0.311484098434,1.75915694237,0.460990905762,3.97243404388,,,
0.715,0.347166061401,0.27934885025,0.838073015213,0.307794094086,1.76137089729,0.455888032913,3.9647359848,,,
0.716,0.347166061401,0.27934885025,0.851905107498,0.309039115906,1.76189804077,0.449266195297,3.96102905273,,,
0.717,0.347166061401,0.27934885025,0.837888002396,0.307513952255,1.76284098625,0.451074838638,3.9639840126,,,
0.718,0.347166061401,0.27934885025,0.857296943665,0.311734199524,1.76418209076,0.450168132782,3.96373200417,,,
0.719,0.347166061401,0.27934885025,0.863215923309,0.308381080627,1.75918316841,0.44984292984,3.96953105927,,,
0.72,0.347166061401,0.27934885025,0.860753059387,0.311016082764,1.76240205765,0.461096048355,3.95549201965,,,
0.721,0.347166061401,0.27934885025,0.840250015259,0.326385974884,1.75475788116,0.449001789093,3.95246386528,,,
0.722,0.347166061401,0.27934885025,0.846228122711,0.323393106461,1.72214984894,0.457004785538,3.97914290428,,,
0.723,0.347166061401,0.27934885025,0.8406291008,0.306188821793,1.73310089111,0.441453933716,3.95307397842,,,
0.724,0.347166061401,0.27934885025,0.851712942123,0.305109977722,1.73585414886,0.452451944351,3.97248005867,,,
0.725,0.347166061401,0.27934885025,0.854944944382,0.308556079865,1.74433493614,0.442425966263,3.98203706741,,,
0.726,0.347166061401,0.27934885025,0.866381168365,0.308023929596,1.73481822014,0.453998088837,4.00277900696,,,
0.727,0.347166061401,0.27934885025,0.845992088318,0.30869603157,1.7351269722,0.443413972855,3.9855120182,,,
0.728,0.347166061401,0.27934885025,0.851342916489,0.310992002487,1.73214411736,0.450752973557,3.98999619484,,,
0.729,0.347166061401,0.27934885025,0.840173959732,0.311929225922,1.73968291283,0.452977895737,3.98119211197,,,
0.73,0.347166061401,0.27934885025,0.850683927536,0.308837890625,1.73592805862,0.440963983536,4.00492811203,,,
0.731,0.347166061401,0.27934885025,0.838171958923,0.308174133301,1.73559093475,0.447036981583,3.9832201004,,,
0.732,0.347166061401,0.27934885025,0.840349912643,0.316990852356,1.76626396179,0.449272871017,3.95927405357,,,
0.733,0.347166061401,0.27934885025,0.850894927979,0.309330940247,1.76502203941,0.450387001038,3.98501110077,,,
0.734,0.347166061401,0.27934885025,0.853385925293,0.306376934052,1.7828040123,0.463296175003,3.96257591248,,,
0.735,0.347166061401,0.27934885025,0.839884996414,0.31379199028,1.75957798958,0.450184822083,3.96029806137,,,
0.736,0.347166061401,0.27934885025,0.843842029572,0.311901807785,1.75738620758,0.455489873886,3.95785212517,,,
0.737,0.347166061401,0.27934885025,0.834235906601,0.309000015259,1.76014614105,0.455433130264,3.96735906601,,,
0.738,0.347166061401,0.27934885025,0.845257997513,0.311491966248,1.75780701637,0.448251008987,3.97026896477,,,
0.739,0.347166061401,0.27934885025,0.848340988159,0.31316781044,1.75214195251,0.445871114731,3.96096801758,,,
0.74,0.347166061401,0.27934885025,0.851606845856,0.305881023407,1.75337600708,0.458956003189,3.97179389,,,
0.741,0.347166061401,0.27934885025,0.84693312645,0.308332920074,1.75224208832,0.449659109116,3.99393105507,,,
0.742,0.347166061401,0.27934885025,0.844010829926,0.311837911606,1.74795198441,0.446455001831,3.96683597565,,,
0.743,0.347166061401,0.27934885025,0.838433027267,0.317525863647,1.73533797264,0.442595005035,3.96057200432,,,
0.744,0.347166061401,0.27934885025,0.842386960983,0.307601928711,1.73729801178,0.437893867493,3.98036408424,,,
0.745,0.347166061401,0.27934885025,0.847068071365,0.309548139572,1.73483991623,0.437725067139,3.97640991211,,,
0.746,0.347166061401,0.27934885025,0.847460985184,0.30676317215,1.73188304901,0.441673994064,3.98914790154,,,
0.747,0.347166061401,0.27934885025,0.849761009216,0.313282012939,1.73145079613,0.44308590889,3.98578810692,,,
0.748,0.347166061401,0.27934885025,0.853943109512,0.307897806168,1.74788188934,0.440254926682,3.98661208153,,,
0.749,0.347166061401,0.27934885025,0.841018199921,0.316546201706,1.74246001244,0.445476055145,4.07055592537,,,
0.75,0.347166061401,0.27934885025,0.839593887329,0.319413900375,1.73013997078,0.446801185608,3.96758389473,,,
0.751,0.347166061401,0.27934885025,0.835564851761,0.304994106293,1.74260807037,0.452830076218,3.96835398674,,,
0.752,0.347166061401,0.27934885025,0.837787866592,0.309498071671,1.76041698456,0.460666179657,3.95702195168,,,
0.753,0.347166061401,0.27934885025,0.845499038696,0.30819106102,1.73901891708,0.442859888077,3.96088004112,,,
0.754,0.347166061401,0.27934885025,0.852823019028,0.305842876434,1.73636007309,0.440665960312,3.97621297836,,,
0.755,0.347166061401,0.27934885025,0.846722126007,0.311377048492,1.73719596863,0.439942836761,3.96900701523,,,
0.756,0.347166061401,0.27934885025,0.840108156204,0.320313930511,1.73772001266,0.446403980255,3.96147203445,,,
0.757,0.347166061401,0.27934885025,0.834760904312,0.33406996727,1.73434400558,0.450143098831,3.98657298088,,,
0.758,0.347166061401,0.27934885025,0.837047100067,0.308698892593,1.74064707756,0.439636945724,3.98498082161,,,
0.759,0.347166061401,0.27934885025,0.842096805573,0.304710865021,1.76041698456,0.449882030487,3.95118308067,,,
0.76,0.347166061401,0.27934885025,0.853901147842,0.309297084808,1.76597881317,0.450992822647,3.95461702347,,,
0.761,0.347166061401,0.27934885025,0.851547002792,0.312646150589,1.76019716263,0.449341058731,3.95875000954,,,
0.762,0.347166061401,0.27934885025,0.845909118652,0.309983968735,1.76526403427,0.452094078064,3.96148085594,,,
0.763,0.347166061401,0.27934885025,0.837285041809,0.322994947433,1.76092100143,0.452600955963,3.9536960125,,,
0.764,0.347166061401,0.27934885025,0.840068101883,0.305140972137,1.7620818615,0.465329885483,3.94535398483,,,
0.765,0.347166061401,0.27934885025,0.845641136169,0.308079957962,1.75605010986,0.449121952057,4.06429696083,,,
0.766,0.347166061401,0.27934885025,0.838280916214,0.304667949677,1.76373195648,0.450888156891,3.94822692871,,,
0.767,0.347166061401,0.27934885025,0.843146085739,0.310464143753,1.75781798363,0.450127840042,3.9366569519,,,
0.768,0.347166061401,0.27934885025,0.846540927887,0.306999921799,1.75785589218,0.449897050858,3.93953895569,,,
0.769,0.347166061401,0.27934885025,0.848675012589,0.30645608902,1.75962781906,0.449853897095,3.94933009148,,,
0.77,0.347166061401,0.27934885025,0.853921890259,0.322178125381,1.75614404678,0.466928005219,3.93189406395,,,
0.771,0.347166061401,0.27934885025,0.83825302124,0.308322906494,1.76332187653,0.457818984985,3.9402987957,,,
0.772,0.347166061401,0.27934885025,0.841023921967,0.311967849731,1.76044487953,0.460526943207,4.0001039505,,,
0.773,0.347166061401,0.27934885025,0.839782953262,0.306665897369,1.76065683365,0.449317932129,3.97292304039,,,
0.774,0.347166061401,0.27934885025,0.851899147034,0.310678005219,1.76049399376,0.460481882095,3.9526078701,,,
0.775,0.347166061401,0.27934885025,0.849172115326,0.310178041458,1.76967287064,0.466060876846,3.95478606224,,,
0.776,0.347166061401,0.27934885025,0.853407859802,0.307119846344,1.74279594421,0.455936193466,3.99757194519,,,
0.777,0.347166061401,0.27934885025,0.835404157639,0.309104919434,1.75770688057,0.462975978851,3.9692428112,,,
0.778,0.347166061401,0.27934885025,0.838877916336,0.319447040558,1.75391292572,0.459880113602,3.95243501663,,,
0.779,0.347166061401,0.27934885025,0.846985816956,0.310518026352,1.76775598526,0.457292079926,3.95202112198,,,
0.78,0.347166061401,0.27934885025,0.836045026779,0.305032968521,1.75587296486,0.45040512085,3.96693897247,,,
0.781,0.347166061401,0.27934885025,0.897041082382,0.308524131775,1.7554090023,0.448973178864,3.96054983139,,,
0.782,0.347166061401,0.27934885025,0.845327854156,0.305247783661,1.76238894463,0.451424837112,3.95657300949,,,
0.783,0.347166061401,0.27934885025,0.854511976242,0.309813976288,1.76663184166,0.452762842178,3.93855404854,,,
0.784,0.347166061401,0.27934885025,0.844940185547,0.308231115341,1.77100610733,0.453882932663,3.95445203781,,,
0.785,0.347166061401,0.27934885025,0.845123052597,0.318361997604,1.75904893875,0.456030845642,3.96752786636,,,
0.786,0.347166061401,0.27934885025,0.840912818909,0.307651996613,1.76657390594,0.454530000687,3.94789600372,,,
0.787,0.347166061401,0.27934885025,0.832645893097,0.30749797821,1.76387095451,0.448257923126,3.95132303238,,,
0.788,0.347166061401,0.27934885025,0.841027975082,0.31284403801,1.76423001289,0.451272010803,3.96134996414,,,
0.789,0.347166061401,0.27934885025,0.856758117676,0.30573797226,1.75784397125,0.459739923477,3.96240592003,,,
0.79,0.347166061401,0.27934885025,0.851525068283,0.308115959167,1.75537514687,0.448976993561,3.97082686424,,,
0.791,0.347166061401,0.27934885025,0.854928970337,0.312293052673,1.74702906609,0.455213069916,3.96410107613,,,
0.792,0.347166061401,0.27934885025,0.83008480072,0.311714887619,1.74047589302,0.447144031525,3.93913602829,,,
0.793,0.347166061401,0.27934885025,0.83580493927,0.315382003784,1.72663283348,0.45897102356,3.97915101051,,,
0.794,0.347166061401,0.27934885025,0.84495806694,0.304990053177,1.73498916626,0.450159072876,3.96855401993,,,
0.795,0.347166061401,0.27934885025,0.846961975098,0.305936098099,1.73211288452,0.452659130096,4.18694186211,,,
0.796,0.347166061401,0.27934885025,0.86324095726,0.305833101273,1.73639392853,0.442404031754,4.10654592514,,,
0.797,0.347166061401,0.27934885025,0.849474906921,0.309083938599,1.7358481884,0.450658082962,3.99555802345,,,
0.798,0.347166061401,0.27934885025,0.85134601593,0.31050992012,1.73676586151,0.44095492363,3.98457694054,,,
0.799,0.347166061401,0.27934885025,0.846709012985,0.30823302269,1.74443912506,0.451007127762,3.97843599319,,,
0.8,0.347166061401,0.27934885025,0.838166952133,0.324527978897,1.76056599617,0.451286077499,3.95382285118,,,
0.801,0.347166061401,0.27934885025,0.839922904968,0.310678005219,1.76128792763,0.455317974091,3.96539902687,,,
0.802,0.347166061401,0.27934885025,0.833956003189,0.309360027313,1.76612401009,0.457306861877,3.94717097282,,,
0.803,0.347166061401,0.27934885025,0.840414047241,0.311242818832,1.73921298981,0.439855098724,3.99094104767,,,
0.804,0.347166061401,0.27934885025,0.848323822021,0.307899951935,1.7401061058,0.443811178207,3.97893881798,,,
0.805,0.347166061401,0.27934885025,0.847582101822,0.308414936066,1.73217892647,0.443982124329,3.99309587479,,,
0.806,0.347166061401,0.27934885025,0.85182595253,0.312455892563,1.74203491211,0.442200899124,3.97310590744,,,
0.807,0.347166061401,0.27934885025,0.841083049774,0.310079813004,1.73122286797,0.442121982574,3.96612501144,,,
0.808,0.347166061401,0.27934885025,0.835967063904,0.324145793915,1.73326897621,0.448184013367,3.9730451107,,,
0.809,0.347166061401,0.27934885025,0.832690000534,0.304725885391,1.77347302437,0.461056947708,3.95135593414,,,
0.81,0.347166061401,0.27934885025,0.839987039566,0.307009935379,1.76706695557,0.450062036514,3.95360898972,,,
0.811,0.347166061401,0.27934885025,0.862987995148,0.31870508194,1.75467395782,0.461566925049,3.95280718803,,,
0.812,0.347166061401,0.27934885025,0.883992910385,0.313111066818,1.76380586624,0.451505899429,3.94732403755,,,
0.813,0.347166061401,0.27934885025,0.856512069702,0.307183980942,1.7610180378,0.465134859085,3.95306706429,,,
0.814,0.347166061401,0.27934885025,0.846719026566,0.30871796608,1.765157938,0.44336605072,3.96267580986,,,
0.815,0.347166061401,0.27934885025,0.848473072052,0.323145866394,1.7355530262,0.46022605896,3.98577713966,,,
0.816,0.347166061401,0.27934885025,0.838636875153,0.30574798584,1.73785495758,0.449316978455,3.97385215759,,,
0.817,0.347166061401,0.27934885025,0.835990905762,0.309374094009,1.73494410515,0.452018976212,3.97179985046,,,
0.818,0.347166061401,0.27934885025,0.841578960419,0.306636095047,1.73429393768,0.4489569664,3.97483897209,,,
0.819,0.347166061401,0.27934885025,0.864928007126,0.309639930725,1.76157093048,0.462297916412,3.94964313507,,,
0.82,0.347166061401,0.27934885025,0.846484899521,0.309476137161,1.75896310806,0.44922208786,3.95914196968,,,
0.821,0.347166061401,0.27934885025,0.853640079498,0.30580997467,1.75628399849,0.448835134506,3.94780993462,,,
0.822,0.347166061401,0.27934885025,0.826584100723,0.312613010406,1.75846099854,0.449064016342,3.93025898933,,,
0.823,0.347166061401,0.27934885025,0.839978933334,0.305870056152,1.75949501991,0.467609882355,3.94535899162,,,
0.824,0.347166061401,0.27934885025,0.842487096786,0.308473110199,1.76466703415,0.454976081848,3.94437789917,,,
0.825,0.347166061401,0.27934885025,0.846544027328,0.304542064667,1.75999689102,0.449254989624,3.94284415245,,,
0.826,0.347166061401,0.27934885025,0.856516838074,0.306245088577,1.75756192207,0.447205066681,3.96420001984,,,
0.827,0.347166061401,0.27934885025,0.872549057007,0.30645608902,1.76547908783,0.462511062622,4.03113007545,,,
0.828,0.347166061401,0.27934885025,0.853471040726,0.31044793129,1.7584400177,0.451193094254,3.96426892281,,,
0.829,0.347166061401,0.27934885025,0.849159002304,0.306545972824,1.76344895363,0.463229179382,3.92420387268,,,
0.83,0.347166061401,0.27934885025,0.840972185135,0.321290969849,1.7650270462,0.460448026657,3.92914581299,,,
0.831,0.347166061401,0.27934885025,0.850241184235,0.309043884277,1.76369214058,0.463223218918,3.91201305389,,,
0.832,0.347166061401,0.27934885025,0.832129955292,0.302783966064,1.7660639286,0.452091932297,3.93661808968,,,
0.833,0.347166061401,0.27934885025,0.862550020218,0.30855512619,1.76341891289,0.462789058685,3.97244095802,,,
0.834,0.347166061401,0.27934885025,0.84584403038,0.307461023331,1.76473498344,0.453589200974,3.97128391266,,,
0.835,0.347166061401,0.27934885025,0.862254142761,0.311145067215,1.76513695717,0.461519002914,3.93630814552,,,
0.836,0.347166061401,0.27934885025,0.838819026947,0.312787055969,1.76340794563,0.452502965927,3.94421601295,,,
0.837,0.347166061401,0.27934885025,0.842288970947,0.325232028961,1.78091406822,0.462675094604,3.95202112198,,,
0.838,0.347166061401,0.27934885025,0.855941057205,0.305729866028,1.76304793358,0.480717897415,3.94932889938,,,
0.839,0.347166061401,0.27934885025,0.847352027893,0.304939985275,1.76744484901,0.451362848282,3.94696712494,,,
0.84,0.347166061401,0.27934885025,0.848891019821,0.309597969055,1.76183390617,0.449110031128,3.9503159523,,,
0.841,0.347166061401,0.27934885025,0.888814926147,0.35306596756,1.86374998093,0.443140029907,3.99733805656,,,
0.842,0.347166061401,0.27934885025,0.854311227798,0.309070110321,1.74718809128,0.444389104843,3.98809695244,,,
0.843,0.347166061401,0.27934885025,0.869603872299,0.310204982758,1.73882889748,0.441646099091,3.96077799797,,,
0.844,0.347166061401,0.27934885025,0.842381954193,0.311708927155,1.73579406738,0.439205884933,3.96358203888,,,
0.845,0.347166061401,0.27934885025,0.832172870636,0.319406032562,1.72991704941,0.447241067886,3.96104502678,,,
0.846,0.347166061401,0.27934885025,0.841315984726,0.30842089653,1.74473881721,0.440952062607,3.96349406242,,,
0.847,0.347166061401,0.27934885025,0.828433990479,0.306928157806,1.74116897583,0.440263032913,3.97163200378,,,
0.848,0.347166061401,0.27934885025,0.841327905655,0.309205055237,1.75010800362,0.440667152405,3.96381306648,,,
0.849,0.347166061401,0.27934885025,0.85272693634,0.313659906387,1.73373603821,0.441797018051,3.95186209679,,,
0.85,0.347166061401,0.27934885025,0.84475684166,0.309029102325,1.74341678619,0.442574977875,3.95398879051,,,
0.851,0.347166061401,0.27934885025,0.83780503273,0.315052032471,1.7421939373,0.446106910706,3.99110007286,,,
0.852,0.347166061401,0.27934885025,0.826536893845,0.316800832748,1.73988699913,0.449790000916,3.97256994247,,,
0.853,0.347166061401,0.27934885025,0.838234186172,0.306172847748,1.74779200554,0.445110082626,3.95472097397,,,
0.854,0.347166061401,0.27934885025,0.842515945435,0.310631990433,1.73973107338,0.440981864929,3.96825003624,,,
0.855,0.347166061401,0.27934885025,0.845121145248,0.3093791008,1.74195885658,0.442747831345,4.06606507301,,,
0.856,0.347166061401,0.27934885025,0.856562137604,0.310253858566,1.73392295837,0.444211006165,3.94473910332,,,
0.857,0.347166061401,0.27934885025,0.841986179352,0.306171894073,1.73877501488,0.441787004471,3.95038199425,,,
0.858,0.347166061401,0.27934885025,0.836417913437,0.308314085007,1.73103404045,0.442422151566,4.02262401581,,,
0.859,0.347166061401,0.27934885025,0.837846040726,0.323471069336,1.73263883591,0.447336912155,3.95627808571,,,
0.86,0.347166061401,0.27934885025,0.846664905548,0.303959846497,1.74212098122,0.442046165466,3.93349790573,,,
0.861,0.347166061401,0.27934885025,0.843424081802,0.305146932602,1.7386598587,0.443336963654,3.94507002831,,,
0.862,0.347166061401,0.27934885025,0.849121809006,0.307512044907,1.73501706123,0.452671051025,3.94128203392,,,
0.863,0.347166061401,0.27934885025,0.848049879074,0.305680036545,1.73392105103,0.443423032761,3.96626996994,,,
0.864,0.347166061401,0.27934885025,0.852538108826,0.31094288826,1.7351129055,0.449691057205,3.95659089088,,,
0.865,0.347166061401,0.27934885025,0.837615966797,0.326266050339,1.75778317451,0.455035924911,3.96099305153,,,
0.866,0.347166061401,0.27934885025,0.835665941238,0.307499885559,1.76026511192,0.455580949783,3.938174963,,,
0.867,0.347166061401,0.27934885025,0.829918861389,0.305243015289,1.75967097282,0.448618888855,3.91217112541,,,
0.868,0.347166061401,0.27934885025,0.855695009232,0.305001020432,1.76049494743,0.462615966797,3.94884705544,,,
0.869,0.347166061401,0.27934885025,0.85480093956,0.310251951218,1.75841021538,0.456438064575,3.94179606438,,,
0.87,0.347166061401,0.27934885025,0.854732990265,0.31064414978,1.75647616386,0.461868047714,3.93237900734,,,
0.871,0.347166061401,0.27934885025,0.836203098297,0.307026863098,1.76222801208,0.455713033676,3.9215259552,,,
0.872,0.347166061401,0.27934885025,0.849261045456,0.326467990875,1.76351904869,0.463148117065,3.92965102196,,,
0.873,0.347166061401,0.27934885025,0.839972019196,0.305804014206,1.76025700569,0.458813905716,3.95465397835,,,
0.874,0.347166061401,0.27934885025,0.85564994812,0.309587955475,1.76534605026,0.464721918106,3.98366713524,,,
0.875,0.347166061401,0.27934885025,0.838338851929,0.305863857269,1.76199197769,0.452668190002,3.91203212738,,,
0.876,0.347166061401,0.27934885025,0.863837957382,0.302805900574,1.76356387138,0.45885181427,3.92404389381,,,
0.877,0.347166061401,0.27934885025,0.83446598053,0.309849977493,1.7556219101,0.450068950653,3.90880203247,,,
0.878,0.347166061401,0.27934885025,0.857542037964,0.305325031281,1.75674200058,0.461058139801,3.93241786957,,,
0.879,0.347166061401,0.27934885025,0.841128110886,0.328995943069,1.74826407433,0.45850110054,3.92754483223,,,
0.88,0.347166061401,0.27934885025,0.852683067322,0.309315919876,1.75183105469,0.463861942291,3.9455268383,,,
0.881,0.347166061401,0.27934885025,0.833631038666,0.305399894714,1.74666190147,0.44745182991,3.93389701843,,,
0.882,0.347166061401,0.27934885025,0.842545986176,0.312412023544,1.74406695366,0.456321954727,3.93862700462,,,
0.883,0.347166061401,0.27934885025,0.865097999573,0.305541038513,1.74126195908,0.467401981354,3.92878484726,,,
0.884,0.347166061401,0.27934885025,0.859213113785,0.307470083237,1.74354100227,0.458382844925,3.93157505989,,,
0.885,0.347166061401,0.27934885025,0.843433856964,0.324639081955,1.74670410156,0.460397005081,3.92176485062,,,
0.886,0.347166061401,0.27934885025,0.841817140579,0.309355974197,1.75963521004,0.46746301651,3.92576980591,,,
0.887,0.347166061401,0.27934885025,0.83486199379,0.308670043945,1.76263022423,0.453072071075,3.92859911919,,,
0.888,0.347166061401,0.27934885025,0.847853899002,0.308073997498,1.75622582436,0.445740938187,3.93253684044,,,
0.889,0.347166061401,0.27934885025,0.850571155548,0.3068151474,1.76696515083,0.446198225021,4.04461789131,,,
0.89,0.347166061401,0.27934885025,0.854773044586,0.310545921326,1.75884222984,0.449007987976,3.92608904839,,,
0.891,0.347166061401,0.27934885025,0.845827102661,0.307219982147,1.75655603409,0.447448968887,3.93100810051,,,
0.892,0.347166061401,0.27934885025,0.835850954056,0.309820890427,1.75940990448,0.449783086777,3.92548799515,,,
0.893,0.347166061401,0.27934885025,0.835481882095,0.317790031433,1.75156497955,0.453644037247,3.92461419106,,,
0.894,0.347166061401,0.27934885025,0.839071035385,0.305778980255,1.7609307766,0.446893930435,3.92494702339,,,
0.895,0.347166061401,0.27934885025,0.844465017319,0.30824303627,1.76609802246,0.449560880661,3.94158411026,,,
