"arc_length","N=2","N=0","N=3","N=1"
1.14551,0.265069,0.231267,0.279368,0.2498
1.15966,0.281131,0.252592,0.298253,0.260742
1.1738,0.300215,0.26673,0.317102,0.279208
1.18794,0.322321,0.273682,0.335915,0.3052
1.20208,0.344428,0.280633,0.354729,0.331192
1.21622,0.365331,0.322435,0.383431,0.346936
1.23037,0.386234,0.364237,0.412132,0.362679
1.24451,0.429005,0.390889,0.457186,0.399854
1.25865,0.493644,0.402391,0.518591,0.45846
1.27279,0.558283,0.413892,0.579996,0.517066
1.28693,0.593548,0.520846,0.617477,0.565749
1.30108,0.628812,0.627798,0.654958,0.614432
1.31522,0.681421,0.653175,0.720815,0.652191
1.32936,0.751376,0.596977,0.815049,0.679027
1.3435,0.821331,0.540779,0.909283,0.705863
1.35765,0.892798,0.724467,0.94557,0.823517
1.37179,0.964266,0.908156,0.981857,0.941173
1.38593,0.799999,0.799999,0.799999,0.799999
1.40007,0.4,0.4,0.4,0.4
1.41421,5.05786e-32,4.64993e-32,4.74504e-32,4.57468e-32
