"arc_length","N=0","N=1","N=2","N=3"
0.131522,0.0847713,0.104539,0.107097,0.104641
0.132936,0.083577,0.103741,0.106529,0.104193
0.13435,0.0823828,0.102943,0.105961,0.103744
0.135765,0.0811886,0.102145,0.105393,0.103295
0.137179,0.0799944,0.101346,0.104825,0.102846
0.138593,0.0788002,0.100548,0.104258,0.102397
0.140007,0.0776059,0.0997498,0.10369,0.101948
0.141421,0.0764117,0.0989516,0.103122,0.101499
0.142836,0.0776663,0.0998168,0.103882,0.102261
0.14425,0.078921,0.100682,0.104643,0.103022
0.145664,0.0801756,0.101547,0.105403,0.103784
0.147078,0.0814302,0.102413,0.106163,0.104545
0.148492,0.0826848,0.103278,0.106924,0.105307
0.149907,0.0839394,0.104143,0.107684,0.106068
0.151321,0.0851941,0.105008,0.108444,0.10683
0.152735,0.0864487,0.105873,0.109205,0.107591
0.154149,0.0877033,0.106739,0.109965,0.108353
0.155563,0.0889579,0.107604,0.110725,0.109114
0.156978,0.0902126,0.108469,0.111486,0.109875
0.158392,0.0914672,0.109334,0.112246,0.110637
0.159806,0.0927218,0.1102,0.113006,0.111398
0.16122,0.0939764,0.111065,0.113767,0.11216
0.162635,0.0952311,0.11193,0.114527,0.112921
0.164049,0.0964857,0.112795,0.115288,0.113683
0.165463,0.0977403,0.113661,0.116048,0.114444
0.166877,0.0989949,0.114526,0.116808,0.115206
0.168291,0.10025,0.115391,0.117569,0.115967
0.169706,0.101504,0.116256,0.118329,0.116729
0.17112,0.102759,0.117121,0.119089,0.11749
0.172534,0.104013,0.117987,0.11985,0.118252
0.173948,0.105268,0.118852,0.12061,0.119013
0.175362,0.106523,0.119717,0.12137,0.119774
0.176777,0.107777,0.120582,0.122131,0.120536
0.178191,0.109032,0.121448,0.122891,0.121297
0.179605,0.110287,0.122313,0.123651,0.122059
0.181019,0.111541,0.123178,0.124412,0.12282
0.182434,0.112796,0.124043,0.125172,0.123582
0.183848,0.11405,0.124909,0.125932,0.124343
0.185262,0.115305,0.125774,0.126693,0.125105
0.186676,0.11656,0.126639,0.127453,0.125866
0.18809,0.117814,0.127504,0.128213,0.126628
0.189505,0.119069,0.12837,0.128974,0.127389
0.190919,0.120324,0.129235,0.129734,0.128151
0.192333,0.121578,0.1301,0.130494,0.128912
0.193747,0.122833,0.130965,0.131255,0.129674
0.195161,0.124087,0.13183,0.132015,0.130435
0.196576,0.125342,0.132696,0.132775,0.131196
0.19799,0.126597,0.133561,0.133536,0.131958
0.199404,0.127851,0.134426,0.134296,0.132719
0.200818,0.129106,0.135291,0.135056,0.133481
0.202233,0.130361,0.136157,0.135817,0.134242
0.203647,0.131615,0.137022,0.136577,0.135004
0.205061,0.13287,0.137887,0.137338,0.135765
0.206475,0.134124,0.138752,0.138098,0.136527
0.207889,0.135379,0.139618,0.138858,0.137288
0.209304,0.136634,0.140483,0.139619,0.13805
0.210718,0.137888,0.141348,0.140379,0.138811
0.212132,0.139143,0.142213,0.141139,0.139573
0.213546,0.139109,0.14255,0.141458,0.139813
0.21496,0.139076,0.142887,0.141776,0.140053
0.216375,0.139042,0.143223,0.142094,0.140293
0.217789,0.139009,0.14356,0.142412,0.140534
0.219203,0.138975,0.143897,0.142731,0.140774
0.220617,0.138942,0.144233,0.143049,0.141014
0.222032,0.138908,0.14457,0.143367,0.141254
0.223446,0.138874,0.144907,0.143685,0.141494
0.22486,0.138841,0.145244,0.144004,0.141735
0.226274,0.138807,0.14558,0.144322,0.141975
0.227688,0.138774,0.145917,0.14464,0.142215
0.229103,0.13874,0.146254,0.144958,0.142455
0.230517,0.138707,0.14659,0.145277,0.142696
0.231931,0.138673,0.146927,0.145595,0.142936
0.233345,0.13864,0.147264,0.145913,0.143176
0.234759,0.138606,0.1476,0.146231,0.143416
0.236174,0.138572,0.147937,0.14655,0.143657
0.237588,0.138539,0.148274,0.146868,0.143897
0.239002,0.138505,0.148611,0.147186,0.144137
0.240416,0.138472,0.148947,0.147505,0.144377
0.241831,0.138438,0.149284,0.147823,0.144618
0.243245,0.138405,0.149621,0.148141,0.144858
0.244659,0.138371,0.149957,0.148459,0.145098
0.246073,0.138338,0.150294,0.148778,0.145338
0.247487,0.138304,0.150631,0.149096,0.145579
0.248902,0.13827,0.150967,0.149414,0.145819
0.250316,0.138237,0.151304,0.149732,0.146059
0.25173,0.138203,0.151641,0.150051,0.146299
0.253144,0.13817,0.151977,0.150369,0.14654
0.254558,0.138136,0.152314,0.150687,0.14678
0.255973,0.138103,0.152651,0.151005,0.14702
0.257387,0.138069,0.152988,0.151324,0.14726
0.258801,0.138036,0.153324,0.151642,0.147501
0.260215,0.138002,0.153661,0.15196,0.147741
0.26163,0.137968,0.153998,0.152279,0.147981
0.263044,0.137935,0.154334,0.152597,0.148221
0.264458,0.137901,0.154671,0.152915,0.148462
0.265872,0.137868,0.155008,0.153233,0.148702
0.267286,0.137834,0.155344,0.153552,0.148942
0.268701,0.137801,0.155681,0.15387,0.149182
0.270115,0.137767,0.156018,0.154188,0.149422
0.271529,0.137734,0.156354,0.154506,0.149663
0.272943,0.1377,0.156691,0.154825,0.149903
0.274357,0.137666,0.157028,0.155143,0.150143
0.275772,0.137633,0.157365,0.155461,0.150383
0.277186,0.137599,0.157701,0.155779,0.150624
0.2786,0.137566,0.158038,0.156098,0.150864
0.280014,0.137532,0.158375,0.156416,0.151104
0.281428,0.137499,0.158711,0.156734,0.151344
0.282843,0.137465,0.159048,0.157053,0.151585
0.284257,0.138226,0.159632,0.157685,0.152255
0.285671,0.138988,0.160215,0.158317,0.152926
0.287085,0.139749,0.160799,0.15895,0.153596
0.2885,0.14051,0.161383,0.159582,0.154267
0.289914,0.141272,0.161966,0.160215,0.154937
0.291328,0.142033,0.16255,0.160847,0.155608
0.292742,0.142794,0.163134,0.16148,0.156278
0.294156,0.143555,0.163718,0.162112,0.156949
0.295571,0.144317,0.164301,0.162744,0.15762
0.296985,0.145078,0.164885,0.163377,0.15829
0.298399,0.145839,0.165469,0.164009,0.158961
0.299813,0.146601,0.166052,0.164642,0.159631
0.301227,0.147362,0.166636,0.165274,0.160302
0.302642,0.148123,0.16722,0.165906,0.160972
0.304056,0.148885,0.167803,0.166539,0.161643
0.30547,0.149646,0.168387,0.167171,0.162313
0.306884,0.150407,0.168971,0.167804,0.162984
0.308299,0.151168,0.169554,0.168436,0.163654
0.309713,0.15193,0.170138,0.169069,0.164325
0.311127,0.152691,0.170722,0.169701,0.164996
0.312541,0.153452,0.171305,0.170333,0.165666
0.313955,0.154214,0.171889,0.170966,0.166337
0.31537,0.154975,0.172473,0.171598,0.167007
0.316784,0.155736,0.173056,0.172231,0.167678
0.318198,0.156497,0.17364,0.172863,0.168348
0.319612,0.157259,0.174224,0.173496,0.169019
0.321026,0.15802,0.174807,0.174128,0.169689
0.322441,0.158781,0.175391,0.17476,0.17036
0.323855,0.159543,0.175975,0.175393,0.17103
0.325269,0.160304,0.176558,0.176025,0.171701
0.326683,0.161065,0.177142,0.176658,0.172372
0.328098,0.161826,0.177726,0.17729,0.173042
0.329512,0.162588,0.17831,0.177922,0.173713
0.330926,0.163349,0.178893,0.178555,0.174383
0.33234,0.16411,0.179477,0.179187,0.175054
0.333754,0.164872,0.180061,0.17982,0.175724
0.335169,0.165633,0.180644,0.180452,0.176395
0.336583,0.166394,0.181228,0.181085,0.177065
0.337997,0.167155,0.181812,0.181717,0.177736
0.339411,0.167917,0.182395,0.182349,0.178406
0.340825,0.168678,0.182979,0.182982,0.179077
0.34224,0.169439,0.183563,0.183614,0.179748
0.343654,0.170201,0.184146,0.184247,0.180418
0.345068,0.170962,0.18473,0.184879,0.181089
0.346482,0.171723,0.185314,0.185512,0.181759
0.347897,0.172485,0.185897,0.186144,0.18243
0.349311,0.173246,0.186481,0.186776,0.1831
0.350725,0.174007,0.187065,0.187409,0.183771
0.352139,0.174768,0.187648,0.188041,0.184441
0.353553,0.17553,0.188232,0.188674,0.185112
0.354968,0.175753,0.188668,0.189065,0.18547
0.356382,0.175976,0.189103,0.189457,0.185828
0.357796,0.176199,0.189538,0.189848,0.186186
0.35921,0.176422,0.189974,0.19024,0.186544
0.360624,0.176645,0.190409,0.190631,0.186902
0.362039,0.176868,0.190845,0.191023,0.187259
0.363453,0.177091,0.19128,0.191415,0.187617
0.364867,0.177314,0.191716,0.191806,0.187975
0.366281,0.177537,0.192151,0.192198,0.188333
0.367696,0.17776,0.192587,0.192589,0.188691
0.36911,0.177983,0.193022,0.192981,0.189049
0.370524,0.178206,0.193457,0.193372,0.189407
0.371938,0.178429,0.193893,0.193764,0.189765
0.373352,0.178652,0.194328,0.194156,0.190123
0.374767,0.178875,0.194764,0.194547,0.190481
0.376181,0.179098,0.195199,0.194939,0.190839
0.377595,0.179321,0.195635,0.19533,0.191197
0.379009,0.179544,0.19607,0.195722,0.191554
0.380423,0.179767,0.196506,0.196113,0.191912
0.381838,0.17999,0.196941,0.196505,0.19227
0.383252,0.180213,0.197376,0.196896,0.192628
0.384666,0.180436,0.197812,0.197288,0.192986
0.38608,0.180659,0.198247,0.19768,0.193344
0.387495,0.180882,0.198683,0.198071,0.193702
0.388909,0.181105,0.199118,0.198463,0.19406
0.390323,0.181328,0.199554,0.198854,0.194418
0.391737,0.181551,0.199989,0.199246,0.194776
0.393151,0.181774,0.200424,0.199637,0.195134
0.394566,0.181997,0.20086,0.200029,0.195492
0.39598,0.18222,0.201295,0.200421,0.195849
0.397394,0.182443,0.201731,0.200812,0.196207
0.398808,0.182666,0.202166,0.201204,0.196565
0.400222,0.182889,0.202602,0.201595,0.196923
0.401637,0.183112,0.203037,0.201987,0.197281
0.403051,0.183335,0.203473,0.202378,0.197639
0.404465,0.183558,0.203908,0.20277,0.197997
0.405879,0.183781,0.204343,0.203162,0.198355
0.407293,0.184004,0.204779,0.203553,0.198713
0.408708,0.184227,0.205214,0.203945,0.199071
0.410122,0.18445,0.20565,0.204336,0.199429
0.411536,0.184673,0.206085,0.204728,0.199787
0.41295,0.184896,0.206521,0.205119,0.200144
0.414365,0.185119,0.206956,0.205511,0.200502
0.415779,0.185342,0.207392,0.205902,0.20086
0.417193,0.185565,0.207827,0.206294,0.201218
0.418607,0.185788,0.208262,0.206686,0.201576
0.420021,0.186011,0.208698,0.207077,0.201934
0.421436,0.186234,0.209133,0.207469,0.202292
0.42285,0.186457,0.209569,0.20786,0.20265
0.424264,0.18668,0.210004,0.208252,0.203008
0.425678,0.187213,0.210428,0.208692,0.203437
0.427092,0.187745,0.210851,0.209131,0.203867
0.428507,0.188277,0.211275,0.209571,0.204297
0.429921,0.18881,0.211698,0.210011,0.204727
0.431335,0.189342,0.212122,0.21045,0.205156
0.432749,0.189875,0.212545,0.21089,0.205586
0.434164,0.190407,0.212969,0.21133,0.206016
0.435578,0.19094,0.213392,0.211769,0.206446
0.436992,0.191472,0.213816,0.212209,0.206875
0.438406,0.192005,0.214239,0.212649,0.207305
0.43982,0.192537,0.214663,0.213088,0.207735
0.441235,0.19307,0.215086,0.213528,0.208165
0.442649,0.193602,0.21551,0.213968,0.208594
0.444063,0.194135,0.215933,0.214408,0.209024
0.445477,0.194667,0.216357,0.214847,0.209454
0.446892,0.1952,0.21678,0.215287,0.209884
0.448306,0.195732,0.217204,0.215727,0.210313
0.44972,0.196265,0.217627,0.216166,0.210743
0.451134,0.196797,0.218051,0.216606,0.211173
0.452548,0.19733,0.218474,0.217046,0.211602
0.453963,0.197862,0.218898,0.217485,0.212032
0.455377,0.198395,0.219321,0.217925,0.212462
0.456791,0.198927,0.219745,0.218365,0.212892
0.458205,0.19946,0.220168,0.218805,0.213321
0.459619,0.199992,0.220592,0.219244,0.213751
0.461034,0.200525,0.221015,0.219684,0.214181
0.462448,0.201057,0.221439,0.220124,0.214611
0.463862,0.20159,0.221862,0.220563,0.21504
0.465276,0.202122,0.222286,0.221003,0.21547
0.46669,0.202655,0.222709,0.221443,0.2159
0.468105,0.203187,0.223133,0.221882,0.21633
0.469519,0.203719,0.223556,0.222322,0.216759
0.470933,0.204252,0.22398,0.222762,0.217189
0.472347,0.204784,0.224403,0.223201,0.217619
0.473762,0.205317,0.224827,0.223641,0.218048
0.475176,0.205849,0.22525,0.224081,0.218478
0.47659,0.206382,0.225674,0.224521,0.218908
0.478004,0.206914,0.226097,0.22496,0.219338
0.479418,0.207447,0.226521,0.2254,0.219767
0.480833,0.207979,0.226944,0.22584,0.220197
0.482247,0.208512,0.227368,0.226279,0.220627
0.483661,0.209044,0.227791,0.226719,0.221057
0.485075,0.209577,0.228215,0.227159,0.221486
0.486489,0.210109,0.228638,0.227598,0.221916
0.487904,0.210642,0.229062,0.228038,0.222346
0.489318,0.211174,0.229485,0.228478,0.222776
0.490732,0.211707,0.229909,0.228918,0.223205
0.492146,0.212239,0.230332,0.229357,0.223635
0.493561,0.212772,0.230756,0.229797,0.224065
0.494975,0.213304,0.231179,0.230237,0.224494
0.496389,0.213585,0.231627,0.230665,0.224909
0.497803,0.213865,0.232074,0.231094,0.225323
0.499217,0.214145,0.232521,0.231523,0.225738
0.500632,0.214426,0.232968,0.231952,0.226152
0.502046,0.214706,0.233415,0.232381,0.226567
0.50346,0.214986,0.233862,0.23281,0.226981
0.504874,0.215267,0.23431,0.233239,0.227395
0.506288,0.215547,0.234757,0.233668,0.22781
0.507703,0.215827,0.235204,0.234097,0.228224
0.509117,0.216108,0.235651,0.234526,0.228639
0.510531,0.216388,0.236098,0.234954,0.229053
0.511945,0.216668,0.236546,0.235383,0.229467
0.51336,0.216949,0.236993,0.235812,0.229882
0.514774,0.217229,0.23744,0.236241,0.230296
0.516188,0.217509,0.237887,0.23667,0.230711
0.517602,0.21779,0.238334,0.237099,0.231125
0.519016,0.21807,0.238781,0.237528,0.23154
0.520431,0.21835,0.239229,0.237957,0.231954
0.521845,0.218631,0.239676,0.238386,0.232368
0.523259,0.218911,0.240123,0.238815,0.232783
0.524673,0.219191,0.24057,0.239243,0.233197
0.526087,0.219472,0.241017,0.239672,0.233612
0.527502,0.219752,0.241465,0.240101,0.234026
0.528916,0.220033,0.241912,0.24053,0.23444
0.53033,0.220313,0.242359,0.240959,0.234855
0.531744,0.220593,0.242806,0.241388,0.235269
0.533159,0.220874,0.243253,0.241817,0.235684
0.534573,0.221154,0.2437,0.242246,0.236098
0.535987,0.221434,0.244148,0.242675,0.236513
0.537401,0.221715,0.244595,0.243103,0.236927
0.538815,0.221995,0.245042,0.243532,0.237341
0.54023,0.222275,0.245489,0.243961,0.237756
0.541644,0.222556,0.245936,0.24439,0.23817
0.543058,0.222836,0.246384,0.244819,0.238585
0.544472,0.223116,0.246831,0.245248,0.238999
0.545886,0.223397,0.247278,0.245677,0.239413
0.547301,0.223677,0.247725,0.246106,0.239828
0.548715,0.223957,0.248172,0.246535,0.240242
0.550129,0.224238,0.248619,0.246964,0.240657
0.551543,0.224518,0.249067,0.247392,0.241071
0.552958,0.224798,0.249514,0.247821,0.241486
0.554372,0.225079,0.249961,0.24825,0.2419
0.555786,0.225359,0.250408,0.248679,0.242314
0.5572,0.22564,0.250855,0.249108,0.242729
0.558614,0.22592,0.251303,0.249537,0.243143
0.560029,0.2262,0.25175,0.249966,0.243558
0.561443,0.226481,0.252197,0.250395,0.243972
0.562857,0.226761,0.252644,0.250824,0.244387
0.564271,0.227041,0.253091,0.251253,0.244801
0.565685,0.227322,0.253538,0.251681,0.245215
0.5671,0.228029,0.254179,0.252321,0.245832
0.568514,0.228737,0.254819,0.25296,0.24645
0.569928,0.229445,0.25546,0.253599,0.247067
0.571342,0.230153,0.2561,0.254238,0.247684
0.572756,0.230861,0.25674,0.254877,0.248301
0.574171,0.231569,0.257381,0.255516,0.248918
0.575585,0.232276,0.258021,0.256155,0.249535
0.576999,0.232984,0.258662,0.256794,0.250152
0.578413,0.233692,0.259302,0.257433,0.25077
0.579828,0.2344,0.259942,0.258072,0.251387
0.581242,0.235108,0.260583,0.258711,0.252004
0.582656,0.235816,0.261223,0.25935,0.252621
0.58407,0.236523,0.261863,0.25999,0.253238
0.585484,0.237231,0.262504,0.260629,0.253855
0.586899,0.237939,0.263144,0.261268,0.254472
0.588313,0.238647,0.263785,0.261907,0.255089
0.589727,0.239355,0.264425,0.262546,0.255707
0.591141,0.240063,0.265065,0.263185,0.256324
0.592555,0.24077,0.265706,0.263824,0.256941
0.59397,0.241478,0.266346,0.264463,0.257558
0.595384,0.242186,0.266987,0.265102,0.258175
0.596798,0.242894,0.267627,0.265741,0.258792
0.598212,0.243602,0.268267,0.26638,0.259409
0.599627,0.244309,0.268908,0.26702,0.260026
0.601041,0.245017,0.269548,0.267659,0.260644
0.602455,0.245725,0.270188,0.268298,0.261261
0.603869,0.246433,0.270829,0.268937,0.261878
0.605283,0.247141,0.271469,0.269576,0.262495
0.606698,0.247849,0.27211,0.270215,0.263112
0.608112,0.248556,0.27275,0.270854,0.263729
0.609526,0.249264,0.27339,0.271493,0.264346
0.61094,0.249972,0.274031,0.272132,0.264963
0.612354,0.25068,0.274671,0.272771,0.265581
0.613769,0.251388,0.275312,0.27341,0.266198
0.615183,0.252096,0.275952,0.27405,0.266815
0.616597,0.252803,0.276592,0.274689,0.267432
0.618011,0.253511,0.277233,0.275328,0.268049
0.619426,0.254219,0.277873,0.275967,0.268666
0.62084,0.254927,0.278514,0.276606,0.269283
0.622254,0.255635,0.279154,0.277245,0.269901
0.623668,0.256343,0.279794,0.277884,0.270518
0.625082,0.25705,0.280435,0.278523,0.271135
0.626497,0.257758,0.281075,0.279162,0.271752
0.627911,0.258466,0.281715,0.279801,0.272369
0.629325,0.259174,0.282356,0.28044,0.272986
0.630739,0.259882,0.282996,0.28108,0.273603
0.632153,0.26059,0.283637,0.281719,0.27422
0.633568,0.261297,0.284277,0.282358,0.274838
0.634982,0.262005,0.284917,0.282997,0.275455
0.636396,0.262713,0.285558,0.283636,0.276072
0.63781,0.263445,0.28651,0.28459,0.277019
0.639225,0.264176,0.287462,0.285544,0.277966
0.640639,0.264908,0.288414,0.286498,0.278914
0.642053,0.265639,0.289367,0.287452,0.279861
0.643467,0.266371,0.290319,0.288405,0.280809
0.644881,0.267103,0.291271,0.289359,0.281756
0.646296,0.267834,0.292223,0.290313,0.282703
0.64771,0.268566,0.293175,0.291267,0.283651
0.649124,0.269297,0.294128,0.292221,0.284598
0.650538,0.270029,0.29508,0.293175,0.285545
0.651952,0.270761,0.296032,0.294129,0.286493
0.653367,0.271492,0.296984,0.295083,0.28744
0.654781,0.272224,0.297937,0.296037,0.288387
0.656195,0.272956,0.298889,0.296991,0.289335
0.657609,0.273687,0.299841,0.297945,0.290282
0.659024,0.274419,0.300793,0.298898,0.291229
0.660438,0.27515,0.301745,0.299852,0.292177
0.661852,0.275882,0.302698,0.300806,0.293124
0.663266,0.276614,0.30365,0.30176,0.294071
0.66468,0.277345,0.304602,0.302714,0.295019
0.666095,0.278077,0.305554,0.303668,0.295966
0.667509,0.278808,0.306506,0.304622,0.296913
0.668923,0.27954,0.307459,0.305576,0.297861
0.670337,0.280272,0.308411,0.30653,0.298808
0.671751,0.281003,0.309363,0.307484,0.299755
0.673166,0.281735,0.310315,0.308438,0.300703
0.67458,0.282466,0.311267,0.309391,0.30165
0.675994,0.283198,0.31222,0.310345,0.302597
0.677408,0.28393,0.313172,0.311299,0.303545
0.678823,0.284661,0.314124,0.312253,0.304492
0.680237,0.285393,0.315076,0.313207,0.305439
0.681651,0.286125,0.316029,0.314161,0.306387
0.683065,0.286856,0.316981,0.315115,0.307334
0.684479,0.287588,0.317933,0.316069,0.308281
0.685894,0.288319,0.318885,0.317023,0.309229
0.687308,0.289051,0.319837,0.317977,0.310176
0.688722,0.289783,0.32079,0.318931,0.311123
0.690136,0.290514,0.321742,0.319884,0.312071
0.69155,0.291246,0.322694,0.320838,0.313018
0.692965,0.291977,0.323646,0.321792,0.313965
0.694379,0.292709,0.324598,0.322746,0.314913
0.695793,0.293441,0.325551,0.3237,0.31586
0.697207,0.294172,0.326503,0.324654,0.316807
0.698622,0.294904,0.327455,0.325608,0.317755
0.700036,0.295635,0.328407,0.326562,0.318702
0.70145,0.296367,0.329359,0.327516,0.319649
0.702864,0.297099,0.330312,0.32847,0.320597
0.704278,0.29783,0.331264,0.329424,0.321544
0.705693,0.298562,0.332216,0.330377,0.322491
0.707107,0.299294,0.333168,0.331331,0.323439
0.708521,0.300386,0.334243,0.332422,0.324504
0.709935,0.301479,0.335318,0.333512,0.325569
0.711349,0.302572,0.336393,0.334602,0.326634
0.712764,0.303665,0.337468,0.335693,0.327698
0.714178,0.304758,0.338542,0.336783,0.328763
0.715592,0.305851,0.339617,0.337873,0.329828
0.717006,0.306944,0.340692,0.338964,0.330893
0.718421,0.308037,0.341767,0.340054,0.331958
0.719835,0.309129,0.342842,0.341144,0.333023
0.721249,0.310222,0.343917,0.342234,0.334088
0.722663,0.311315,0.344991,0.343325,0.335153
0.724077,0.312408,0.346066,0.344415,0.336218
0.725492,0.313501,0.347141,0.345505,0.337283
0.726906,0.314594,0.348216,0.346596,0.338348
0.72832,0.315687,0.349291,0.347686,0.339413
0.729734,0.316779,0.350365,0.348776,0.340477
0.731148,0.317872,0.35144,0.349867,0.341542
0.732563,0.318965,0.352515,0.350957,0.342607
0.733977,0.320058,0.35359,0.352047,0.343672
0.735391,0.321151,0.354665,0.353137,0.344737
0.736805,0.322244,0.35574,0.354228,0.345802
0.738219,0.323337,0.356814,0.355318,0.346867
0.739634,0.32443,0.357889,0.356408,0.347932
0.741048,0.325523,0.358964,0.357499,0.348997
0.742462,0.326615,0.360039,0.358589,0.350062
0.743876,0.327708,0.361114,0.359679,0.351127
0.745291,0.328801,0.362189,0.36077,0.352192
0.746705,0.329894,0.363263,0.36186,0.353257
0.748119,0.330987,0.364338,0.36295,0.354321
0.749533,0.33208,0.365413,0.36404,0.355386
0.750947,0.333173,0.366488,0.365131,0.356451
0.752362,0.334266,0.367563,0.366221,0.357516
0.753776,0.335358,0.368638,0.367311,0.358581
0.75519,0.336451,0.369712,0.368402,0.359646
0.756604,0.337544,0.370787,0.369492,0.360711
0.758018,0.338637,0.371862,0.370582,0.361776
0.759433,0.33973,0.372937,0.371673,0.362841
0.760847,0.340823,0.374012,0.372763,0.363906
0.762261,0.341916,0.375086,0.373853,0.364971
0.763675,0.343009,0.376161,0.374944,0.366036
0.76509,0.344101,0.377236,0.376034,0.3671
0.766504,0.345194,0.378311,0.377124,0.368165
0.767918,0.346287,0.379386,0.378214,0.36923
0.769332,0.34738,0.380461,0.379305,0.370295
0.770746,0.348473,0.381535,0.380395,0.37136
0.772161,0.349566,0.38261,0.381485,0.372425
0.773575,0.350659,0.383685,0.382576,0.37349
0.774989,0.351752,0.38476,0.383666,0.374555
