"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
0.0905097,0.0575097,0.0576066,0.0576453,0.0576624,0.0579962,0.0577101
0.0919239,0.058461,0.058558,0.0585962,0.0586131,0.0589435,0.05866
0.0933381,0.0594123,0.0595094,0.0595472,0.0595638,0.0598908,0.0596098
0.0947523,0.0603636,0.0604608,0.0604982,0.0605145,0.0608382,0.0605597
0.0961665,0.0613149,0.0614121,0.0614492,0.0614652,0.0617855,0.0615095
0.0975807,0.0622662,0.0623635,0.0624002,0.0624159,0.0627328,0.0624594
0.0989949,0.0632175,0.0633149,0.0633512,0.0633666,0.0636801,0.0634092
0.100409,0.0641688,0.0642663,0.0643022,0.0643174,0.0646275,0.0643591
0.101823,0.0651201,0.0652177,0.0652532,0.0652681,0.0655748,0.065309
0.103238,0.0660714,0.0661691,0.0662042,0.0662188,0.0665221,0.0662588
0.104652,0.0670227,0.0671205,0.0671552,0.0671695,0.0674694,0.0672087
0.106066,0.067974,0.0680719,0.0681062,0.0681202,0.0684167,0.0681585
0.10748,0.0689293,0.0690271,0.069061,0.0690748,0.0693689,0.0691126
0.108894,0.0698846,0.0699823,0.0700158,0.0700294,0.070321,0.0700666
0.110309,0.07084,0.0709375,0.0709706,0.070984,0.0712732,0.0710207
0.111723,0.0717953,0.0718926,0.0719255,0.0719386,0.0722253,0.0719748
0.113137,0.0727506,0.0728478,0.0728803,0.0728932,0.0731775,0.0729288
0.114551,0.073706,0.073803,0.0738351,0.0738478,0.0741296,0.0738829
0.115966,0.0746613,0.0747582,0.0747899,0.0748024,0.0750818,0.0748369
0.11738,0.0756166,0.0757134,0.0757447,0.075757,0.0760339,0.075791
0.118794,0.0765719,0.0766686,0.0766995,0.0767116,0.0769861,0.076745
0.120208,0.0775273,0.0776237,0.0776544,0.0776662,0.0779383,0.0776991
0.121622,0.0784826,0.0785789,0.0786092,0.0786208,0.0788904,0.0786532
0.123037,0.0794379,0.0795341,0.079564,0.0795754,0.0798426,0.0796072
0.124451,0.0803947,0.0804907,0.0805203,0.0805315,0.0807965,0.0805629
0.125865,0.0813531,0.0814488,0.0814781,0.0814892,0.0817523,0.0815202
0.127279,0.0823114,0.0824069,0.0824359,0.0824468,0.0827081,0.0824774
0.128693,0.0832698,0.083365,0.0833937,0.0834044,0.0836639,0.0834347
0.130108,0.0842281,0.084323,0.0843514,0.0843621,0.0846197,0.084392
0.131522,0.0851865,0.0852811,0.0853092,0.0853197,0.0855755,0.0853492
0.132936,0.0861448,0.0862392,0.086267,0.0862773,0.0865313,0.0863065
0.13435,0.0871032,0.0871973,0.0872248,0.087235,0.0874871,0.0872638
0.135765,0.0880615,0.0881553,0.0881826,0.0881926,0.0884429,0.088221
0.137179,0.0890199,0.0891134,0.0891404,0.0891503,0.0893987,0.0891783
0.138593,0.0899782,0.0900715,0.0900981,0.0901079,0.0903545,0.0901356
0.140007,0.0909366,0.0910296,0.0910559,0.0910655,0.0913103,0.0910928
0.141421,0.0918949,0.0919877,0.0920137,0.0920232,0.0922661,0.0920501
0.142836,0.0928556,0.0929481,0.0929739,0.0929833,0.0932247,0.0930099
0.14425,0.0938164,0.0939085,0.0939341,0.0939434,0.0941834,0.0939697
0.145664,0.0947771,0.0948689,0.0948943,0.0949035,0.095142,0.0949295
0.147078,0.0957379,0.0958293,0.0958545,0.0958636,0.0961006,0.0958894
0.148492,0.0966986,0.0967898,0.0968147,0.0968237,0.0970593,0.0968492
0.149907,0.0976593,0.0977502,0.0977749,0.0977838,0.0980179,0.097809
0.151321,0.0986201,0.0987106,0.0987351,0.0987439,0.0989766,0.0987688
0.152735,0.0995808,0.099671,0.0996953,0.099704,0.0999352,0.0997286
0.154149,0.100542,0.100631,0.100655,0.100664,0.100894,0.100688
0.155563,0.101502,0.101592,0.101616,0.101624,0.101853,0.101648
0.156978,0.102463,0.102552,0.102576,0.102584,0.102811,0.102608
0.158392,0.103424,0.103513,0.103536,0.103544,0.10377,0.103568
0.159806,0.104385,0.104474,0.104497,0.104505,0.10473,0.104529
0.16122,0.105348,0.105436,0.105459,0.105468,0.105691,0.105491
0.162635,0.106311,0.106399,0.106422,0.10643,0.106652,0.106453
0.164049,0.107274,0.107361,0.107384,0.107392,0.107612,0.107414
0.165463,0.108236,0.108324,0.108346,0.108354,0.108573,0.108376
0.166877,0.109199,0.109286,0.109308,0.109316,0.109534,0.109338
0.168291,0.110162,0.110248,0.11027,0.110278,0.110495,0.1103
0.169706,0.111124,0.111211,0.111233,0.11124,0.111456,0.111262
0.17112,0.112087,0.112173,0.112195,0.112203,0.112417,0.112224
0.172534,0.11305,0.113135,0.113157,0.113165,0.113378,0.113186
0.173948,0.114012,0.114098,0.114119,0.114127,0.114339,0.114148
0.175362,0.114975,0.11506,0.115081,0.115089,0.1153,0.11511
0.176777,0.115938,0.116023,0.116044,0.116051,0.116261,0.116072
0.178191,0.116902,0.116987,0.117008,0.117015,0.117224,0.117035
0.179605,0.117866,0.117951,0.117971,0.117979,0.118187,0.117999
0.181019,0.118831,0.118915,0.118935,0.118943,0.11915,0.118963
0.182434,0.119795,0.119879,0.119899,0.119906,0.120112,0.119926
0.183848,0.120759,0.120843,0.120863,0.12087,0.121075,0.12089
0.185262,0.121724,0.121807,0.121827,0.121834,0.122038,0.121854
0.186676,0.122688,0.122771,0.122791,0.122798,0.123001,0.122817
0.18809,0.123652,0.123735,0.123755,0.123762,0.123964,0.123781
0.189505,0.124617,0.124699,0.124719,0.124726,0.124927,0.124744
0.190919,0.125581,0.125663,0.125682,0.12569,0.12589,0.125708
0.192333,0.126545,0.126627,0.126646,0.126653,0.126852,0.126672
0.193747,0.12751,0.127591,0.12761,0.127617,0.127815,0.127635
0.195161,0.128475,0.128556,0.128575,0.128582,0.128779,0.1286
0.196576,0.129441,0.129521,0.12954,0.129547,0.129743,0.129565
0.19799,0.130406,0.130486,0.130505,0.130512,0.130708,0.13053
0.199404,0.131372,0.131452,0.131471,0.131478,0.131672,0.131495
0.200818,0.132338,0.132417,0.132436,0.132443,0.132637,0.13246
0.202233,0.133304,0.133383,0.133401,0.133408,0.133601,0.133426
0.203647,0.134269,0.134348,0.134367,0.134374,0.134566,0.134391
0.205061,0.135235,0.135314,0.135332,0.135339,0.13553,0.135356
0.206475,0.136201,0.136279,0.136297,0.136304,0.136495,0.136321
0.207889,0.137166,0.137245,0.137263,0.137269,0.137459,0.137286
0.209304,0.138132,0.13821,0.138228,0.138235,0.138423,0.138251
0.210718,0.139098,0.139175,0.139193,0.1392,0.139388,0.139216
0.212132,0.140064,0.140141,0.140159,0.140165,0.140352,0.140182
0.213546,0.141031,0.141108,0.141125,0.141132,0.141318,0.141148
0.21496,0.141998,0.142074,0.142092,0.142099,0.142284,0.142114
0.216375,0.142964,0.143041,0.143058,0.143065,0.14325,0.143081
0.217789,0.143931,0.144008,0.144025,0.144032,0.144216,0.144047
0.219203,0.144898,0.144974,0.144992,0.144998,0.145182,0.145014
0.220617,0.145865,0.145941,0.145958,0.145965,0.146147,0.14598
0.222032,0.146832,0.146908,0.146925,0.146931,0.147113,0.146946
0.223446,0.147799,0.147874,0.147891,0.147898,0.148079,0.147913
0.22486,0.148766,0.148841,0.148858,0.148864,0.149045,0.148879
0.226274,0.149733,0.149808,0.149824,0.149831,0.150011,0.149846
0.227688,0.1507,0.150774,0.150791,0.150798,0.150976,0.150812
0.229103,0.151667,0.151741,0.151758,0.151764,0.151942,0.151779
0.230517,0.152634,0.152708,0.152725,0.152731,0.152909,0.152746
0.231931,0.153602,0.153676,0.153692,0.153699,0.153876,0.153713
0.233345,0.15457,0.154644,0.15466,0.154667,0.154843,0.154681
0.234759,0.155538,0.155612,0.155628,0.155634,0.15581,0.155648
0.236174,0.156506,0.156579,0.156596,0.156602,0.156777,0.156616
0.237588,0.157475,0.157547,0.157563,0.15757,0.157744,0.157583
0.239002,0.158443,0.158515,0.158531,0.158537,0.158711,0.158551
0.240416,0.159411,0.159483,0.159499,0.159505,0.159678,0.159518
0.241831,0.160379,0.16045,0.160466,0.160473,0.160645,0.160486
0.243245,0.161347,0.161418,0.161434,0.16144,0.161612,0.161453
0.244659,0.162315,0.162386,0.162402,0.162408,0.162579,0.162421
0.246073,0.163283,0.163354,0.163369,0.163375,0.163546,0.163389
0.247487,0.164251,0.164321,0.164337,0.164343,0.164513,0.164356
0.248902,0.165219,0.16529,0.165306,0.165312,0.165481,0.165325
0.250316,0.166188,0.166259,0.166274,0.16628,0.166449,0.166293
0.25173,0.167157,0.167228,0.167243,0.167249,0.167417,0.167262
0.253144,0.168126,0.168196,0.168212,0.168218,0.168385,0.16823
0.254558,0.169095,0.169165,0.16918,0.169186,0.169353,0.169199
0.255973,0.170064,0.170134,0.170149,0.170155,0.170321,0.170167
0.257387,0.171033,0.171102,0.171117,0.171124,0.17129,0.171136
0.258801,0.172002,0.172071,0.172086,0.172092,0.172258,0.172104
0.260215,0.172971,0.17304,0.173055,0.173061,0.173226,0.173073
0.26163,0.17394,0.174009,0.174023,0.174029,0.174194,0.174041
0.263044,0.174909,0.174977,0.174992,0.174998,0.175162,0.17501
0.264458,0.175878,0.175946,0.175961,0.175967,0.17613,0.175978
0.265872,0.176847,0.176915,0.17693,0.176936,0.177098,0.176947
0.267286,0.177817,0.177885,0.177899,0.177905,0.178067,0.177917
0.268701,0.178787,0.178854,0.178869,0.178875,0.179036,0.178886
0.270115,0.179757,0.179824,0.179838,0.179844,0.180005,0.179856
0.271529,0.180726,0.180793,0.180808,0.180814,0.180974,0.180825
0.272943,0.181696,0.181763,0.181777,0.181783,0.181943,0.181794
0.274357,0.182666,0.182733,0.182747,0.182753,0.182912,0.182764
0.275772,0.183636,0.183702,0.183716,0.183722,0.183881,0.183733
0.277186,0.184605,0.184672,0.184686,0.184692,0.18485,0.184703
0.2786,0.185575,0.185641,0.185655,0.185661,0.185819,0.185672
0.280014,0.186545,0.186611,0.186625,0.186631,0.186788,0.186641
0.281428,0.187515,0.18758,0.187594,0.1876,0.187757,0.187611
0.282843,0.188484,0.18855,0.188564,0.18857,0.188726,0.18858
0.284257,0.189455,0.18952,0.189534,0.18954,0.189696,0.18955
0.285671,0.190426,0.190491,0.190504,0.19051,0.190666,0.190521
0.287085,0.191396,0.191461,0.191475,0.19148,0.191636,0.191491
0.2885,0.192367,0.192431,0.192445,0.192451,0.192605,0.192461
0.289914,0.193337,0.193402,0.193415,0.193421,0.193575,0.193431
0.291328,0.194308,0.194372,0.194386,0.194391,0.194545,0.194401
0.292742,0.195278,0.195342,0.195356,0.195361,0.195515,0.195372
0.294156,0.196249,0.196313,0.196326,0.196332,0.196485,0.196342
0.295571,0.197219,0.197283,0.197296,0.197302,0.197455,0.197312
0.296985,0.19819,0.198253,0.198267,0.198272,0.198424,0.198282
0.298399,0.19916,0.199224,0.199237,0.199243,0.199394,0.199252
0.299813,0.200131,0.200194,0.200207,0.200213,0.200364,0.200222
0.301227,0.201102,0.201165,0.201178,0.201183,0.201334,0.201193
0.302642,0.202073,0.202136,0.202149,0.202154,0.202305,0.202164
0.304056,0.203044,0.203107,0.20312,0.203125,0.203275,0.203135
0.30547,0.204015,0.204078,0.204091,0.204096,0.204246,0.204106
0.306884,0.204986,0.205049,0.205062,0.205067,0.205216,0.205077
0.308299,0.205957,0.20602,0.206033,0.206038,0.206187,0.206047
0.309713,0.206929,0.206991,0.207004,0.207009,0.207157,0.207018
0.311127,0.2079,0.207962,0.207975,0.20798,0.208128,0.207989
0.312541,0.208871,0.208933,0.208946,0.208951,0.209098,0.20896
0.313955,0.209842,0.209904,0.209917,0.209922,0.210069,0.209931
0.31537,0.210813,0.210875,0.210888,0.210893,0.21104,0.210902
0.316784,0.211785,0.211846,0.211859,0.211864,0.21201,0.211873
0.318198,0.212756,0.212817,0.212829,0.212835,0.212981,0.212844
0.319612,0.213728,0.213789,0.213801,0.213806,0.213952,0.213815
0.321026,0.214699,0.21476,0.214773,0.214778,0.214923,0.214787
0.322441,0.215671,0.215732,0.215744,0.215749,0.215894,0.215758
0.323855,0.216643,0.216703,0.216716,0.216721,0.216865,0.21673
0.325269,0.217615,0.217675,0.217687,0.217693,0.217837,0.217701
0.326683,0.218587,0.218647,0.218659,0.218664,0.218808,0.218673
0.328098,0.219558,0.219618,0.219631,0.219636,0.219779,0.219644
0.329512,0.22053,0.22059,0.220602,0.220607,0.22075,0.220616
0.330926,0.221502,0.221562,0.221574,0.221579,0.221721,0.221587
0.33234,0.222474,0.222533,0.222545,0.22255,0.222693,0.222559
0.333754,0.223446,0.223505,0.223517,0.223522,0.223664,0.22353
0.335169,0.224417,0.224477,0.224489,0.224494,0.224635,0.224502
0.336583,0.225389,0.225449,0.22546,0.225465,0.225607,0.225474
0.337997,0.226362,0.226421,0.226433,0.226438,0.226578,0.226446
0.339411,0.227334,0.227393,0.227405,0.22741,0.22755,0.227418
0.340825,0.228306,0.228365,0.228377,0.228382,0.228522,0.22839
0.34224,0.229279,0.229337,0.229349,0.229354,0.229494,0.229362
0.343654,0.230251,0.230309,0.230321,0.230326,0.230466,0.230334
0.345068,0.231223,0.231282,0.231293,0.231298,0.231437,0.231306
0.346482,0.232196,0.232254,0.232266,0.23227,0.232409,0.232278
0.347897,0.233168,0.233226,0.233238,0.233243,0.233381,0.23325
0.349311,0.23414,0.234198,0.23421,0.234215,0.234353,0.234222
0.350725,0.235113,0.23517,0.235182,0.235187,0.235325,0.235194
0.352139,0.236085,0.236143,0.236154,0.236159,0.236296,0.236167
0.353553,0.237057,0.237115,0.237126,0.237131,0.237268,0.237139
0.354968,0.23803,0.238088,0.238099,0.238104,0.238241,0.238111
0.356382,0.239003,0.23906,0.239072,0.239076,0.239213,0.239084
0.357796,0.239976,0.240033,0.240044,0.240049,0.240185,0.240056
0.35921,0.240949,0.241006,0.241017,0.241022,0.241158,0.241029
0.360624,0.241922,0.241978,0.24199,0.241994,0.24213,0.242002
0.362039,0.242895,0.242951,0.242962,0.242967,0.243102,0.242974
0.363453,0.243867,0.243924,0.243935,0.24394,0.244075,0.243947
0.364867,0.24484,0.244897,0.244908,0.244912,0.245047,0.24492
0.366281,0.245813,0.245869,0.24588,0.245885,0.246019,0.245892
0.367696,0.246786,0.246842,0.246853,0.246858,0.246992,0.246865
0.36911,0.247759,0.247815,0.247826,0.24783,0.247964,0.247837
0.370524,0.248732,0.248787,0.248798,0.248803,0.248936,0.24881
0.371938,0.249705,0.24976,0.249771,0.249776,0.249909,0.249783
0.373352,0.250678,0.250733,0.250744,0.250749,0.250882,0.250756
0.374767,0.251651,0.251707,0.251717,0.251722,0.251855,0.251729
0.376181,0.252625,0.25268,0.252691,0.252695,0.252827,0.252702
0.377595,0.253598,0.253653,0.253664,0.253668,0.2538,0.253675
0.379009,0.254571,0.254626,0.254637,0.254641,0.254773,0.254648
0.380423,0.255544,0.255599,0.25561,0.255614,0.255746,0.255621
0.381838,0.256518,0.256573,0.256583,0.256588,0.256719,0.256594
0.383252,0.257491,0.257546,0.257556,0.257561,0.257692,0.257567
0.384666,0.258464,0.258519,0.258529,0.258534,0.258664,0.258541
0.38608,0.259438,0.259492,0.259503,0.259507,0.259637,0.259514
0.387495,0.260411,0.260465,0.260476,0.26048,0.26061,0.260487
0.388909,0.261384,0.261438,0.261449,0.261453,0.261583,0.26146
0.390323,0.262358,0.262412,0.262422,0.262427,0.262556,0.262433
0.391737,0.263332,0.263386,0.263396,0.2634,0.26353,0.263407
0.393151,0.264305,0.264359,0.26437,0.264374,0.264503,0.26438
0.394566,0.265279,0.265333,0.265343,0.265347,0.265476,0.265354
0.39598,0.266253,0.266306,0.266317,0.266321,0.266449,0.266327
0.397394,0.267227,0.26728,0.26729,0.267294,0.267423,0.267301
0.398808,0.2682,0.268254,0.268264,0.268268,0.268396,0.268274
0.400222,0.269174,0.269227,0.269237,0.269242,0.269369,0.269248
0.401637,0.270148,0.270201,0.270211,0.270215,0.270343,0.270221
0.403051,0.271121,0.271174,0.271185,0.271189,0.271316,0.271195
0.404465,0.272095,0.272148,0.272158,0.272162,0.272289,0.272168
0.405879,0.273069,0.273122,0.273132,0.273136,0.273262,0.273142
0.407293,0.274043,0.274095,0.274105,0.27411,0.274236,0.274116
0.408708,0.275017,0.275069,0.275079,0.275083,0.27521,0.27509
0.410122,0.275991,0.276043,0.276053,0.276057,0.276183,0.276063
0.411536,0.276965,0.277017,0.277027,0.277031,0.277157,0.277037
0.41295,0.277939,0.277991,0.278001,0.278005,0.278131,0.278011
0.414365,0.278913,0.278965,0.278975,0.278979,0.279104,0.278985
0.415779,0.279887,0.279939,0.279949,0.279953,0.280078,0.279959
0.417193,0.280861,0.280913,0.280923,0.280927,0.281052,0.280933
0.418607,0.281836,0.281887,0.281897,0.281901,0.282026,0.281907
0.420021,0.28281,0.282861,0.282871,0.282875,0.282999,0.282881
0.421436,0.283784,0.283835,0.283845,0.283849,0.283973,0.283855
0.42285,0.284758,0.284809,0.284819,0.284823,0.284947,0.284829
0.424264,0.285732,0.285783,0.285793,0.285797,0.28592,0.285803
0.425678,0.286706,0.286758,0.286767,0.286771,0.286894,0.286777
0.427092,0.287681,0.287732,0.287742,0.287745,0.287868,0.287751
0.428507,0.288655,0.288706,0.288716,0.28872,0.288843,0.288725
0.429921,0.28963,0.289681,0.28969,0.289694,0.289817,0.2897
0.431335,0.290604,0.290655,0.290665,0.290668,0.290791,0.290674
0.432749,0.291579,0.291629,0.291639,0.291643,0.291765,0.291648
0.434164,0.292553,0.292604,0.292613,0.292617,0.292739,0.292623
0.435578,0.293528,0.293578,0.293587,0.293591,0.293713,0.293597
0.436992,0.294502,0.294552,0.294562,0.294566,0.294687,0.294571
0.438406,0.295477,0.295527,0.295536,0.29554,0.295661,0.295545
0.43982,0.296451,0.296501,0.29651,0.296514,0.296635,0.29652
0.441235,0.297425,0.297475,0.297485,0.297489,0.297609,0.297494
0.442649,0.2984,0.29845,0.298459,0.298463,0.298584,0.298468
0.444063,0.299375,0.299425,0.299434,0.299438,0.299558,0.299443
0.445477,0.30035,0.300399,0.300409,0.300412,0.300532,0.300418
0.446892,0.301324,0.301374,0.301383,0.301387,0.301507,0.301392
0.448306,0.302299,0.302349,0.302358,0.302362,0.302481,0.302367
0.44972,0.303274,0.303323,0.303332,0.303336,0.303456,0.303341
0.451134,0.304249,0.304298,0.304307,0.304311,0.30443,0.304316
0.452548,0.305223,0.305273,0.305282,0.305285,0.305404,0.305291
0.453963,0.306198,0.306247,0.306256,0.30626,0.306379,0.306265
0.455377,0.307173,0.307222,0.307231,0.307235,0.307353,0.30724
0.456791,0.308148,0.308197,0.308206,0.308209,0.308328,0.308215
0.458205,0.309123,0.309171,0.30918,0.309184,0.309302,0.309189
0.459619,0.310097,0.310146,0.310155,0.310159,0.310277,0.310164
0.461034,0.311072,0.311121,0.31113,0.311134,0.311251,0.311139
0.462448,0.312047,0.312096,0.312105,0.312109,0.312226,0.312114
0.463862,0.313023,0.313071,0.31308,0.313084,0.313201,0.313089
0.465276,0.313998,0.314046,0.314055,0.314058,0.314176,0.314063
0.46669,0.314973,0.315021,0.31503,0.315033,0.31515,0.315038
0.468105,0.315948,0.315996,0.316005,0.316008,0.316125,0.316013
0.469519,0.316923,0.316971,0.31698,0.316983,0.3171,0.316988
0.470933,0.317898,0.317946,0.317955,0.317958,0.318075,0.317963
0.472347,0.318873,0.318921,0.31893,0.318933,0.319049,0.318938
0.473762,0.319848,0.319896,0.319905,0.319908,0.320024,0.319913
0.475176,0.320823,0.320871,0.32088,0.320883,0.320999,0.320888
0.47659,0.321798,0.321846,0.321855,0.321858,0.321974,0.321863
0.478004,0.322774,0.322821,0.32283,0.322833,0.322948,0.322838
0.479418,0.323749,0.323796,0.323805,0.323808,0.323924,0.323813
0.480833,0.324724,0.324772,0.32478,0.324784,0.324899,0.324788
0.482247,0.3257,0.325747,0.325755,0.325759,0.325874,0.325764
0.483661,0.326675,0.326722,0.326731,0.326734,0.326849,0.326739
0.485075,0.32765,0.327697,0.327706,0.327709,0.327824,0.327714
0.486489,0.328626,0.328673,0.328681,0.328685,0.328799,0.328689
0.487904,0.329601,0.329648,0.329656,0.32966,0.329774,0.329664
0.489318,0.330576,0.330623,0.330632,0.330635,0.330749,0.33064
0.490732,0.331552,0.331598,0.331607,0.33161,0.331724,0.331615
0.492146,0.332527,0.332574,0.332582,0.332585,0.332699,0.33259
0.493561,0.333502,0.333549,0.333557,0.333561,0.333674,0.333565
0.494975,0.334478,0.334524,0.334532,0.334536,0.334649,0.33454
0.496389,0.335453,0.3355,0.335508,0.335511,0.335624,0.335516
0.497803,0.336429,0.336475,0.336484,0.336487,0.3366,0.336491
0.499217,0.337405,0.337451,0.337459,0.337462,0.337575,0.337467
0.500632,0.33838,0.338426,0.338435,0.338438,0.33855,0.338442
0.502046,0.339356,0.339402,0.33941,0.339413,0.339526,0.339418
0.50346,0.340331,0.340377,0.340386,0.340389,0.340501,0.340393
0.504874,0.341307,0.341353,0.341361,0.341364,0.341476,0.341369
0.506288,0.342283,0.342328,0.342337,0.34234,0.342452,0.342344
0.507703,0.343258,0.343304,0.343312,0.343315,0.343427,0.34332
0.509117,0.344234,0.344279,0.344288,0.344291,0.344402,0.344295
0.510531,0.345209,0.345255,0.345263,0.345266,0.345377,0.345271
0.511945,0.346185,0.34623,0.346239,0.346242,0.346353,0.346246
0.51336,0.347161,0.347206,0.347214,0.347217,0.347328,0.347222
0.514774,0.348137,0.348182,0.34819,0.348193,0.348304,0.348197
0.516188,0.349112,0.349158,0.349166,0.349169,0.349279,0.349173
0.517602,0.350088,0.350133,0.350141,0.350145,0.350255,0.350149
0.519016,0.351064,0.351109,0.351117,0.35112,0.35123,0.351125
0.520431,0.35204,0.352085,0.352093,0.352096,0.352206,0.3521
0.521845,0.353016,0.353061,0.353069,0.353072,0.353182,0.353076
0.523259,0.353992,0.354036,0.354044,0.354047,0.354157,0.354052
0.524673,0.354967,0.355012,0.35502,0.355023,0.355133,0.355027
0.526087,0.355943,0.355988,0.355996,0.355999,0.356108,0.356003
0.527502,0.356919,0.356964,0.356972,0.356975,0.357084,0.356979
0.528916,0.357895,0.357939,0.357947,0.35795,0.358059,0.357954
0.53033,0.358871,0.358915,0.358923,0.358926,0.359035,0.35893
0.531744,0.359847,0.359891,0.359899,0.359902,0.360011,0.359906
0.533159,0.360823,0.360867,0.360875,0.360878,0.360987,0.360882
0.534573,0.361799,0.361843,0.361851,0.361854,0.361962,0.361858
