"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
0.148492,0.0967974,0.0968319,0.0968388,0.0968417,0.0970593,0.0968492
0.149907,0.0977576,0.0977919,0.0977987,0.0978016,0.0980179,0.097809
0.151321,0.0987178,0.0987519,0.0987587,0.0987615,0.0989766,0.0987688
0.152735,0.099678,0.0997119,0.0997186,0.0997215,0.0999352,0.0997286
0.154149,0.100638,0.100672,0.100679,0.100681,0.100894,0.100688
0.155563,0.101598,0.101632,0.101638,0.101641,0.101853,0.101648
0.156978,0.102559,0.102592,0.102598,0.102601,0.102811,0.102608
0.158392,0.103519,0.103552,0.103558,0.103561,0.10377,0.103568
0.159806,0.10448,0.104513,0.104519,0.104522,0.10473,0.104529
0.16122,0.105442,0.105475,0.105481,0.105484,0.105691,0.105491
0.162635,0.106404,0.106437,0.106443,0.106446,0.106652,0.106453
0.164049,0.107367,0.107399,0.107405,0.107408,0.107612,0.107414
0.165463,0.108329,0.108361,0.108367,0.10837,0.108573,0.108376
0.166877,0.109291,0.109323,0.109329,0.109332,0.109534,0.109338
0.168291,0.110253,0.110285,0.110291,0.110294,0.110495,0.1103
0.169706,0.111215,0.111247,0.111253,0.111256,0.111456,0.111262
0.17112,0.112178,0.112209,0.112215,0.112218,0.112417,0.112224
0.172534,0.11314,0.113171,0.113177,0.11318,0.113378,0.113186
0.173948,0.114102,0.114133,0.114139,0.114142,0.114339,0.114148
0.175362,0.115064,0.115095,0.115101,0.115104,0.1153,0.11511
0.176777,0.116026,0.116057,0.116063,0.116066,0.116261,0.116072
0.178191,0.11699,0.117021,0.117027,0.11703,0.117224,0.117035
0.179605,0.117954,0.117985,0.117991,0.117993,0.118187,0.117999
0.181019,0.118918,0.118949,0.118955,0.118957,0.11915,0.118963
0.182434,0.119882,0.119913,0.119918,0.119921,0.120112,0.119926
0.183848,0.120846,0.120876,0.120882,0.120885,0.121075,0.12089
0.185262,0.12181,0.12184,0.121846,0.121848,0.122038,0.121854
0.186676,0.122774,0.122804,0.12281,0.122812,0.123001,0.122817
0.18809,0.123738,0.123768,0.123773,0.123776,0.123964,0.123781
0.189505,0.124702,0.124731,0.124737,0.124739,0.124927,0.124744
0.190919,0.125666,0.125695,0.125701,0.125703,0.12589,0.125708
0.192333,0.126629,0.126659,0.126665,0.126667,0.126852,0.126672
0.193747,0.127593,0.127623,0.127628,0.127631,0.127815,0.127635
0.195161,0.128558,0.128587,0.128593,0.128595,0.128779,0.1286
0.196576,0.129523,0.129552,0.129558,0.12956,0.129743,0.129565
0.19799,0.130489,0.130518,0.130523,0.130525,0.130708,0.13053
0.199404,0.131454,0.131483,0.131488,0.131491,0.131672,0.131495
