"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
1.25724,0.861487,0.861488,0.861488,0.861488,0.861494,0.861488
1.25865,0.862465,0.862466,0.862466,0.862466,0.862472,0.862466
1.26006,0.863443,0.863444,0.863444,0.863444,0.86345,0.863444
1.26148,0.864421,0.864422,0.864422,0.864422,0.864429,0.864422
1.26289,0.8654,0.8654,0.8654,0.8654,0.865407,0.8654
1.26431,0.866378,0.866378,0.866378,0.866378,0.866385,0.866378
1.26572,0.867356,0.867356,0.867356,0.867356,0.867363,0.867356
1.26714,0.868334,0.868334,0.868334,0.868334,0.868341,0.868334
1.26855,0.869312,0.869312,0.869312,0.869312,0.869319,0.869312
1.26996,0.87029,0.87029,0.87029,0.87029,0.870297,0.87029
1.27138,0.871268,0.871268,0.871268,0.871268,0.871275,0.871268
1.27279,0.872246,0.872247,0.872247,0.872247,0.872253,0.872247
1.27421,0.873224,0.873225,0.873225,0.873225,0.873231,0.873225
1.27562,0.874202,0.874203,0.874203,0.874203,0.874209,0.874203
1.27703,0.87518,0.875181,0.875181,0.875181,0.875187,0.875181
1.27845,0.876158,0.876159,0.876159,0.876159,0.876166,0.876159
1.27986,0.877136,0.877137,0.877137,0.877137,0.877144,0.877137
1.28128,0.878115,0.878115,0.878115,0.878115,0.878122,0.878115
1.28269,0.879093,0.879093,0.879093,0.879093,0.8791,0.879093
1.28411,0.880071,0.880071,0.880071,0.880071,0.880078,0.880071
1.28552,0.881049,0.881049,0.881049,0.881049,0.881056,0.881049
1.28693,0.882027,0.882027,0.882027,0.882027,0.882034,0.882027
1.28835,0.883005,0.883005,0.883005,0.883005,0.883012,0.883005
1.28976,0.883983,0.883983,0.883983,0.883983,0.88399,0.883983
1.29118,0.884961,0.884962,0.884962,0.884961,0.884968,0.884961
1.29259,0.885939,0.88594,0.88594,0.885939,0.885946,0.885939
1.29401,0.886917,0.886918,0.886918,0.886918,0.886924,0.886918
1.29542,0.887895,0.887896,0.887896,0.887896,0.887902,0.887896
1.29683,0.888873,0.888874,0.888874,0.888874,0.88888,0.888874
1.29825,0.889851,0.889852,0.889852,0.889852,0.889858,0.889852
1.29966,0.890829,0.89083,0.89083,0.89083,0.890836,0.89083
1.30108,0.891807,0.891808,0.891808,0.891808,0.891814,0.891808
1.30249,0.892785,0.892786,0.892786,0.892786,0.892792,0.892786
1.3039,0.893763,0.893764,0.893764,0.893764,0.89377,0.893764
1.30532,0.894741,0.894742,0.894742,0.894742,0.894748,0.894742
1.30673,0.89572,0.89572,0.89572,0.89572,0.895726,0.89572
1.30815,0.896698,0.896698,0.896698,0.896698,0.896704,0.896698
1.30956,0.897676,0.897676,0.897676,0.897676,0.897682,0.897676
1.31098,0.898654,0.898654,0.898654,0.898654,0.89866,0.898654
1.31239,0.899632,0.899633,0.899632,0.899632,0.899638,0.899632
1.3138,0.90061,0.900611,0.900611,0.90061,0.900616,0.90061
1.31522,0.901588,0.901589,0.901589,0.901587,0.901594,0.901588
1.31663,0.902566,0.902567,0.902567,0.902566,0.902572,0.902566
1.31805,0.903544,0.903545,0.903545,0.903544,0.90355,0.903544
1.31946,0.904522,0.904523,0.904523,0.904522,0.904528,0.904522
1.32088,0.9055,0.905501,0.905501,0.9055,0.905506,0.9055
1.32229,0.906478,0.906479,0.906479,0.906479,0.906484,0.906478
1.3237,0.907456,0.907458,0.907457,0.907457,0.907462,0.907456
1.32512,0.908434,0.908436,0.908435,0.908435,0.90844,0.908434
1.32653,0.909412,0.909414,0.909413,0.909413,0.909418,0.909412
1.32795,0.91039,0.910392,0.910391,0.910391,0.910396,0.91039
1.32936,0.911368,0.911371,0.911369,0.911369,0.911374,0.911368
1.33077,0.912347,0.912349,0.912347,0.912347,0.912352,0.912346
1.33219,0.913325,0.913327,0.913325,0.913325,0.91333,0.913324
1.3336,0.914303,0.914306,0.914303,0.914304,0.914308,0.914302
1.33502,0.915281,0.915284,0.915281,0.915282,0.915286,0.91528
1.33643,0.916259,0.916263,0.916259,0.91626,0.916264,0.916258
1.33785,0.917238,0.917241,0.917236,0.917238,0.917242,0.917236
1.33926,0.918216,0.91822,0.918214,0.918216,0.91822,0.918214
1.34067,0.919195,0.919199,0.919192,0.919194,0.919198,0.919192
1.34209,0.920173,0.920177,0.920169,0.920173,0.920176,0.920169
1.3435,0.921151,0.921156,0.921147,0.921151,0.921154,0.921147
1.34492,0.92213,0.922135,0.922124,0.922129,0.922132,0.922125
1.34633,0.923109,0.923114,0.923102,0.923107,0.92311,0.923103
1.34775,0.924088,0.924093,0.924079,0.924085,0.924088,0.924081
1.34916,0.925067,0.925072,0.925056,0.925063,0.925066,0.925059
1.35057,0.926046,0.926051,0.926034,0.926041,0.926044,0.926037
1.35199,0.927025,0.92703,0.927013,0.927018,0.927022,0.927015
1.3534,0.928005,0.92801,0.927992,0.927996,0.927999,0.927993
1.35482,0.928985,0.928989,0.928972,0.928973,0.928977,0.928971
1.35623,0.929965,0.929968,0.929951,0.929951,0.929955,0.929949
1.35765,0.930944,0.930948,0.93093,0.930928,0.930933,0.930927
1.35906,0.931926,0.931927,0.931913,0.931905,0.931911,0.931905
1.36047,0.932907,0.932907,0.932896,0.932881,0.932889,0.932883
1.36189,0.933888,0.933886,0.933879,0.933857,0.933866,0.933861
1.3633,0.93487,0.934866,0.934861,0.934834,0.934844,0.934838
1.36472,0.935851,0.935845,0.935844,0.93581,0.935822,0.935816
1.36613,0.93683,0.936823,0.936827,0.936796,0.936798,0.936794
1.36754,0.93781,0.937801,0.93781,0.937782,0.937774,0.937772
1.36896,0.938789,0.938779,0.938793,0.938767,0.938751,0.938749
1.37037,0.939768,0.939757,0.939776,0.939753,0.939727,0.939727
1.37179,0.940747,0.940735,0.940759,0.940739,0.940704,0.940705
1.3732,0.941606,0.941705,0.941739,0.941728,0.94167,0.941681
1.37462,0.942465,0.942676,0.942719,0.942716,0.942636,0.942656
1.37603,0.943324,0.943646,0.9437,0.943705,0.943602,0.943632
1.37744,0.944183,0.944617,0.94468,0.944693,0.944568,0.944607
1.37886,0.945041,0.945587,0.94566,0.945682,0.945534,0.945583
1.38027,0.944203,0.946494,0.946585,0.946646,0.946431,0.946536
1.38169,0.943364,0.947401,0.94751,0.94761,0.947329,0.947489
1.3831,0.942526,0.948308,0.948435,0.948574,0.948226,0.948442
