"arc_length","N=0","N=1","N=2","N=3"
0.441235,0.0019977,0.000193488,4.34094e-05,1.33382e-05
0.442649,0.0019951,0.000192834,4.31894e-05,1.32513e-05
0.444063,0.0019925,0.000192179,4.29693e-05,1.31643e-05
0.445477,0.00198989,0.000191525,4.27493e-05,1.30773e-05
0.446892,0.00198734,0.00019089,4.25372e-05,1.29941e-05
0.448306,0.00198479,0.000190254,4.23252e-05,1.29109e-05
0.44972,0.00198224,0.000189618,4.21131e-05,1.28277e-05
0.451134,0.00197968,0.000188983,4.19011e-05,1.27444e-05
0.452548,0.00197713,0.000188347,4.1689e-05,1.26612e-05
0.453963,0.00197463,0.00018773,4.14846e-05,1.25815e-05
0.455377,0.00197212,0.000187112,4.12801e-05,1.25018e-05
0.456791,0.00196962,0.000186495,4.10757e-05,1.24221e-05
0.458205,0.00196712,0.000185877,4.08712e-05,1.23424e-05
0.459619,0.00196461,0.00018526,4.06668e-05,1.22627e-05
0.461034,0.00196216,0.00018466,4.04695e-05,1.21863e-05
0.462448,0.0019597,0.000184059,4.02723e-05,1.211e-05
0.463862,0.00195725,0.000183459,4.00751e-05,1.20336e-05
0.465276,0.00195479,0.000182859,3.98779e-05,1.19572e-05
0.46669,0.00195234,0.000182259,3.96807e-05,1.18809e-05
0.468105,0.00194993,0.000181675,3.94904e-05,1.18076e-05
0.469519,0.00194752,0.000181091,3.93001e-05,1.17344e-05
0.470933,0.00194511,0.000180508,3.91098e-05,1.16612e-05
0.472347,0.0019427,0.000179924,3.89194e-05,1.1588e-05
0.473762,0.00194029,0.000179341,3.87291e-05,1.15148e-05
0.475176,0.00193793,0.000178773,3.85454e-05,1.14446e-05
0.47659,0.00193556,0.000178205,3.83617e-05,1.13744e-05
0.478004,0.0019332,0.000177638,3.8178e-05,1.13042e-05
0.479418,0.00193084,0.00017707,3.79942e-05,1.1234e-05
0.480833,0.00192847,0.000176502,3.78105e-05,1.11638e-05
0.482247,0.00192615,0.00017595,3.76331e-05,1.10964e-05
0.483661,0.00192383,0.000175398,3.74556e-05,1.10291e-05
0.485075,0.00192151,0.000174845,3.72782e-05,1.09617e-05
0.486489,0.00191919,0.000174293,3.71007e-05,1.08943e-05
0.487904,0.00191687,0.000173741,3.69233e-05,1.0827e-05
0.489318,0.00191459,0.000173203,3.67519e-05,1.07623e-05
0.490732,0.00191231,0.000172665,3.65804e-05,1.06976e-05
0.492146,0.00191003,0.000172128,3.6409e-05,1.0633e-05
0.493561,0.00190775,0.00017159,3.62375e-05,1.05683e-05
0.494975,0.00190547,0.000171053,3.60661e-05,1.05036e-05
0.496389,0.00190323,0.000170529,3.59004e-05,1.04415e-05
0.497803,0.001901,0.000170006,3.57347e-05,1.03794e-05
0.499217,0.00189876,0.000169482,3.5569e-05,1.03173e-05
0.500632,0.00189652,0.000168959,3.54033e-05,1.02552e-05
0.502046,0.00189428,0.000168436,3.52376e-05,1.01931e-05
0.50346,0.00189208,0.000167926,3.50774e-05,1.01335e-05
0.504874,0.00188989,0.000167416,3.49171e-05,1.00738e-05
0.506288,0.00188769,0.000166906,3.47569e-05,1.00141e-05
0.507703,0.00188549,0.000166397,3.45967e-05,9.95445e-06
0.509117,0.00188329,0.000165887,3.44365e-05,9.89478e-06
0.510531,0.00188113,0.00016539,3.42815e-05,9.83743e-06
0.511945,0.00187897,0.000164893,3.41265e-05,9.78008e-06
0.51336,0.00187681,0.000164397,3.39715e-05,9.72272e-06
0.514774,0.00187465,0.0001639,3.38165e-05,9.66537e-06
0.516188,0.00187249,0.000163404,3.36616e-05,9.60802e-06
0.517602,0.00187037,0.00016292,3.35116e-05,9.55287e-06
0.519016,0.00186825,0.000162436,3.33616e-05,9.49771e-06
0.520431,0.00186612,0.000161952,3.32117e-05,9.44257e-06
0.521845,0.001864,0.000161468,3.30617e-05,9.38742e-06
0.523259,0.00186188,0.000160984,3.29117e-05,9.33227e-06
0.524673,0.00185979,0.000160512,3.27666e-05,9.27921e-06
0.526087,0.0018577,0.00016004,3.26214e-05,9.22616e-06
0.527502,0.00185562,0.000159568,3.24763e-05,9.17311e-06
0.528916,0.00185353,0.000159097,3.23311e-05,9.12005e-06
0.53033,0.00185144,0.000158625,3.21859e-05,9.067e-06
0.531744,0.00184939,0.000158165,3.20454e-05,9.01594e-06
0.533159,0.00184734,0.000157705,3.19048e-05,8.96488e-06
0.534573,0.00184529,0.000157245,3.17643e-05,8.91383e-06
0.535987,0.00184324,0.000156785,3.16237e-05,8.86277e-06
0.537401,0.00184119,0.000156325,3.14831e-05,8.81171e-06
0.538815,0.00183917,0.000155876,3.1347e-05,8.76256e-06
0.54023,0.00183715,0.000155427,3.12108e-05,8.71341e-06
0.541644,0.00183513,0.000154979,3.10747e-05,8.66425e-06
0.543058,0.00183312,0.00015453,3.09385e-05,8.6151e-06
0.544472,0.0018311,0.000154081,3.08024e-05,8.56594e-06
0.545886,0.00182912,0.000153643,3.06705e-05,8.5186e-06
0.547301,0.00182713,0.000153206,3.05386e-05,8.47126e-06
0.548715,0.00182515,0.000152768,3.04066e-05,8.42392e-06
0.550129,0.00182316,0.00015233,3.02747e-05,8.37658e-06
0.551543,0.00182118,0.000151892,3.01428e-05,8.32924e-06
0.552958,0.00181923,0.000151465,3.00149e-05,8.28363e-06
0.554372,0.00181727,0.000151038,2.98871e-05,8.23802e-06
0.555786,0.00181532,0.000150611,2.97592e-05,8.19241e-06
0.5572,0.00181337,0.000150184,2.96313e-05,8.1468e-06
0.558614,0.00181142,0.000149756,2.95035e-05,8.10119e-06
0.560029,0.0018095,0.00014934,2.93795e-05,8.05723e-06
0.561443,0.00180758,0.000148923,2.92555e-05,8.01327e-06
0.562857,0.00180566,0.000148506,2.91315e-05,7.96931e-06
0.564271,0.00180374,0.000148089,2.90076e-05,7.92535e-06
0.565685,0.00180182,0.000147672,2.88836e-05,7.88139e-06
0.5671,0.00179993,0.000147264,2.87634e-05,7.83901e-06
0.568514,0.00179804,0.000146857,2.86431e-05,7.79663e-06
0.569928,0.00179615,0.00014645,2.85229e-05,7.75424e-06
0.571342,0.00179426,0.000146043,2.84027e-05,7.71186e-06
0.572756,0.00179237,0.000145636,2.82824e-05,7.66948e-06
0.574171,0.00179051,0.000145238,2.81658e-05,7.6286e-06
