"arc_length","N=0","N=1","N=2","N=3"
0.164049,0.00593809,0.00207011,0.00116512,0.000808689
0.165463,0.00592909,0.00206134,0.00115995,0.000804512
0.166877,0.00592008,0.00205258,0.00115478,0.000800335
0.168291,0.00591108,0.00204382,0.00114961,0.000796158
0.169706,0.00590207,0.00203505,0.00114444,0.000791981
0.17112,0.00589306,0.00202629,0.00113927,0.000787804
0.172534,0.00588406,0.00201753,0.0011341,0.000783627
0.173948,0.00587505,0.00200876,0.00112893,0.00077945
0.175362,0.00586605,0.002,0.00112375,0.000775274
0.176777,0.00585704,0.00199123,0.00111858,0.000771097
0.178191,0.00584851,0.00198389,0.00111399,0.000767195
0.179605,0.00583998,0.00197654,0.0011094,0.000763293
0.181019,0.00583144,0.00196919,0.0011048,0.000759392
0.182434,0.00582291,0.00196184,0.00110021,0.00075549
0.183848,0.00581438,0.00195449,0.00109561,0.000751589
0.185262,0.00580584,0.00194714,0.00109102,0.000747687
0.186676,0.00579731,0.00193979,0.00108643,0.000743786
0.18809,0.00578878,0.00193245,0.00108183,0.000739884
0.189505,0.00578024,0.0019251,0.00107724,0.000735983
0.190919,0.00577171,0.00191775,0.00107264,0.000732081
0.192333,0.00576318,0.0019104,0.00106805,0.000728179
0.193747,0.00575464,0.00190305,0.00106346,0.000724278
0.195161,0.00574636,0.0018962,0.00105906,0.00072052
0.196576,0.00573834,0.00188985,0.00105487,0.000716905
0.19799,0.00573032,0.0018835,0.00105068,0.00071329
0.199404,0.00572229,0.00187714,0.00104648,0.000709675
0.200818,0.00571427,0.00187079,0.00104229,0.00070606
0.202233,0.00570624,0.00186444,0.0010381,0.000702445
0.203647,0.00569822,0.00185809,0.0010339,0.00069883
0.205061,0.0056902,0.00185174,0.00102971,0.000695215
0.206475,0.00568217,0.00184538,0.00102552,0.0006916
0.207889,0.00567415,0.00183903,0.00102132,0.000687985
0.209304,0.00566612,0.00183268,0.00101713,0.00068437
0.210718,0.0056581,0.00182633,0.00101294,0.000680755
0.212132,0.00565008,0.00181997,0.00100875,0.00067714
0.213546,0.00564255,0.00181435,0.00100488,0.000673823
0.21496,0.00563501,0.00180873,0.00100101,0.000670506
0.216375,0.00562748,0.0018031,0.000997135,0.000667189
0.217789,0.00561995,0.00179748,0.000993265,0.000663872
0.219203,0.00561242,0.00179185,0.000989395,0.000660555
0.220617,0.00560489,0.00178623,0.000985525,0.000657238
0.222032,0.00559736,0.0017806,0.000981655,0.000653921
0.223446,0.00558983,0.00177498,0.000977785,0.000650604
0.22486,0.0055823,0.00176936,0.000973915,0.000647287
0.226274,0.00557477,0.00176373,0.000970045,0.00064397
0.227688,0.00556723,0.00175811,0.000966175,0.000640653
0.229103,0.0055597,0.00175248,0.000962305,0.000637336
0.230517,0.0055524,0.00174714,0.000958577,0.000634165
0.231931,0.00554533,0.00174207,0.000954992,0.000631141
0.233345,0.00553825,0.001737,0.000951407,0.000628117
0.234759,0.00553118,0.00173193,0.000947822,0.000625093
0.236174,0.0055241,0.00172686,0.000944237,0.000622069
0.237588,0.00551703,0.00172179,0.000940652,0.000619044
0.239002,0.00550995,0.00171672,0.000937067,0.00061602
0.240416,0.00550288,0.00171166,0.000933482,0.000612996
0.241831,0.0054958,0.00170659,0.000929897,0.000609972
0.243245,0.00548873,0.00170152,0.000926312,0.000606948
0.244659,0.00548165,0.00169645,0.000922727,0.000603924
0.246073,0.00547458,0.00169138,0.000919142,0.0006009
0.247487,0.00546751,0.00168631,0.000915557,0.000597876
0.248902,0.00546085,0.00168168,0.000912233,0.000595126
0.250316,0.00545419,0.00167706,0.00090891,0.000592376
0.25173,0.00544753,0.00167243,0.000905586,0.000589627
0.253144,0.00544087,0.0016678,0.000902262,0.000586877
0.254558,0.00543421,0.00166318,0.000898938,0.000584128
0.255973,0.00542755,0.00165855,0.000895615,0.000581378
0.257387,0.00542089,0.00165392,0.000892291,0.000578629
0.258801,0.00541423,0.00164929,0.000888967,0.000575879
0.260215,0.00540757,0.00164467,0.000885643,0.00057313
0.26163,0.00540091,0.00164004,0.00088232,0.00057038
0.263044,0.00539425,0.00163541,0.000878996,0.000567631
0.264458,0.00538759,0.00163078,0.000875672,0.000564881
0.265872,0.00538112,0.00162634,0.000872469,0.000562256
0.267286,0.00537483,0.00162208,0.000869386,0.000559755
0.268701,0.00536854,0.00161781,0.000866303,0.000557255
0.270115,0.00536226,0.00161355,0.00086322,0.000554754
0.271529,0.00535597,0.00160928,0.000860137,0.000552253
0.272943,0.00534969,0.00160502,0.000857054,0.000549753
0.274357,0.0053434,0.00160076,0.000853972,0.000547252
0.275772,0.00533712,0.00159649,0.000850889,0.000544751
0.277186,0.00533083,0.00159223,0.000847806,0.000542251
0.2786,0.00532455,0.00158797,0.000844723,0.00053975
0.280014,0.00531826,0.0015837,0.00084164,0.000537249
0.281428,0.00531198,0.00157944,0.000838557,0.000534749
0.282843,0.00530569,0.00157517,0.000835474,0.000532248
0.284257,0.00529974,0.00157122,0.000832613,0.000529969
0.285671,0.0052938,0.00156726,0.000829752,0.00052769
0.287085,0.00528785,0.00156331,0.000826892,0.000525412
0.2885,0.0052819,0.00155935,0.000824031,0.000523133
0.289914,0.00527595,0.0015554,0.00082117,0.000520854
0.291328,0.00527001,0.00155144,0.000818309,0.000518575
0.292742,0.00526406,0.00154749,0.000815448,0.000516297
0.294156,0.00525811,0.00154353,0.000812587,0.000514018
0.295571,0.00525216,0.00153958,0.000809726,0.000511739
0.296985,0.00524622,0.00153562,0.000806865,0.00050946
0.298399,0.00524027,0.00153167,0.000804004,0.000507181
0.299813,0.00523432,0.00152771,0.000801143,0.000504903
0.301227,0.00522853,0.00152389,0.000798384,0.000502722
0.302642,0.00522288,0.0015202,0.000795725,0.000500638
0.304056,0.00521724,0.00151651,0.000793067,0.000498555
0.30547,0.0052116,0.00151283,0.000790409,0.000496471
0.306884,0.00520596,0.00150914,0.00078775,0.000494388
0.308299,0.00520031,0.00150545,0.000785092,0.000492304
0.309713,0.00519467,0.00150176,0.000782434,0.000490221
0.311127,0.00518903,0.00149807,0.000779775,0.000488137
0.312541,0.00518339,0.00149438,0.000777117,0.000486054
0.313955,0.00517774,0.0014907,0.000774459,0.00048397
0.31537,0.0051721,0.00148701,0.0007718,0.000481887
0.316784,0.00516646,0.00148332,0.000769142,0.000479804
0.318198,0.00516082,0.00147963,0.000766484,0.00047772
0.319612,0.00515545,0.00147618,0.000764011,0.000475809
0.321026,0.00515009,0.00147273,0.000761538,0.000473898
0.322441,0.00514472,0.00146927,0.000759064,0.000471988
0.323855,0.00513936,0.00146582,0.000756591,0.000470077
0.325269,0.00513399,0.00146237,0.000754118,0.000468166
0.326683,0.00512863,0.00145892,0.000751645,0.000466255
0.328098,0.00512326,0.00145546,0.000749172,0.000464344
0.329512,0.0051179,0.00145201,0.000746699,0.000462433
0.330926,0.00511253,0.00144856,0.000744226,0.000460523
0.33234,0.00510717,0.00144511,0.000741752,0.000458612
0.333754,0.0051018,0.00144165,0.000739279,0.000456701
0.335169,0.00509643,0.0014382,0.000736806,0.00045479
0.336583,0.0050912,0.00143485,0.000734417,0.000452955
0.337997,0.00508608,0.00143161,0.000732111,0.000451195
0.339411,0.00508097,0.00142836,0.000729805,0.000449436
0.340825,0.00507585,0.00142512,0.000727499,0.000447676
0.34224,0.00507074,0.00142188,0.000725193,0.000445917
0.343654,0.00506563,0.00141863,0.000722887,0.000444157
0.345068,0.00506051,0.00141539,0.000720581,0.000442398
0.346482,0.0050554,0.00141215,0.000718276,0.000440638
0.347897,0.00505029,0.0014089,0.00071597,0.000438878
0.349311,0.00504517,0.00140566,0.000713664,0.000437119
0.350725,0.00504006,0.00140242,0.000711358,0.000435359
0.352139,0.00503494,0.00139917,0.000709052,0.0004336
0.353553,0.00502983,0.00139593,0.000706746,0.00043184
0.354968,0.00502495,0.00139287,0.000704593,0.000430216
0.356382,0.00502007,0.00138982,0.00070244,0.000428592
0.357796,0.00501518,0.00138676,0.000700288,0.000426967
0.35921,0.0050103,0.00138371,0.000698135,0.000425343
0.360624,0.00500542,0.00138066,0.000695982,0.000423719
0.362039,0.00500053,0.0013776,0.000693829,0.000422094
0.363453,0.00499565,0.00137455,0.000691676,0.00042047
0.364867,0.00499077,0.00137149,0.000689523,0.000418846
0.366281,0.00498589,0.00136844,0.00068737,0.000417221
0.367696,0.004981,0.00136538,0.000685218,0.000415597
0.36911,0.00497612,0.00136233,0.000683065,0.000413973
0.370524,0.00497124,0.00135927,0.000680912,0.000412348
0.371938,0.00496646,0.0013563,0.000678827,0.000410783
0.373352,0.00496179,0.00135342,0.000676812,0.000409277
0.374767,0.00495712,0.00135053,0.000674796,0.000407772
0.376181,0.00495244,0.00134765,0.00067278,0.000406266
0.377595,0.00494777,0.00134476,0.000670764,0.00040476
0.379009,0.0049431,0.00134188,0.000668749,0.000403254
0.380423,0.00493843,0.00133899,0.000666733,0.000401748
0.381838,0.00493375,0.00133611,0.000664717,0.000400242
0.383252,0.00492908,0.00133322,0.000662701,0.000398736
0.384666,0.00492441,0.00133034,0.000660686,0.000397231
0.38608,0.00491974,0.00132745,0.00065867,0.000395725
0.387495,0.00491506,0.00132457,0.000656654,0.000394219
0.388909,0.00491039,0.00132168,0.000654638,0.000392713
0.390323,0.00490591,0.00131895,0.00065275,0.000391316
0.391737,0.00490144,0.00131622,0.000650861,0.000389918
0.393151,0.00489696,0.00131349,0.000648972,0.000388521
0.394566,0.00489248,0.00131077,0.000647083,0.000387123
0.39598,0.00488801,0.00130804,0.000645195,0.000385726
0.397394,0.00488353,0.00130531,0.000643306,0.000384329
0.398808,0.00487905,0.00130258,0.000641417,0.000382931
0.400222,0.00487458,0.00129985,0.000639529,0.000381534
0.401637,0.0048701,0.00129712,0.00063764,0.000380136
0.403051,0.00486562,0.00129439,0.000635751,0.000378739
0.404465,0.00486115,0.00129166,0.000633862,0.000377341
0.405879,0.00485667,0.00128893,0.000631974,0.000375944
0.407293,0.00485228,0.00128628,0.000630141,0.000374594
0.408708,0.00484798,0.00128369,0.000628365,0.00037329
0.410122,0.00484369,0.0012811,0.000626588,0.000371986
0.411536,0.00483939,0.00127851,0.000624812,0.000370683
0.41295,0.00483509,0.00127592,0.000623035,0.000369379
0.414365,0.00483079,0.00127333,0.000621259,0.000368076
0.415779,0.00482649,0.00127074,0.000619482,0.000366772
0.417193,0.00482219,0.00126815,0.000617706,0.000365469
0.418607,0.00481789,0.00126556,0.000615929,0.000364165
0.420021,0.00481359,0.00126297,0.000614153,0.000362862
0.421436,0.00480929,0.00126038,0.000612376,0.000361558
0.42285,0.004805,0.00125779,0.0006106,0.000360254
0.424264,0.0048007,0.00125521,0.000608823,0.000358951
0.425678,0.00479657,0.00125275,0.000607154,0.000357737
0.427092,0.00479244,0.00125029,0.000605485,0.000356523
0.428507,0.00478831,0.00124784,0.000603816,0.000355309
0.429921,0.00478418,0.00124538,0.000602146,0.000354095
0.431335,0.00478005,0.00124292,0.000600477,0.000352882
0.432749,0.00477592,0.00124047,0.000598808,0.000351668
0.434164,0.00477179,0.00123801,0.000597139,0.000350454
0.435578,0.00476766,0.00123555,0.000595469,0.00034924
0.436992,0.00476353,0.0012331,0.0005938,0.000348026
0.438406,0.0047594,0.00123064,0.000592131,0.000346812
0.43982,0.00475527,0.00122818,0.000590462,0.000345598
0.441235,0.00475114,0.00122573,0.000588792,0.000344385
0.442649,0.00474708,0.00122333,0.000587169,0.000343208
0.444063,0.00474311,0.00122099,0.000585591,0.000342068
0.445477,0.00473913,0.00121865,0.000584013,0.000340929
0.446892,0.00473515,0.00121631,0.000582435,0.000339789
0.448306,0.00473117,0.00121397,0.000580857,0.000338649
0.44972,0.00472719,0.00121163,0.000579279,0.00033751
0.451134,0.00472321,0.00120928,0.000577702,0.00033637
0.452548,0.00471923,0.00120694,0.000576124,0.00033523
0.453963,0.00471525,0.0012046,0.000574546,0.000334091
0.455377,0.00471127,0.00120226,0.000572968,0.000332951
0.456791,0.0047073,0.00119992,0.00057139,0.000331812
0.458205,0.00470332,0.00119758,0.000569812,0.000330672
0.459619,0.00469934,0.00119524,0.000568234,0.000329532
0.461034,0.00469551,0.00119301,0.00056675,0.00032847
0.462448,0.00469168,0.00119079,0.000565265,0.000327408
0.463862,0.00468785,0.00118856,0.00056378,0.000326346
0.465276,0.00468402,0.00118634,0.000562296,0.000325283
0.46669,0.00468019,0.00118412,0.000560811,0.000324221
0.468105,0.00467636,0.00118189,0.000559326,0.000323159
0.469519,0.00467253,0.00117967,0.000557842,0.000322097
0.470933,0.0046687,0.00117744,0.000556357,0.000321034
0.472347,0.00466487,0.00117522,0.000554872,0.000319972
0.473762,0.00466104,0.00117299,0.000553388,0.00031891
0.475176,0.00465721,0.00117077,0.000551903,0.000317847
0.47659,0.00465338,0.00116854,0.000550418,0.000316785
0.478004,0.00464962,0.00116636,0.00054897,0.000315751
0.479418,0.00464591,0.00116423,0.000547558,0.000314746
0.480833,0.00464221,0.0011621,0.000546146,0.00031374
0.482247,0.00463851,0.00115997,0.000544733,0.000312735
0.483661,0.00463481,0.00115784,0.000543321,0.000311729
0.485075,0.0046311,0.00115571,0.000541909,0.000310724
0.486489,0.0046274,0.00115358,0.000540497,0.000309718
0.487904,0.0046237,0.00115145,0.000539085,0.000308713
0.489318,0.00462,0.00114932,0.000537673,0.000307707
0.490732,0.00461629,0.00114719,0.00053626,0.000306702
0.492146,0.00461259,0.00114506,0.000534848,0.000305696
0.493561,0.00460889,0.00114293,0.000533436,0.000304691
0.494975,0.00460519,0.0011408,0.000532024,0.000303685
0.496389,0.00460162,0.00113877,0.000530697,0.000302751
0.497803,0.00459806,0.00113675,0.00052937,0.000301817
0.499217,0.00459449,0.00113472,0.000528043,0.000300883
0.500632,0.00459092,0.0011327,0.000526716,0.000299948
0.502046,0.00458736,0.00113067,0.00052539,0.000299014
0.50346,0.00458379,0.00112865,0.000524063,0.00029808
0.504874,0.00458022,0.00112662,0.000522736,0.000297146
0.506288,0.00457666,0.0011246,0.000521409,0.000296212
0.507703,0.00457309,0.00112257,0.000520082,0.000295277
0.509117,0.00456952,0.00112055,0.000518755,0.000294343
0.510531,0.00456596,0.00111852,0.000517429,0.000293409
0.511945,0.00456239,0.0011165,0.000516102,0.000292475
0.51336,0.00455888,0.00111451,0.000514801,0.00029156
0.514774,0.00455542,0.00111256,0.000513527,0.000290664
0.516188,0.00455195,0.00111061,0.000512253,0.000289768
0.517602,0.00454849,0.00110866,0.000510979,0.000288872
0.519016,0.00454503,0.00110671,0.000509705,0.000287976
0.520431,0.00454157,0.00110475,0.000508431,0.00028708
0.521845,0.0045381,0.0011028,0.000507157,0.000286184
0.523259,0.00453464,0.00110085,0.000505883,0.000285288
0.524673,0.00453118,0.0010989,0.00050461,0.000284392
0.526087,0.00452772,0.00109695,0.000503335,0.000283496
0.527502,0.00452426,0.001095,0.000502062,0.0002826
0.528916,0.00452079,0.00109304,0.000500788,0.000281704
0.53033,0.00451733,0.00109109,0.000499514,0.000280808
0.531744,0.004514,0.00108924,0.000498325,0.000279986
0.533159,0.00451067,0.0010874,0.000497136,0.000279163
0.534573,0.00450734,0.00108555,0.000495948,0.00027834
0.535987,0.00450401,0.0010837,0.000494759,0.000277518
0.537401,0.00450067,0.00108185,0.00049357,0.000276695
0.538815,0.00449734,0.00108,0.000492382,0.000275872
0.54023,0.00449401,0.00107815,0.000491193,0.000275049
0.541644,0.00449068,0.00107631,0.000490004,0.000274227
0.543058,0.00448735,0.00107446,0.000488816,0.000273404
0.544472,0.00448402,0.00107261,0.000487627,0.000272581
0.545886,0.00448069,0.00107076,0.000486438,0.000271758
0.547301,0.00447735,0.00106891,0.00048525,0.000270936
0.548715,0.00447406,0.00106709,0.000484075,0.00027012
0.550129,0.00447081,0.00106529,0.000482915,0.000269311
0.551543,0.00446755,0.00106348,0.000481754,0.000268503
0.552958,0.0044643,0.00106168,0.000480594,0.000267695
0.554372,0.00446104,0.00105988,0.000479433,0.000266886
0.555786,0.00445779,0.00105808,0.000478273,0.000266078
0.5572,0.00445454,0.00105628,0.000477112,0.000265269
0.558614,0.00445128,0.00105448,0.000475952,0.000264461
0.560029,0.00444803,0.00105268,0.000474791,0.000263652
0.561443,0.00444477,0.00105088,0.000473631,0.000262844
0.562857,0.00444152,0.00104908,0.00047247,0.000262035
0.564271,0.00443826,0.00104728,0.00047131,0.000261227
0.565685,0.00443501,0.00104548,0.000470149,0.000260418
0.5671,0.00443189,0.00104379,0.000469087,0.000259698
0.568514,0.00442878,0.0010421,0.000468024,0.000258977
0.569928,0.00442566,0.00104041,0.000466961,0.000258256
0.571342,0.00442254,0.00103872,0.000465898,0.000257535
0.572756,0.00441942,0.00103704,0.000464835,0.000256814
0.574171,0.00441631,0.00103535,0.000463772,0.000256093
0.575585,0.00441319,0.00103366,0.000462709,0.000255373
0.576999,0.00441007,0.00103197,0.000461646,0.000254652
0.578413,0.00440695,0.00103028,0.000460583,0.000253931
0.579828,0.00440384,0.00102859,0.000459521,0.00025321
0.581242,0.00440072,0.00102691,0.000458458,0.000252489
0.582656,0.0043976,0.00102522,0.000457395,0.000251768
0.58407,0.00439451,0.00102354,0.000456327,0.000251036
0.585484,0.00439143,0.00102186,0.000455255,0.000250292
0.586899,0.00438835,0.00102018,0.000454183,0.000249548
0.588313,0.00438527,0.0010185,0.000453112,0.000248804
0.589727,0.00438219,0.00101682,0.00045204,0.00024806
0.591141,0.00437912,0.00101515,0.000450968,0.000247316
0.592555,0.00437604,0.00101347,0.000449896,0.000246572
0.59397,0.00437296,0.00101179,0.000448824,0.000245828
0.595384,0.00436988,0.00101011,0.000447752,0.000245084
0.596798,0.00436681,0.00100843,0.00044668,0.00024434
0.598212,0.00436373,0.00100676,0.000445608,0.000243596
0.599627,0.00436065,0.00100508,0.000444536,0.000242852
0.601041,0.00435757,0.0010034,0.000443464,0.000242109
0.602455,0.00435466,0.00100187,0.000442523,0.000241489
0.603869,0.00435174,0.00100033,0.000441583,0.000240869
0.605283,0.00434883,0.000998796,0.000440642,0.00024025
0.606698,0.00434592,0.000997261,0.000439702,0.00023963
0.608112,0.004343,0.000995727,0.000438761,0.00023901
0.609526,0.00434009,0.000994192,0.000437821,0.000238391
0.61094,0.00433717,0.000992657,0.00043688,0.000237771
0.612354,0.00433426,0.000991122,0.00043594,0.000237152
0.613769,0.00433134,0.000989587,0.000434999,0.000236532
0.615183,0.00432843,0.000988052,0.000434059,0.000235912
0.616597,0.00432552,0.000986518,0.000433118,0.000235293
0.618011,0.0043226,0.000984983,0.000432178,0.000234673
0.619426,0.00431968,0.000983422,0.000431201,0.000234009
0.62084,0.00431674,0.000981835,0.000430188,0.000233301
0.622254,0.0043138,0.000980248,0.000429174,0.000232593
0.623668,0.00431087,0.000978661,0.000428161,0.000231885
0.625082,0.00430793,0.000977074,0.000427147,0.000231177
0.626497,0.004305,0.000975488,0.000426134,0.000230469
0.627911,0.00430206,0.000973901,0.000425121,0.000229761
0.629325,0.00429913,0.000972314,0.000424107,0.000229052
0.630739,0.00429619,0.000970727,0.000423094,0.000228344
0.632153,0.00429326,0.00096914,0.000422081,0.000227636
0.633568,0.00429032,0.000967553,0.000421067,0.000226928
0.634982,0.00428738,0.000965967,0.000420054,0.00022622
0.636396,0.00428445,0.00096438,0.000419041,0.000225512
0.63781,0.00428174,0.000963005,0.000418233,0.000225006
0.639225,0.00427903,0.00096163,0.000417425,0.000224501
0.640639,0.00427632,0.000960255,0.000416617,0.000223996
0.642053,0.00427361,0.00095888,0.000415809,0.000223491
0.643467,0.0042709,0.000957505,0.000415002,0.000222985
0.644881,0.00426819,0.00095613,0.000414194,0.00022248
0.646296,0.00426548,0.000954755,0.000413386,0.000221975
0.64771,0.00426277,0.00095338,0.000412578,0.00022147
0.649124,0.00426006,0.000952005,0.000411771,0.000220964
0.650538,0.00425735,0.00095063,0.000410963,0.000220459
0.651952,0.00425464,0.000949255,0.000410155,0.000219954
0.653367,0.00425193,0.00094788,0.000409347,0.000219449
0.654781,0.00424916,0.000946422,0.000408444,0.000218838
0.656195,0.00424632,0.000944883,0.000407447,0.000218123
0.657609,0.00424348,0.000943343,0.000406449,0.000217408
0.659024,0.00424064,0.000941803,0.000405451,0.000216692
0.660438,0.0042378,0.000940263,0.000404453,0.000215977
0.661852,0.00423496,0.000938723,0.000403455,0.000215262
0.663266,0.00423213,0.000937183,0.000402457,0.000214546
0.66468,0.00422929,0.000935643,0.00040146,0.000213831
0.666095,0.00422645,0.000934103,0.000400462,0.000213115
0.667509,0.00422361,0.000932563,0.000399464,0.0002124
0.668923,0.00422077,0.000931023,0.000398466,0.000211685
0.670337,0.00421793,0.000929483,0.000397468,0.000210969
0.671751,0.00421509,0.000927943,0.00039647,0.000210254
0.673166,0.00421261,0.000926757,0.00039583,0.0002099
0.67458,0.00421013,0.000925572,0.000395189,0.000209547
0.675994,0.00420765,0.000924386,0.000394548,0.000209193
0.677408,0.00420517,0.0009232,0.000393907,0.00020884
