"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
0.108894,0.0719488,0.0722743,0.0724458,0.0725389,0.0712081,0.072766
0.110309,0.07275,0.0730619,0.0732269,0.0733166,0.0721567,0.0735328
0.111723,0.0735511,0.0738494,0.074008,0.0740943,0.0731053,0.0742997
0.113137,0.0743522,0.074637,0.0747891,0.074872,0.0740539,0.0750665
0.114551,0.0751533,0.0754245,0.0755701,0.0756497,0.0750025,0.0758334
0.115966,0.0759544,0.0762121,0.0763512,0.0764274,0.0759511,0.0766002
0.11738,0.0767555,0.0769996,0.0771323,0.0772051,0.0768997,0.0773671
0.118794,0.0775566,0.0777872,0.0779134,0.0779828,0.0778484,0.078134
0.120208,0.0783577,0.0785747,0.0786945,0.0787605,0.078797,0.0789008
0.121622,0.0791588,0.0793623,0.0794756,0.0795382,0.0797456,0.0796677
0.123037,0.0799599,0.0801498,0.0802566,0.0803159,0.0806942,0.0804345
0.124451,0.080761,0.0809374,0.0810377,0.0810936,0.0816428,0.0812014
0.125865,0.0815621,0.0817249,0.0818188,0.0818713,0.0825914,0.0819683
0.127279,0.0823632,0.0825125,0.0825999,0.082649,0.08354,0.0827351
0.128693,0.0831643,0.0833,0.083381,0.0834267,0.0844886,0.083502
0.130108,0.0839654,0.0840876,0.0841621,0.0842044,0.0854372,0.0842688
0.131522,0.0847665,0.0848751,0.0849432,0.0849821,0.0863858,0.0850357
0.132936,0.0855677,0.0856627,0.0857242,0.0857598,0.0873345,0.0858025
0.13435,0.0863688,0.0864502,0.0865053,0.0865375,0.0882831,0.0865694
0.135765,0.0871699,0.0872378,0.0872864,0.0873152,0.0892317,0.0873363
0.137179,0.087971,0.0880253,0.0880675,0.0880929,0.0901803,0.0881031
0.138593,0.0887721,0.0888129,0.0888486,0.0888706,0.0911289,0.08887
0.140007,0.0895732,0.0896004,0.0896297,0.0896483,0.0920775,0.0896368
0.141421,0.0903743,0.090388,0.0904107,0.090426,0.0930261,0.0904037
0.142836,0.0915209,0.091554,0.0915824,0.0915998,0.0939813,0.0915869
0.14425,0.0926676,0.09272,0.0927541,0.0927735,0.0949365,0.09277
0.145664,0.0938142,0.093886,0.0939257,0.0939473,0.0958918,0.0939532
0.147078,0.0949608,0.095052,0.0950974,0.0951211,0.096847,0.0951363
0.148492,0.0961075,0.0962179,0.0962691,0.0962949,0.0978022,0.0963195
