"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
0.154149,0.142977,0.143493,0.146062,0.147714,0.103569,0.0604269
0.155563,0.146831,0.147454,0.149891,0.151421,0.104527,0.0724935
0.156978,0.150686,0.151414,0.15372,0.155128,0.105486,0.0845601
0.158392,0.154541,0.155374,0.157549,0.158835,0.106444,0.0966267
0.159806,0.158396,0.159335,0.161378,0.162542,0.107403,0.108693
0.16122,0.162251,0.163295,0.165207,0.166249,0.108361,0.12076
0.162635,0.166105,0.167255,0.169036,0.169957,0.10932,0.132826
0.164049,0.16996,0.171216,0.172865,0.173664,0.110278,0.144893
0.165463,0.173815,0.175176,0.176693,0.177371,0.111237,0.15696
0.166877,0.17767,0.179136,0.180522,0.181078,0.112195,0.169026
0.168291,0.181525,0.183097,0.184351,0.184785,0.113154,0.181093
0.169706,0.185379,0.187057,0.18818,0.188492,0.114113,0.193159
0.17112,0.189234,0.191017,0.192009,0.192199,0.115071,0.205226
0.172534,0.193089,0.194978,0.195838,0.195907,0.11603,0.217292
0.173948,0.196944,0.198938,0.199667,0.199614,0.116988,0.229359
0.175362,0.200799,0.202898,0.203496,0.203321,0.117947,0.241426
0.176777,0.204653,0.206858,0.207325,0.207028,0.118905,0.253492
0.178191,0.208508,0.210819,0.211153,0.210735,0.119864,0.265559
0.179605,0.212363,0.214779,0.214982,0.214442,0.120822,0.277625
0.181019,0.216218,0.218739,0.218811,0.21815,0.121781,0.289692
0.182434,0.220073,0.2227,0.22264,0.221857,0.122739,0.301758
0.183848,0.223927,0.22666,0.226469,0.225564,0.123698,0.313825
0.185262,0.227782,0.23062,0.230298,0.229271,0.124656,0.325892
0.186676,0.231637,0.234581,0.234127,0.232978,0.125615,0.337958
0.18809,0.235492,0.238541,0.237956,0.236685,0.126574,0.350025
0.189505,0.239347,0.242501,0.241784,0.240392,0.127532,0.362091
0.190919,0.243201,0.246462,0.245613,0.2441,0.128491,0.374158
0.192333,0.247056,0.250422,0.249442,0.247807,0.129449,0.386225
0.193747,0.250911,0.254382,0.253271,0.251514,0.130408,0.398291
0.195161,0.254766,0.258343,0.2571,0.255221,0.131366,0.410358
0.196576,0.258621,0.262303,0.260929,0.258928,0.132325,0.422424
0.19799,0.262475,0.266263,0.264758,0.262635,0.133283,0.434491
0.199404,0.26633,0.270223,0.268587,0.266343,0.134242,0.446557
0.200818,0.270185,0.274184,0.272416,0.27005,0.1352,0.458624
0.202233,0.27404,0.278144,0.276244,0.273757,0.136159,0.470691
0.203647,0.277895,0.282104,0.280073,0.277464,0.137117,0.482757
0.205061,0.281749,0.286065,0.283902,0.281171,0.138076,0.494824
0.206475,0.285604,0.290025,0.287731,0.284878,0.139034,0.50689
0.207889,0.289459,0.293985,0.29156,0.288585,0.139993,0.518957
0.209304,0.293314,0.297946,0.295389,0.292293,0.140952,0.531023
0.210718,0.297169,0.301906,0.299218,0.296,0.14191,0.54309
0.212132,0.301023,0.305866,0.303047,0.299707,0.142869,0.555157
0.213546,0.298948,0.303692,0.300994,0.297777,0.143831,0.5425
0.21496,0.296873,0.301517,0.298941,0.295846,0.144794,0.529844
0.216375,0.294798,0.299343,0.296888,0.293916,0.145757,0.517187
0.217789,0.292722,0.297168,0.294835,0.291986,0.14672,0.50453
0.219203,0.290647,0.294994,0.292783,0.290055,0.147683,0.491874
0.220617,0.288572,0.292819,0.29073,0.288125,0.148646,0.479217
0.222032,0.286496,0.290645,0.288677,0.286195,0.149609,0.466561
0.223446,0.284421,0.28847,0.286624,0.284265,0.150572,0.453904
0.22486,0.282346,0.286296,0.284572,0.282334,0.151534,0.441248
0.226274,0.280271,0.284121,0.282519,0.280404,0.152497,0.428591
0.227688,0.278195,0.281947,0.280466,0.278474,0.15346,0.415934
0.229103,0.27612,0.279772,0.278413,0.276543,0.154423,0.403278
0.230517,0.274045,0.277598,0.27636,0.274613,0.155386,0.390621
0.231931,0.27197,0.275423,0.274308,0.272683,0.156349,0.377965
0.233345,0.269894,0.273249,0.272255,0.270752,0.157312,0.365308
0.234759,0.267819,0.271074,0.270202,0.268822,0.158274,0.352652
0.236174,0.265744,0.2689,0.268149,0.266892,0.159237,0.339995
0.237588,0.263669,0.266725,0.266097,0.264962,0.1602,0.327338
0.239002,0.261593,0.264551,0.264044,0.263031,0.161163,0.314682
0.240416,0.259518,0.262376,0.261991,0.261101,0.162126,0.302025
0.241831,0.257443,0.260202,0.259938,0.259171,0.163089,0.289369
0.243245,0.255367,0.258027,0.257885,0.25724,0.164052,0.276712
0.244659,0.253292,0.255853,0.255833,0.25531,0.165015,0.264056
0.246073,0.251217,0.253678,0.25378,0.25338,0.165977,0.251399
0.247487,0.249142,0.251504,0.251727,0.25145,0.16694,0.238743
0.248902,0.247066,0.249329,0.249674,0.249519,0.167903,0.226086
0.250316,0.244991,0.247155,0.247621,0.247589,0.168866,0.213429
0.25173,0.242916,0.24498,0.245569,0.245659,0.169829,0.200773
0.253144,0.240841,0.242806,0.243516,0.243728,0.170792,0.188116
0.254558,0.238765,0.240631,0.241463,0.241798,0.171755,0.17546
0.255973,0.23669,0.238457,0.23941,0.239868,0.172717,0.162803
0.257387,0.234615,0.236282,0.237358,0.237937,0.17368,0.150147
0.258801,0.23254,0.234108,0.235305,0.236007,0.174643,0.13749
0.260215,0.230464,0.231933,0.233252,0.234077,0.175606,0.124833
0.26163,0.228389,0.229759,0.231199,0.232147,0.176569,0.112177
0.263044,0.226314,0.227584,0.229146,0.230216,0.177532,0.0995202
0.264458,0.224238,0.22541,0.227094,0.228286,0.178495,0.0868636
0.265872,0.222163,0.223236,0.225041,0.226356,0.179457,0.0742072
0.267286,0.220088,0.221061,0.222988,0.224425,0.18042,0.0615506
0.268701,0.218013,0.218887,0.220935,0.222495,0.181383,0.0488941
0.270115,0.215937,0.216712,0.218883,0.220565,0.182346,0.0362375
0.271529,0.213862,0.214538,0.21683,0.218635,0.183309,0.0235809
0.272943,0.211787,0.212363,0.214777,0.216704,0.184272,0.0109243
0.274357,0.209712,0.210189,0.212724,0.214774,0.185235,-0.00173231
0.275772,0.207636,0.208014,0.210671,0.212844,0.186198,-0.0143887
0.277186,0.205561,0.20584,0.208619,0.210913,0.18716,-0.0270453
0.2786,0.203486,0.203665,0.206566,0.208983,0.188123,-0.0397019
0.280014,0.201411,0.201491,0.204513,0.207053,0.189086,-0.0523585
0.281428,0.199335,0.199316,0.20246,0.205122,0.190049,-0.0650151
0.282843,0.19726,0.197142,0.200408,0.203192,0.191012,-0.0776716
0.284257,0.201477,0.201386,0.20451,0.207189,0.191978,-0.0610188
0.285671,0.205695,0.205631,0.208613,0.211186,0.192944,-0.0443661
0.287085,0.209912,0.209876,0.212716,0.215183,0.193911,-0.0277136
0.2885,0.214129,0.214121,0.216818,0.219179,0.194877,-0.0110608
0.289914,0.218347,0.218366,0.220921,0.223176,0.195843,0.00559193
0.291328,0.222564,0.222611,0.225024,0.227173,0.196809,0.0222447
0.292742,0.226781,0.226856,0.229127,0.23117,0.197776,0.0388974
0.294156,0.230999,0.231101,0.233229,0.235167,0.198742,0.0555502
0.295571,0.235216,0.235345,0.237332,0.239164,0.199708,0.0722029
0.296985,0.239433,0.23959,0.241435,0.24316,0.200674,0.0888554
0.298399,0.243651,0.243835,0.245538,0.247157,0.201641,0.105508
0.299813,0.247868,0.24808,0.24964,0.251154,0.202607,0.122161
0.301227,0.252085,0.252325,0.253743,0.255151,0.203573,0.138814
0.302642,0.256303,0.25657,0.257846,0.259148,0.204539,0.155466
0.304056,0.26052,0.260815,0.261949,0.263144,0.205506,0.172119
0.30547,0.264737,0.26506,0.266051,0.267141,0.206472,0.188772
0.306884,0.268955,0.269304,0.270154,0.271138,0.207438,0.205424
0.308299,0.273172,0.273549,0.274257,0.275135,0.208404,0.222077
0.309713,0.277389,0.277794,0.278359,0.279132,0.209371,0.23873
0.311127,0.281607,0.282039,0.282462,0.283129,0.210337,0.255383
0.312541,0.285824,0.286284,0.286565,0.287125,0.211303,0.272035
0.313955,0.290041,0.290529,0.290668,0.291122,0.212269,0.288688
0.31537,0.294259,0.294774,0.29477,0.295119,0.213236,0.305341
0.316784,0.298476,0.299019,0.298873,0.299116,0.214202,0.321994
0.318198,0.302693,0.303263,0.302976,0.303113,0.215168,0.338646
0.319612,0.30691,0.307508,0.307079,0.307109,0.216134,0.355299
0.321026,0.311128,0.311753,0.311181,0.311106,0.2171,0.371952
0.322441,0.315345,0.315998,0.315284,0.315103,0.218067,0.388604
0.323855,0.319563,0.320243,0.319387,0.3191,0.219033,0.405257
0.325269,0.32378,0.324488,0.32349,0.323097,0.219999,0.42191
0.326683,0.327997,0.328733,0.327592,0.327094,0.220965,0.438563
0.328098,0.332214,0.332978,0.331695,0.33109,0.221932,0.455215
0.329512,0.336432,0.337222,0.335798,0.335087,0.222898,0.471868
0.330926,0.340649,0.341467,0.3399,0.339084,0.223864,0.488521
0.33234,0.344866,0.345712,0.344003,0.343081,0.22483,0.505173
0.333754,0.349084,0.349957,0.348106,0.347078,0.225797,0.521826
0.335169,0.353301,0.354202,0.352209,0.351075,0.226763,0.538479
0.336583,0.357518,0.358447,0.356311,0.355071,0.227729,0.555132
0.337997,0.361736,0.362692,0.360414,0.359068,0.228695,0.571784
0.339411,0.365953,0.366937,0.364517,0.363065,0.229662,0.588437
0.340825,0.37017,0.371182,0.36862,0.367062,0.230628,0.60509
0.34224,0.374388,0.375426,0.372722,0.371059,0.231594,0.621742
0.343654,0.378605,0.379671,0.376825,0.375055,0.23256,0.638395
0.345068,0.382822,0.383916,0.380928,0.379052,0.233527,0.655048
0.346482,0.38704,0.388161,0.385031,0.383049,0.234493,0.671701
0.347897,0.391257,0.392406,0.389133,0.387046,0.235459,0.688353
0.349311,0.395474,0.396651,0.393236,0.391043,0.236425,0.705006
0.350725,0.399692,0.400896,0.397339,0.39504,0.237392,0.721659
0.352139,0.403909,0.405141,0.401441,0.399036,0.238358,0.738311
0.353553,0.408126,0.409385,0.405544,0.403033,0.239324,0.754964
0.354968,0.405762,0.406989,0.403283,0.400866,0.240293,0.737928
0.356382,0.403398,0.404592,0.401021,0.398699,0.241262,0.720891
0.357796,0.401033,0.402195,0.398759,0.396532,0.242231,0.703854
0.35921,0.398669,0.399798,0.396498,0.394365,0.2432,0.686817
0.360624,0.396304,0.397402,0.394236,0.392198,0.244169,0.669781
0.362039,0.39394,0.395005,0.391975,0.390031,0.245138,0.652744
0.363453,0.391576,0.392608,0.389713,0.387864,0.246106,0.635707
0.364867,0.389211,0.390212,0.387451,0.385697,0.247075,0.618671
0.366281,0.386847,0.387815,0.38519,0.38353,0.248044,0.601634
0.367696,0.384483,0.385418,0.382928,0.381363,0.249013,0.584597
0.36911,0.382118,0.383021,0.380667,0.379196,0.249982,0.56756
0.370524,0.379754,0.380625,0.378405,0.377029,0.250951,0.550523
0.371938,0.377389,0.378228,0.376143,0.374862,0.25192,0.533486
0.373352,0.375025,0.375831,0.373882,0.372696,0.252889,0.51645
0.374767,0.372661,0.373434,0.37162,0.370529,0.253858,0.499413
0.376181,0.370296,0.371038,0.369359,0.368362,0.254826,0.482376
0.377595,0.367932,0.368641,0.367097,0.366195,0.255795,0.46534
0.379009,0.365567,0.366244,0.364835,0.364028,0.256764,0.448303
0.380423,0.363203,0.363847,0.362574,0.361861,0.257733,0.431266
0.381838,0.360839,0.361451,0.360312,0.359694,0.258702,0.414229
0.383252,0.358474,0.359054,0.358051,0.357527,0.259671,0.397193
0.384666,0.35611,0.356657,0.355789,0.35536,0.26064,0.380156
0.38608,0.353746,0.35426,0.353527,0.353193,0.261609,0.363119
0.387495,0.351381,0.351864,0.351266,0.351026,0.262578,0.346083
0.388909,0.349017,0.349467,0.349004,0.348859,0.263547,0.329046
0.390323,0.346652,0.34707,0.346743,0.346692,0.264515,0.312009
0.391737,0.344288,0.344673,0.344481,0.344525,0.265484,0.294972
0.393151,0.341924,0.342277,0.34222,0.342358,0.266453,0.277936
0.394566,0.339559,0.33988,0.339958,0.340191,0.267422,0.260899
0.39598,0.337195,0.337483,0.337696,0.338024,0.268391,0.243862
0.397394,0.334831,0.335087,0.335435,0.335857,0.26936,0.226826
0.398808,0.332466,0.33269,0.333173,0.33369,0.270329,0.209789
0.400222,0.330102,0.330293,0.330912,0.331523,0.271298,0.192752
0.401637,0.327737,0.327896,0.32865,0.329356,0.272267,0.175715
0.403051,0.325373,0.3255,0.326388,0.327189,0.273235,0.158679
0.404465,0.323009,0.323103,0.324127,0.325022,0.274204,0.141642
0.405879,0.320644,0.320706,0.321865,0.322855,0.275173,0.124605
0.407293,0.31828,0.318309,0.319604,0.320688,0.276142,0.107569
0.408708,0.315915,0.315913,0.317342,0.318521,0.277111,0.0905316
0.410122,0.313551,0.313516,0.31508,0.316354,0.27808,0.0734951
0.411536,0.311187,0.311119,0.312819,0.314187,0.279049,0.0564581
0.41295,0.308822,0.308722,0.310557,0.31202,0.280018,0.0394216
0.414365,0.306458,0.306326,0.308296,0.309853,0.280987,0.0223845
0.415779,0.304094,0.303929,0.306034,0.307686,0.281956,0.00534803
0.417193,0.301729,0.301532,0.303772,0.305519,0.282924,-0.0116885
0.418607,0.299365,0.299135,0.301511,0.303352,0.283893,-0.0287255
0.420021,0.297,0.296739,0.299249,0.301185,0.284862,-0.045762
0.421436,0.294636,0.294342,0.296988,0.299018,0.285831,-0.062799
0.42285,0.292272,0.291945,0.294726,0.296851,0.2868,-0.0798355
0.424264,0.289907,0.289549,0.292464,0.294684,0.287769,-0.0968721
0.425678,0.294353,0.294012,0.296815,0.298942,0.28874,-0.0759187
0.427092,0.298799,0.298476,0.301166,0.3032,0.289711,-0.0549653
0.428507,0.303246,0.30294,0.305517,0.307458,0.290682,-0.0340113
0.429921,0.307692,0.307404,0.309868,0.311715,0.291653,-0.0130579
0.431335,0.312138,0.311868,0.31422,0.315973,0.292624,0.0078961
0.432749,0.316584,0.316332,0.31857,0.320231,0.293595,0.0288495
0.434164,0.32103,0.320796,0.322922,0.324489,0.294566,0.0498035
0.435578,0.325476,0.32526,0.327273,0.328746,0.295537,0.0707569
0.436992,0.329923,0.329724,0.331624,0.333004,0.296508,0.0917103
0.438406,0.334369,0.334188,0.335975,0.337262,0.297479,0.112664
0.43982,0.338815,0.338652,0.340326,0.34152,0.29845,0.133618
0.441235,0.343261,0.343116,0.344677,0.345777,0.299421,0.154572
0.442649,0.347707,0.347579,0.349028,0.350035,0.300392,0.175525
0.444063,0.352153,0.352043,0.353379,0.354293,0.301363,0.196479
0.445477,0.3566,0.356507,0.35773,0.358551,0.302333,0.217433
0.446892,0.361046,0.360971,0.362081,0.362808,0.303304,0.238387
0.448306,0.365492,0.365435,0.366432,0.367066,0.304275,0.25934
0.44972,0.369938,0.369899,0.370783,0.371324,0.305246,0.280293
0.451134,0.374384,0.374363,0.375134,0.375582,0.306217,0.301247
0.452548,0.37883,0.378827,0.379485,0.379839,0.307188,0.322201
0.453963,0.383276,0.383291,0.383836,0.384097,0.308159,0.343155
0.455377,0.387723,0.387755,0.388187,0.388355,0.30913,0.364108
0.456791,0.392169,0.392219,0.392538,0.392613,0.310101,0.385062
0.458205,0.396615,0.396683,0.396889,0.39687,0.311072,0.406016
0.459619,0.401061,0.401146,0.40124,0.401128,0.312043,0.426969
0.461034,0.405507,0.40561,0.405591,0.405386,0.313014,0.447923
0.462448,0.409953,0.410074,0.409942,0.409643,0.313985,0.468876
0.463862,0.4144,0.414538,0.414293,0.413901,0.314956,0.48983
0.465276,0.418846,0.419002,0.418644,0.418159,0.315927,0.510784
0.46669,0.423292,0.423466,0.422995,0.422417,0.316898,0.531738
0.468105,0.427738,0.42793,0.427346,0.426674,0.317869,0.552691
0.469519,0.432184,0.432394,0.431697,0.430932,0.31884,0.573645
0.470933,0.43663,0.436858,0.436048,0.43519,0.319811,0.594599
0.472347,0.441076,0.441322,0.440399,0.439448,0.320782,0.615552
0.473762,0.445523,0.445786,0.44475,0.443706,0.321753,0.636506
0.475176,0.449969,0.450249,0.449101,0.447963,0.322724,0.657459
0.47659,0.454415,0.454713,0.453452,0.452221,0.323695,0.678413
0.478004,0.458861,0.459177,0.457803,0.456479,0.324666,0.699367
0.479418,0.463307,0.463641,0.462154,0.460736,0.325637,0.72032
0.480833,0.467753,0.468105,0.466505,0.464994,0.326608,0.741274
0.482247,0.472199,0.472569,0.470856,0.469252,0.327579,0.762228
0.483661,0.476646,0.477033,0.475207,0.47351,0.32855,0.783182
0.485075,0.481092,0.481497,0.479558,0.477767,0.329521,0.804135
0.486489,0.485538,0.485961,0.483909,0.482025,0.330492,0.825089
0.487904,0.489984,0.490425,0.48826,0.486283,0.331463,0.846042
0.489318,0.49443,0.494889,0.492611,0.490541,0.332434,0.866996
0.490732,0.498876,0.499353,0.496962,0.494798,0.333405,0.88795
0.492146,0.503323,0.503816,0.501313,0.499056,0.334376,0.908903
0.493561,0.507769,0.50828,0.505664,0.503314,0.335346,0.929857
0.494975,0.512215,0.512744,0.510015,0.507572,0.336317,0.950811
0.496389,0.509608,0.510181,0.50755,0.505192,0.33729,0.929806
0.497803,0.507,0.507618,0.505085,0.502813,0.338263,0.908802
0.499217,0.504393,0.505055,0.50262,0.500434,0.339235,0.887798
0.500632,0.501786,0.502491,0.500155,0.498054,0.340208,0.866794
0.502046,0.499179,0.499928,0.49769,0.495675,0.34118,0.84579
0.50346,0.496571,0.497365,0.495225,0.493296,0.342153,0.824785
0.504874,0.493964,0.494802,0.492761,0.490916,0.343126,0.803781
0.506288,0.491357,0.492238,0.490296,0.488537,0.344098,0.782777
0.507703,0.48875,0.489675,0.487831,0.486158,0.345071,0.761773
0.509117,0.486142,0.487112,0.485366,0.483778,0.346043,0.740768
0.510531,0.483535,0.484549,0.482901,0.481399,0.347016,0.719764
0.511945,0.480928,0.481985,0.480436,0.479019,0.347989,0.69876
0.51336,0.478321,0.479422,0.477971,0.47664,0.348961,0.677756
0.514774,0.475713,0.476859,0.475506,0.474261,0.349934,0.656752
0.516188,0.473106,0.474296,0.473041,0.471881,0.350906,0.635747
0.517602,0.470499,0.471732,0.470576,0.469502,0.351879,0.614743
0.519016,0.467892,0.469169,0.468111,0.467123,0.352852,0.593739
0.520431,0.465284,0.466606,0.465646,0.464743,0.353824,0.572735
0.521845,0.462677,0.464043,0.463181,0.462364,0.354797,0.551731
0.523259,0.46007,0.461479,0.460716,0.459985,0.355769,0.530726
0.524673,0.457463,0.458916,0.458251,0.457605,0.356742,0.509722
0.526087,0.454855,0.456353,0.455786,0.455226,0.357715,0.488718
0.527502,0.452248,0.45379,0.453321,0.452847,0.358687,0.467714
0.528916,0.449641,0.451226,0.450856,0.450467,0.35966,0.446709
0.53033,0.447034,0.448663,0.448391,0.448088,0.360632,0.425705
0.531744,0.444426,0.4461,0.445926,0.445709,0.361605,0.404701
0.533159,0.441819,0.443537,0.443461,0.443329,0.362578,0.383697
0.534573,0.439212,0.440974,0.440996,0.44095,0.36355,0.362693
0.535987,0.436605,0.43841,0.438531,0.43857,0.364523,0.341688
0.537401,0.433997,0.435847,0.436066,0.436191,0.365495,0.320684
0.538815,0.43139,0.433284,0.433601,0.433812,0.366468,0.29968
0.54023,0.428783,0.430721,0.431136,0.431432,0.367441,0.278676
0.541644,0.426176,0.428157,0.428672,0.429053,0.368413,0.257672
0.543058,0.423568,0.425594,0.426206,0.426674,0.369386,0.236667
0.544472,0.420961,0.423031,0.423742,0.424294,0.370358,0.215663
0.545886,0.418354,0.420468,0.421277,0.421915,0.371331,0.194659
0.547301,0.415747,0.417904,0.418812,0.419536,0.372304,0.173655
