"arc_length","N=0","N=1","N=2","N=3"
0.0494975,0.00738471,0.00579245,0.00495377,0.00442113
0.0509117,0.00740355,0.0057295,0.00484962,0.00429178
0.0523259,0.00742239,0.00566655,0.00474548,0.00416244
0.0537401,0.00744123,0.0056036,0.00464133,0.0040331
0.0551543,0.00746006,0.00554065,0.00453718,0.00390376
0.0565685,0.0074789,0.0054777,0.00443303,0.00377441
0.0579828,0.00749774,0.00541474,0.00432888,0.00364507
0.059397,0.00751658,0.00535179,0.00422474,0.00351573
0.0608112,0.00753542,0.00528884,0.00412059,0.00338639
0.0622254,0.00755426,0.00522589,0.00401644,0.00325705
0.0636396,0.0075731,0.00516294,0.00391229,0.0031277
0.0650538,0.00759193,0.00509998,0.00380815,0.00299836
0.066468,0.00761077,0.00503703,0.003704,0.00286902
0.0678823,0.00762961,0.00497408,0.00359985,0.00273968
0.0692965,0.00764845,0.00491113,0.0034957,0.00261033
0.0707107,0.00766729,0.00484818,0.00339156,0.00248099
0.0721249,0.00775119,0.00488686,0.00342524,0.00252009
0.0735391,0.00783509,0.00492554,0.00345893,0.00255919
0.0749533,0.00791898,0.00496422,0.00349261,0.00259828
0.0763675,0.00800288,0.00500291,0.0035263,0.00263738
0.0777817,0.00808678,0.00504159,0.00355998,0.00267648
0.079196,0.00817068,0.00508027,0.00359366,0.00271558
0.0806102,0.00825458,0.00511895,0.00362735,0.00275467
0.0820244,0.00833848,0.00515763,0.00366103,0.00279377
0.0834386,0.00842238,0.00519632,0.00369472,0.00283287
0.0848528,0.00850628,0.005235,0.0037284,0.00287196
0.086267,0.00859018,0.00527368,0.00376209,0.00291106
0.0876812,0.00867408,0.00531236,0.00379577,0.00295016
0.0890955,0.00875798,0.00535105,0.00382946,0.00298926
0.0905097,0.00884187,0.00538973,0.00386314,0.00302835
0.0919239,0.00892577,0.00542841,0.00389683,0.00306745
0.0933381,0.00900967,0.00546709,0.00393051,0.00310655
0.0947523,0.00909357,0.00550577,0.0039642,0.00314565
0.0961665,0.00917747,0.00554446,0.00399788,0.00318474
0.0975807,0.00926137,0.00558314,0.00403157,0.00322384
0.0989949,0.00934527,0.00562182,0.00406525,0.00326294
0.100409,0.00942917,0.0056605,0.00409894,0.00330204
0.101823,0.00951307,0.00569919,0.00413262,0.00334113
0.103238,0.00959697,0.00573787,0.00416631,0.00338023
0.104652,0.00968087,0.00577655,0.00419999,0.00341933
0.106066,0.00976476,0.00581523,0.00423368,0.00345842
0.10748,0.0096784,0.00569689,0.00411367,0.00334014
0.108894,0.00959204,0.00557855,0.00399366,0.00322186
0.110309,0.00950567,0.00546021,0.00387366,0.00310357
0.111723,0.00941931,0.00534187,0.00375365,0.00298529
0.113137,0.00933295,0.00522354,0.00363365,0.00286701
0.114551,0.00924658,0.0051052,0.00351364,0.00274872
0.115966,0.00916022,0.00498686,0.00339363,0.00263044
0.11738,0.00907386,0.00486852,0.00327363,0.00251216
0.118794,0.00898749,0.00475018,0.00315362,0.00239387
0.120208,0.00890113,0.00463184,0.00303361,0.00227559
0.121622,0.00881476,0.0045135,0.00291361,0.00215731
0.123037,0.0087284,0.00439516,0.0027936,0.00203902
0.124451,0.00864204,0.00427682,0.0026736,0.00192074
0.125865,0.00855567,0.00415848,0.00255359,0.00180245
0.127279,0.00846931,0.00404014,0.00243358,0.00168417
0.128693,0.00838295,0.0039218,0.00231358,0.00156589
0.130108,0.00829658,0.00380346,0.00219357,0.0014476
0.131522,0.00821022,0.00368512,0.00207357,0.00132932
0.132936,0.00812386,0.00356679,0.00195356,0.00121104
0.13435,0.00803749,0.00344845,0.00183355,0.00109275
0.135765,0.00795113,0.00333011,0.00171355,0.00097447
0.137179,0.00786477,0.00321177,0.00159354,0.000856186
0.138593,0.0077784,0.00309343,0.00147354,0.000737903
0.140007,0.00769204,0.00297509,0.00135353,0.000619619
0.141421,0.00760568,0.00285675,0.00123352,0.000501336
0.142836,0.0076995,0.00294808,0.00133806,0.000616345
0.14425,0.00779333,0.00303941,0.00144259,0.000731354
0.145664,0.00788716,0.00313074,0.00154712,0.000846363
0.147078,0.00798099,0.00322207,0.00165165,0.000961372
0.148492,0.00807482,0.0033134,0.00175618,0.00107638
0.149907,0.00816864,0.00340473,0.00186072,0.00119139
0.151321,0.00826247,0.00349606,0.00196525,0.0013064
0.152735,0.0083563,0.00358739,0.00206978,0.00142141
0.154149,0.00845013,0.00367872,0.00217431,0.00153642
0.155563,0.00854396,0.00377005,0.00227884,0.00165143
0.156978,0.00863779,0.00386138,0.00238338,0.00176643
0.158392,0.00873162,0.00395271,0.00248791,0.00188144
0.159806,0.00882544,0.00404404,0.00259244,0.00199645
0.16122,0.00891927,0.00413537,0.00269697,0.00211146
0.162635,0.0090131,0.0042267,0.00280151,0.00222647
0.164049,0.00910693,0.00431803,0.00290604,0.00234148
0.165463,0.00920076,0.00440936,0.00301057,0.00245649
0.166877,0.00929458,0.00450069,0.0031151,0.0025715
0.168291,0.00938841,0.00459202,0.00321963,0.00268651
0.169706,0.00948224,0.00468335,0.00332417,0.00280152
0.17112,0.00957607,0.00477468,0.0034287,0.00291652
0.172534,0.0096699,0.00486601,0.00353323,0.00303153
0.173948,0.00976373,0.00495734,0.00363776,0.00314654
0.175362,0.00985755,0.00504867,0.0037423,0.00326155
0.176777,0.00995138,0.00514,0.00384683,0.00337656
0.178191,0.0098181,0.00499312,0.0036966,0.00326206
0.179605,0.00968481,0.00484623,0.00354638,0.00314757
0.181019,0.00955152,0.00469934,0.00339615,0.00303307
0.182434,0.00941824,0.00455246,0.00324593,0.00291858
0.183848,0.00928495,0.00440557,0.0030957,0.00280408
0.185262,0.00915167,0.00425868,0.00294548,0.00268958
0.186676,0.00901838,0.0041118,0.00279525,0.00257509
0.18809,0.00888509,0.00396491,0.00264502,0.00246059
0.189505,0.00875181,0.00381802,0.0024948,0.0023461
0.190919,0.00861852,0.00367114,0.00234457,0.0022316
0.192333,0.00848524,0.00352425,0.00219435,0.0021171
0.193747,0.00835195,0.00337736,0.00204412,0.00200261
0.195161,0.00821867,0.00323048,0.0018939,0.00188811
0.196576,0.00808538,0.00308359,0.00174367,0.00177361
0.19799,0.00795209,0.0029367,0.00159345,0.00165912
0.199404,0.00781881,0.00278982,0.00144322,0.00154462
0.200818,0.00768552,0.00264293,0.00129299,0.00143013
0.202233,0.00755223,0.00249604,0.00114277,0.00131563
0.203647,0.00741895,0.00234916,0.000992544,0.00120113
0.205061,0.00728566,0.00220227,0.000842319,0.00108664
0.206475,0.00715238,0.00205539,0.000692093,0.000972142
0.207889,0.00701909,0.0019085,0.000541867,0.000857646
0.209304,0.0068858,0.00176161,0.000391641,0.000743149
0.210718,0.00675252,0.00161473,0.000241415,0.000628653
0.212132,0.00661923,0.00146784,9.11915e-05,0.000514158
0.213546,0.00676239,0.00162262,0.000259469,0.000650946
0.21496,0.00690554,0.00177741,0.000427749,0.000787736
0.216375,0.0070487,0.00193219,0.000596029,0.000924526
0.217789,0.00719185,0.00208698,0.000764309,0.00106132
0.219203,0.007335,0.00224176,0.000932589,0.00119811
0.220617,0.00747816,0.00239655,0.00110087,0.0013349
0.222032,0.00762131,0.00255133,0.00126915,0.00147169
0.223446,0.00776447,0.00270612,0.00143743,0.00160848
0.22486,0.00790762,0.0028609,0.00160571,0.00174526
0.226274,0.00805077,0.00301568,0.00177399,0.00188205
0.227688,0.00819393,0.00317047,0.00194227,0.00201884
0.229103,0.00833708,0.00332525,0.00211055,0.00215563
0.230517,0.00848024,0.00348004,0.00227883,0.00229242
0.231931,0.00862339,0.00363482,0.00244711,0.00242921
0.233345,0.00876655,0.00378961,0.00261539,0.002566
0.234759,0.0089097,0.00394439,0.00278366,0.00270279
0.236174,0.00905285,0.00409917,0.00295194,0.00283958
0.237588,0.00919601,0.00425396,0.00312022,0.00297637
0.239002,0.00933916,0.00440874,0.0032885,0.00311316
0.240416,0.00948232,0.00456353,0.00345678,0.00324995
0.241831,0.00962547,0.00471831,0.00362506,0.00338674
0.243245,0.00976863,0.0048731,0.00379334,0.00352353
0.244659,0.00991178,0.00502788,0.00396162,0.00366032
0.246073,0.0100549,0.00518266,0.0041299,0.00379711
0.247487,0.0101981,0.00533745,0.00429818,0.0039339
0.248902,0.010006,0.00513127,0.00417079,0.00384628
0.250316,0.00981386,0.0049251,0.0040434,0.00375866
0.25173,0.00962174,0.00471892,0.003916,0.00367104
0.253144,0.00942963,0.00451275,0.00378861,0.00358342
0.254558,0.00923752,0.00430657,0.00366122,0.0034958
0.255973,0.0090454,0.0041004,0.00353383,0.00340819
0.257387,0.00885329,0.00389422,0.00340644,0.00332057
0.258801,0.00866118,0.00368805,0.00327904,0.00323295
0.260215,0.00846906,0.00348187,0.00315165,0.00314533
0.26163,0.00827695,0.0032757,0.00302426,0.00305771
0.263044,0.00808483,0.00306952,0.00289686,0.00297009
0.264458,0.00789272,0.00286335,0.00276947,0.00288247
0.265872,0.00770061,0.00265717,0.00264208,0.00279485
0.267286,0.00750849,0.002451,0.00251469,0.00270723
0.268701,0.00731638,0.00224482,0.00238729,0.00261961
0.270115,0.00712426,0.00203865,0.0022599,0.002532
0.271529,0.00693215,0.00183247,0.00213251,0.00244438
0.272943,0.00674003,0.0016263,0.00200512,0.00235676
0.274357,0.00654792,0.00142012,0.00187772,0.00226914
0.275772,0.00635581,0.00121395,0.00175033,0.00218152
0.277186,0.00616369,0.00100777,0.00162294,0.0020939
0.2786,0.00597158,0.000801598,0.00149555,0.00200628
0.280014,0.00577947,0.000595423,0.00136815,0.00191866
0.281428,0.00558735,0.000389247,0.00124076,0.00183104
0.282843,0.00539524,0.000183073,0.00111337,0.00174342
0.284257,0.00561243,0.000419455,0.00127716,0.00187031
0.285671,0.00582962,0.000655837,0.00144095,0.00199721
0.287085,0.00604681,0.000892216,0.00160474,0.00212409
0.2885,0.00626401,0.0011286,0.00176853,0.00225099
0.289914,0.0064812,0.00136498,0.00193232,0.00237788
0.291328,0.0066984,0.00160136,0.00209611,0.00250477
0.292742,0.00691559,0.00183774,0.0022599,0.00263166
0.294156,0.00713278,0.00207413,0.00242369,0.00275855
0.295571,0.00734998,0.00231051,0.00258748,0.00288544
0.296985,0.00756717,0.00254689,0.00275127,0.00301233
0.298399,0.00778436,0.00278327,0.00291506,0.00313922
0.299813,0.00800155,0.00301965,0.00307885,0.00326611
0.301227,0.00821875,0.00325603,0.00324265,0.003393
0.302642,0.00843594,0.00349242,0.00340644,0.00351989
0.304056,0.00865313,0.0037288,0.00357023,0.00364678
0.30547,0.00887033,0.00396518,0.00373402,0.00377367
0.306884,0.00908752,0.00420156,0.00389781,0.00390056
0.308299,0.00930471,0.00443794,0.0040616,0.00402745
0.309713,0.0095219,0.00467432,0.00422539,0.00415435
0.311127,0.0097391,0.00491071,0.00438918,0.00428124
0.312541,0.00995629,0.00514709,0.00455297,0.00440813
0.313955,0.0101735,0.00538347,0.00471676,0.00453502
0.31537,0.0103907,0.00561985,0.00488055,0.00466191
0.316784,0.0106079,0.00585623,0.00504434,0.0047888
0.318198,0.0108251,0.00609261,0.00520813,0.00491569
0.319612,0.0105466,0.00590412,0.00510763,0.00485435
0.321026,0.0102682,0.00571563,0.00500712,0.00479301
0.322441,0.00998971,0.00552713,0.00490662,0.00473167
0.323855,0.00971126,0.00533864,0.00480611,0.00467032
0.325269,0.00943281,0.00515014,0.00470561,0.00460898
0.326683,0.00915435,0.00496165,0.0046051,0.00454764
0.328098,0.00887591,0.00477316,0.0045046,0.0044863
0.329512,0.00859746,0.00458466,0.0044041,0.00442496
0.330926,0.008319,0.00439617,0.00430359,0.00436362
0.33234,0.00804055,0.00420767,0.00420309,0.00430228
0.333754,0.0077621,0.00401918,0.00410258,0.00424094
0.335169,0.00748365,0.00383069,0.00400208,0.00417959
0.336583,0.0072052,0.00364219,0.00390157,0.00411825
0.337997,0.00692675,0.0034537,0.00380107,0.00405691
0.339411,0.0066483,0.0032652,0.00370056,0.00399557
0.340825,0.00636985,0.00307671,0.00360006,0.00393423
0.34224,0.0060914,0.00288822,0.00349955,0.00387289
0.343654,0.00581295,0.00269972,0.00339905,0.00381155
0.345068,0.00553449,0.00251123,0.00329854,0.00375021
0.346482,0.00525604,0.00232273,0.00319804,0.00368886
0.347897,0.00497759,0.00213424,0.00309753,0.00362752
0.349311,0.00469914,0.00194575,0.00299703,0.00356618
0.350725,0.00442069,0.00175725,0.00289652,0.00350484
0.352139,0.00414224,0.00156876,0.00279602,0.0034435
0.353553,0.00386379,0.00138026,0.00269551,0.00338216
0.354968,0.0041879,0.00162182,0.0028549,0.00350652
0.356382,0.00451203,0.00186338,0.00301429,0.00363088
0.357796,0.00483614,0.00210494,0.00317367,0.00375524
0.35921,0.00516027,0.0023465,0.00333306,0.0038796
0.360624,0.00548438,0.00258805,0.00349245,0.00400396
0.362039,0.0058085,0.00282962,0.00365184,0.00412832
0.363453,0.00613262,0.00307117,0.00381122,0.00425268
0.364867,0.00645673,0.00331273,0.00397061,0.00437704
0.366281,0.00678085,0.00355429,0.00413,0.0045014
0.367696,0.00710497,0.00379585,0.00428938,0.00462576
0.36911,0.00742909,0.00403741,0.00444877,0.00475012
0.370524,0.0077532,0.00427896,0.00460816,0.00487448
0.371938,0.00807733,0.00452053,0.00476755,0.00499884
0.373352,0.00840144,0.00476208,0.00492693,0.0051232
0.374767,0.00872556,0.00500364,0.00508632,0.00524756
0.376181,0.00904968,0.0052452,0.00524571,0.00537192
0.377595,0.00937379,0.00548675,0.00540509,0.00549628
0.379009,0.00969792,0.00572832,0.00556448,0.00562064
0.380423,0.010022,0.00596987,0.00572386,0.005745
0.381838,0.0103462,0.00621144,0.00588325,0.00586936
0.383252,0.0106703,0.00645299,0.00604264,0.00599372
0.384666,0.0109944,0.00669455,0.00620203,0.00611808
0.38608,0.0113185,0.00693611,0.00636141,0.00624244
0.387495,0.0116426,0.00717766,0.0065208,0.0063668
0.388909,0.0119667,0.00741922,0.00668019,0.00649116
0.390323,0.0115617,0.00726136,0.00660751,0.00645681
0.391737,0.0111567,0.00710349,0.00653484,0.00642245
0.393151,0.0107517,0.00694563,0.00646216,0.0063881
0.394566,0.0103467,0.00678776,0.00638949,0.00635375
0.39598,0.00994175,0.00662989,0.00631681,0.0063194
0.397394,0.00953676,0.00647203,0.00624414,0.00628504
0.398808,0.00913175,0.00631416,0.00617147,0.00625069
0.400222,0.00872676,0.0061563,0.00609879,0.00621634
0.401637,0.00832175,0.00599843,0.00602612,0.00618199
0.403051,0.00791676,0.00584056,0.00595344,0.00614763
0.404465,0.00751176,0.00568269,0.00588077,0.00611328
0.405879,0.00710676,0.00552483,0.00580809,0.00607893
0.407293,0.00670177,0.00536697,0.00573542,0.00604458
0.408708,0.00629676,0.0052091,0.00566274,0.00601022
0.410122,0.00589177,0.00505123,0.00559007,0.00597587
0.411536,0.00548677,0.00489336,0.00551739,0.00594152
0.41295,0.00508177,0.0047355,0.00544472,0.00590716
0.414365,0.00467677,0.00457763,0.00537205,0.00587281
0.415779,0.00427178,0.00441977,0.00529937,0.00583846
0.417193,0.00386678,0.0042619,0.0052267,0.00580411
0.418607,0.00346178,0.00410403,0.00515402,0.00576975
0.420021,0.00305678,0.00394617,0.00508135,0.0057354
0.421436,0.00265178,0.0037883,0.00500867,0.00570105
0.42285,0.00224679,0.00363044,0.004936,0.0056667
0.424264,0.00184179,0.00347257,0.00486333,0.00563234
0.425678,0.00232031,0.00371343,0.00502616,0.00576269
0.427092,0.00279883,0.00395429,0.00518898,0.00589303
0.428507,0.00327737,0.00419516,0.00535182,0.00602338
0.429921,0.00375589,0.00443601,0.00551464,0.00615373
0.431335,0.00423443,0.00467688,0.00567748,0.00628408
0.432749,0.00471295,0.00491774,0.0058403,0.00641442
0.434164,0.00519148,0.0051586,0.00600314,0.00654477
0.435578,0.00567,0.00539946,0.00616596,0.00667511
0.436992,0.00614853,0.00564032,0.00632879,0.00680546
0.438406,0.00662706,0.00588119,0.00649162,0.00693581
0.43982,0.00710558,0.00612205,0.00665445,0.00706615
0.441235,0.00758412,0.00636291,0.00681728,0.0071965
0.442649,0.00806264,0.00660377,0.00698011,0.00732684
0.444063,0.00854117,0.00684464,0.00714294,0.00745719
0.445477,0.0090197,0.0070855,0.00730577,0.00758754
0.446892,0.00949823,0.00732636,0.0074686,0.00771788
0.448306,0.00997675,0.00756722,0.00763143,0.00784823
0.44972,0.0104553,0.00780808,0.00779426,0.00797857
0.451134,0.0109338,0.00804895,0.00795709,0.00810892
0.452548,0.0114123,0.0082898,0.00811992,0.00823927
0.453963,0.0118909,0.00853067,0.00828275,0.00836962
0.455377,0.0123694,0.00877153,0.00844558,0.00849996
0.456791,0.0128479,0.00901239,0.00860841,0.00863031
0.458205,0.0133264,0.00925325,0.00877124,0.00876065
0.459619,0.013805,0.00949411,0.00893407,0.008891
0.461034,0.0132898,0.00936935,0.00889269,0.00888718
0.462448,0.0127746,0.0092446,0.0088513,0.00888337
0.463862,0.0122594,0.00911984,0.00880992,0.00887955
0.465276,0.0117442,0.00899508,0.00876854,0.00887574
0.46669,0.011229,0.00887032,0.00872715,0.00887192
0.468105,0.0107138,0.00874556,0.00868577,0.00886811
0.469519,0.0101986,0.0086208,0.00864438,0.00886429
0.470933,0.00968345,0.00849604,0.008603,0.00886047
0.472347,0.00916826,0.00837128,0.00856162,0.00885666
0.473762,0.00865306,0.00824652,0.00852023,0.00885284
0.475176,0.00813788,0.00812176,0.00847885,0.00884903
0.47659,0.00762268,0.007997,0.00843747,0.00884521
0.478004,0.0071075,0.00787224,0.00839608,0.0088414
0.479418,0.00659232,0.00774748,0.0083547,0.00883758
0.480833,0.00607712,0.00762272,0.00831331,0.00883377
0.482247,0.00556193,0.00749796,0.00827193,0.00882995
0.483661,0.00504673,0.0073732,0.00823055,0.00882613
0.485075,0.00453155,0.00724844,0.00818916,0.00882232
0.486489,0.00401635,0.00712368,0.00814778,0.0088185
0.487904,0.00350117,0.00699892,0.0081064,0.00881469
0.489318,0.00298599,0.00687417,0.00806501,0.00881087
0.490732,0.00247079,0.0067494,0.00802363,0.00880706
0.492146,0.0019556,0.00662465,0.00798225,0.00880324
0.493561,0.00144041,0.00649988,0.00794086,0.00879943
0.494975,0.000925222,0.00637513,0.00789948,0.00879561
0.496389,0.00155299,0.00662483,0.00807537,0.00894199
0.497803,0.00218074,0.00687453,0.00825126,0.00908837
0.499217,0.00280849,0.00712423,0.00842714,0.00923475
0.500632,0.00343627,0.00737394,0.00860304,0.00938113
0.502046,0.00406402,0.00762364,0.00877892,0.00952751
0.50346,0.00469179,0.00787335,0.00895481,0.00967389
0.504874,0.00531954,0.00812305,0.0091307,0.00982027
0.506288,0.00594732,0.00837276,0.00930659,0.00996665
0.507703,0.00657507,0.00862246,0.00948248,0.010113
0.509117,0.00720284,0.00887217,0.00965837,0.0102594
0.510531,0.0078306,0.00912187,0.00983426,0.0104058
0.511945,0.00845835,0.00937157,0.0100101,0.0105522
0.51336,0.00908612,0.00962128,0.010186,0.0106986
0.514774,0.00971387,0.00987098,0.0103619,0.0108449
0.516188,0.0103416,0.0101207,0.0105378,0.0109913
0.517602,0.0109694,0.0103704,0.0107137,0.0111377
0.519016,0.0115972,0.0106201,0.0108896,0.0112841
0.520431,0.0122249,0.0108698,0.0110655,0.0114305
0.521845,0.0128527,0.0111195,0.0112414,0.0115768
0.523259,0.0134805,0.0113692,0.0114173,0.0117232
0.524673,0.0141082,0.0116189,0.0115931,0.0118696
0.526087,0.014736,0.0118686,0.011769,0.012016
0.527502,0.0153637,0.0121183,0.0119449,0.0121624
0.528916,0.0159915,0.012368,0.0121208,0.0123087
0.53033,0.0166193,0.0126177,0.0122967,0.0124551
0.531744,0.0161464,0.0125321,0.0122934,0.0124892
0.533159,0.0156735,0.0124465,0.0122901,0.0125232
0.534573,0.0152007,0.0123609,0.0122868,0.0125573
0.535987,0.0147278,0.0122753,0.0122835,0.0125913
0.537401,0.014255,0.0121897,0.0122802,0.0126253
0.538815,0.0137821,0.0121041,0.0122769,0.0126594
0.54023,0.0133093,0.0120185,0.0122736,0.0126934
0.541644,0.0128364,0.0119329,0.0122703,0.0127275
0.543058,0.0123635,0.0118473,0.012267,0.0127615
0.544472,0.0118907,0.0117617,0.0122637,0.0127956
0.545886,0.0114178,0.011676,0.0122604,0.0128296
0.547301,0.010945,0.0115904,0.0122571,0.0128636
0.548715,0.0104721,0.0115048,0.0122538,0.0128977
0.550129,0.00999927,0.0114192,0.0122505,0.0129317
0.551543,0.00952642,0.0113336,0.0122472,0.0129658
0.552958,0.00905355,0.011248,0.0122439,0.0129998
0.554372,0.0085807,0.0111624,0.0122406,0.0130339
0.555786,0.00810784,0.0110768,0.0122374,0.0130679
0.5572,0.00763499,0.0109912,0.0122341,0.013102
0.558614,0.00716212,0.0109056,0.0122308,0.013136
0.560029,0.00668927,0.01082,0.0122275,0.01317
0.561443,0.00621641,0.0107344,0.0122242,0.0132041
0.562857,0.00574356,0.0106488,0.0122209,0.0132381
0.564271,0.00527071,0.0105632,0.0122176,0.0132722
0.565685,0.00479785,0.0104776,0.0122143,0.0133062
0.5671,0.00543866,0.0107477,0.0124153,0.0134811
0.568514,0.00607949,0.0110179,0.0126163,0.013656
0.569928,0.00672031,0.0112881,0.0128174,0.0138309
0.571342,0.00736114,0.0115583,0.0130184,0.0140058
0.572756,0.00800196,0.0118285,0.0132194,0.0141806
0.574171,0.00864277,0.0120987,0.0134205,0.0143555
0.575585,0.0092836,0.0123689,0.0136215,0.0145304
0.576999,0.00992442,0.0126391,0.0138225,0.0147053
0.578413,0.0105652,0.0129093,0.0140236,0.0148802
0.579828,0.0112061,0.0131795,0.0142246,0.0150551
0.581242,0.0118469,0.0134496,0.0144256,0.0152299
0.582656,0.0124877,0.0137198,0.0146267,0.0154048
0.58407,0.0131285,0.01399,0.0148277,0.0155797
0.585484,0.0137694,0.0142602,0.0150287,0.0157546
0.586899,0.0144102,0.0145304,0.0152298,0.0159295
0.588313,0.015051,0.0148006,0.0154308,0.0161044
0.589727,0.0156918,0.0150708,0.0156318,0.0162792
0.591141,0.0163326,0.015341,0.0158329,0.0164541
0.592555,0.0169735,0.0156112,0.0160339,0.016629
0.59397,0.0176143,0.0158814,0.0162349,0.0168039
0.595384,0.0182551,0.0161515,0.016436,0.0169788
0.596798,0.0188959,0.0164217,0.016637,0.0171537
0.598212,0.0195368,0.0166919,0.016838,0.0173285
0.599627,0.0201776,0.0169621,0.0170391,0.0175034
0.601041,0.0208184,0.0172323,0.0172401,0.0176783
0.602455,0.0203963,0.0171954,0.0172852,0.0177613
0.603869,0.0199742,0.0171584,0.0173303,0.0178444
0.605283,0.0195521,0.0171215,0.0173754,0.0179274
0.606698,0.01913,0.0170845,0.0174205,0.0180105
0.608112,0.018708,0.0170476,0.0174656,0.0180935
0.609526,0.0182859,0.0170106,0.0175107,0.0181765
0.61094,0.0178638,0.0169737,0.0175558,0.0182596
0.612354,0.0174417,0.0169367,0.0176009,0.0183426
0.613769,0.0170196,0.0168998,0.017646,0.0184257
0.615183,0.0165975,0.0168628,0.0176911,0.0185087
0.616597,0.0161754,0.0168259,0.0177362,0.0185917
0.618011,0.0157533,0.0167889,0.0177813,0.0186748
0.619426,0.0153313,0.016752,0.0178264,0.0187578
0.62084,0.0149092,0.0167151,0.0178715,0.0188409
0.622254,0.0144871,0.0166781,0.0179166,0.0189239
0.623668,0.014065,0.0166412,0.0179617,0.0190069
0.625082,0.0136429,0.0166042,0.0180068,0.01909
0.626497,0.0132208,0.0165673,0.0180519,0.019173
0.627911,0.0127987,0.0165303,0.018097,0.0192561
0.629325,0.0123766,0.0164934,0.0181422,0.0193391
0.630739,0.0119545,0.0164564,0.0181873,0.0194221
0.632153,0.0115325,0.0164195,0.0182324,0.0195052
0.633568,0.0111104,0.0163825,0.0182775,0.0195882
0.634982,0.0106883,0.0163456,0.0183226,0.0196713
0.636396,0.0102662,0.0163086,0.0183677,0.0197543
0.63781,0.0109339,0.0166138,0.0186091,0.0199733
0.639225,0.0116016,0.016919,0.0188505,0.0201924
0.640639,0.0122693,0.0172243,0.019092,0.0204114
0.642053,0.012937,0.0175294,0.0193334,0.0206305
0.643467,0.0136047,0.0178347,0.0195749,0.0208495
0.644881,0.0142724,0.0181398,0.0198163,0.0210686
0.646296,0.0149401,0.018445,0.0200577,0.0212876
0.64771,0.0156079,0.0187502,0.0202992,0.0215067
0.649124,0.0162756,0.0190554,0.0205406,0.0217257
0.650538,0.0169433,0.0193606,0.0207821,0.0219448
0.651952,0.017611,0.0196658,0.0210235,0.0221638
0.653367,0.0182787,0.019971,0.0212649,0.0223828
0.654781,0.0189464,0.0202762,0.0215064,0.0226019
0.656195,0.0196141,0.0205814,0.0217478,0.0228209
0.657609,0.0202818,0.0208866,0.0219893,0.02304
0.659024,0.0209495,0.0211918,0.0222307,0.023259
0.660438,0.0216172,0.021497,0.0224721,0.0234781
0.661852,0.0222849,0.0218022,0.0227136,0.0236971
0.663266,0.0229526,0.0221074,0.022955,0.0239162
0.66468,0.0236203,0.0224126,0.0231965,0.0241352
0.666095,0.024288,0.0227178,0.0234379,0.0243542
0.667509,0.0249558,0.023023,0.0236793,0.0245733
0.668923,0.0256235,0.0233282,0.0239208,0.0247923
0.670337,0.0262912,0.0236334,0.0241622,0.0250114
0.671751,0.0269589,0.0239386,0.0244037,0.0252304
0.673166,0.0266008,0.0239651,0.0245128,0.0253794
0.67458,0.0262428,0.0239915,0.024622,0.0255284
0.675994,0.0258847,0.0240179,0.0247311,0.0256773
0.677408,0.0255267,0.0240444,0.0248403,0.0258263
0.678823,0.0251686,0.0240708,0.0249494,0.0259753
